regime,case_type,subset_seed,graph_id,candidate_label,true_obj,objective_gap_from_opt,normalized_gap_from_opt,rank_true_obj,edge_count,edge_jaccard_with_opt,edge_jaccard_with_2stage,edge_jaccard_with_spoplus,same_as_opt,same_as_2stage,same_as_spoplus
step2b_poly_d8,weak_borderline_improvement,27,G-1698.json,y_spoplus,163.19190050661564,0.0,0.0,1,11,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1699.json,y_opt,239.79029995203018,0.0,0.0,1,17,1.0,0.2962962962962963,0.4782608695652174,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1699.json,y_2stage,224.11359798908234,15.676701962947845,0.06537671442958266,2,18,0.2962962962962963,1.0,0.20689655172413793,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1699.json,y_spoplus,219.78029870986938,20.010001242160797,0.08344791781053604,3,17,0.4782608695652174,0.20689655172413793,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1701.json,y_opt,283.97850155830383,0.0,0.0,1,20,1.0,0.21621621621621623,0.3333333333333333,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1701.json,y_2stage,240.4303988814354,43.54810267686844,0.15334999810866862,3,25,0.21621621621621623,1.0,0.1951219512195122,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1701.json,y_spoplus,262.0463000535965,21.932201504707336,0.07723190799429026,2,24,0.3333333333333333,0.1951219512195122,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1703.json,y_opt,295.0440002679825,0.0,0.0,1,19,1.0,0.5,0.5,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1703.json,y_2stage,287.52970176935196,7.514298498630524,0.02546839960075595,2,20,0.5,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1703.json,y_spoplus,287.52970176935196,7.514298498630524,0.02546839960075595,2,20,0.5,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1708.json,y_opt,116.62030278518796,0.0,0.0,1,12,1.0,0.4444444444444444,0.4444444444444444,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1708.json,y_2stage,105.21440168097615,11.405901104211807,0.09780373427104908,2,14,0.4444444444444444,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1708.json,y_spoplus,105.21440168097615,11.405901104211807,0.09780373427104908,2,14,0.4444444444444444,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1709.json,y_opt,171.31919944286346,0.0,0.0,1,14,1.0,0.8125,0.8125,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1709.json,y_2stage,167.71639955043793,3.602799892425537,0.021029749754504917,2,15,0.8125,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1709.json,y_spoplus,167.71639955043793,3.602799892425537,0.021029749754504917,2,15,0.8125,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1712.json,y_opt,186.61230272054672,0.0,0.0,1,17,1.0,0.5217391304347826,0.7894736842105263,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1712.json,y_2stage,177.40750271081924,9.204800009727478,0.049325794042163085,3,18,0.5217391304347826,1.0,0.5909090909090909,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1712.json,y_spoplus,186.24450320005417,0.3677995204925537,0.0019709285782906617,2,17,0.7894736842105263,0.5909090909090909,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1723.json,y_opt,275.5345960855484,0.0,0.0,1,21,1.0,0.4838709677419355,0.4838709677419355,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1723.json,y_2stage,265.3956967368722,10.138899348676205,0.036797191687421585,2,25,0.4838709677419355,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1723.json,y_spoplus,265.3956967368722,10.138899348676205,0.036797191687421585,2,25,0.4838709677419355,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1726.json,y_opt,132.34760062396526,0.0,0.0,1,11,1.0,0.5333333333333333,0.7692307692307693,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1726.json,y_2stage,116.46619956195354,15.881401062011719,0.11999765003020345,3,12,0.5333333333333333,1.0,0.5,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1726.json,y_spoplus,128.10560040175915,4.242000222206116,0.03205196166917122,2,12,0.7692307692307693,0.5,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1735.json,y_opt,159.4363998696208,0.0,0.0,1,10,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1735.json,y_2stage,159.4363998696208,0.0,0.0,1,10,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1735.json,y_spoplus,159.4363998696208,0.0,0.0,1,10,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1738.json,y_opt,234.89230208098888,0.0,0.0,1,16,1.0,0.4166666666666667,0.6190476190476191,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1738.json,y_2stage,183.71279937028885,51.179502710700035,0.21788497220761954,3,18,0.4166666666666667,1.0,0.7142857142857143,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1738.json,y_spoplus,207.98589925467968,26.906402826309204,0.11454782718691268,2,18,0.6190476190476191,0.7142857142857143,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1740.json,y_opt,152.995399415493,0.0,0.0,1,13,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1740.json,y_2stage,152.995399415493,0.0,0.0,1,13,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1740.json,y_spoplus,152.995399415493,0.0,0.0,1,13,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-175.json,y_opt,243.83220192790031,0.0,0.0,1,17,1.0,0.75,0.75,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-175.json,y_2stage,234.69900080561638,9.133201122283936,0.03745691114656204,2,18,0.75,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-175.json,y_spoplus,234.69900080561638,9.133201122283936,0.03745691114656204,2,18,0.75,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1751.json,y_opt,234.3393988609314,0.0,0.0,1,18,1.0,0.46153846153846156,0.46153846153846156,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1751.json,y_2stage,229.6544005870819,4.684998273849487,0.019992362772210562,2,20,0.46153846153846156,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1751.json,y_spoplus,229.6544005870819,4.684998273849487,0.019992362772210562,2,20,0.46153846153846156,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1754.json,y_opt,294.432001799345,0.0,0.0,1,20,1.0,0.39285714285714285,1.0,True,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1754.json,y_2stage,286.21780176460743,8.214200034737587,0.02789846207116967,2,19,0.39285714285714285,1.0,0.39285714285714285,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1754.json,y_spoplus,294.432001799345,0.0,0.0,1,20,1.0,0.39285714285714285,1.0,True,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1762.json,y_opt,286.36199629306793,0.0,0.0,1,23,1.0,0.6785714285714286,0.7407407407407407,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1762.json,y_2stage,262.8496972322464,23.512299060821533,0.08210691140998552,3,24,0.6785714285714286,1.0,0.7777777777777778,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1762.json,y_spoplus,265.88829720020294,20.47369909286499,0.07149586662299925,2,24,0.7407407407407407,0.7777777777777778,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1763.json,y_opt,190.5573014765978,0.0,0.0,1,13,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1763.json,y_2stage,190.5573014765978,0.0,0.0,1,13,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1763.json,y_spoplus,190.5573014765978,0.0,0.0,1,13,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1764.json,y_opt,350.8677020072937,0.0,0.0,1,22,1.0,0.28205128205128205,0.28205128205128205,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1764.json,y_2stage,297.21260130405426,53.65510070323944,0.1529211734117496,2,28,0.28205128205128205,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1764.json,y_spoplus,297.21260130405426,53.65510070323944,0.1529211734117496,2,28,0.28205128205128205,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1774.json,y_opt,215.28830099105835,0.0,0.0,1,16,1.0,0.5714285714285714,0.43478260869565216,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1774.json,y_2stage,207.06230175495148,8.225999236106873,0.038209225481548696,2,17,0.5714285714285714,1.0,0.7894736842105263,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1774.json,y_spoplus,195.57120168209076,19.71709930896759,0.09158462962549233,3,17,0.43478260869565216,0.7894736842105263,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1775.json,y_opt,188.50180292129517,0.0,0.0,1,10,1.0,0.3888888888888889,0.3888888888888889,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1775.json,y_2stage,151.74100011587143,36.76080280542374,0.19501565627344378,2,15,0.3888888888888889,1.0,0.875,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1775.json,y_spoplus,151.74100011587143,36.76080280542374,0.19501565627344378,2,15,0.3888888888888889,0.875,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-178.json,y_opt,271.27550184726715,0.0,0.0,1,16,1.0,0.4583333333333333,0.65,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-178.json,y_2stage,247.39850109815598,23.877000749111176,0.08801753415446392,3,19,0.4583333333333333,1.0,0.5,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-178.json,y_spoplus,266.2167031764984,5.058798670768738,0.018648195787384185,2,17,0.65,0.5,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1780.json,y_opt,291.0917977690697,0.0,0.0,1,23,1.0,1.0,0.84,True,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1780.json,y_2stage,291.0917977690697,0.0,0.0,1,23,1.0,1.0,0.84,True,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1780.json,y_spoplus,290.30149787664413,0.7902998924255371,0.0027149507422826857,2,23,0.84,0.84,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1782.json,y_opt,215.51990050077438,0.0,0.0,1,17,1.0,0.6086956521739131,0.48,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1782.json,y_2stage,205.67239969968796,9.847500801086426,0.045691839956334065,2,20,0.6086956521739131,1.0,0.8181818181818182,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1782.json,y_spoplus,205.335999250412,10.183901250362396,0.04725271878234653,3,20,0.48,0.8181818181818182,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1789.json,y_opt,269.4965965747833,0.0,0.0,1,20,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1789.json,y_2stage,269.4965965747833,0.0,0.0,1,20,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1789.json,y_spoplus,269.4965965747833,0.0,0.0,1,20,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1793.json,y_opt,256.76290011405945,0.0,0.0,1,18,1.0,0.3,0.6521739130434783,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1793.json,y_2stage,240.72440004348755,16.0385000705719,0.06246424255002285,3,21,0.3,1.0,0.3225806451612903,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1793.json,y_spoplus,247.0069010257721,9.755999088287354,0.03799613995617566,2,20,0.6521739130434783,0.3225806451612903,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1794.json,y_opt,181.99810296297073,0.0,0.0,1,11,1.0,0.3333333333333333,0.3333333333333333,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1794.json,y_2stage,169.88810229301453,12.110000669956207,0.0665391587758478,2,13,0.3333333333333333,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1794.json,y_spoplus,169.88810229301453,12.110000669956207,0.0665391587758478,2,13,0.3333333333333333,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1811.json,y_opt,270.77570247650146,0.0,0.0,1,18,1.0,0.85,0.52,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1811.json,y_2stage,265.9073021411896,4.86840033531189,0.017979457871536243,2,19,0.85,1.0,0.4444444444444444,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1811.json,y_spoplus,244.75200152397156,26.023700952529907,0.09610796210486539,3,20,0.52,0.4444444444444444,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1813.json,y_opt,234.09150025248528,0.0,0.0,1,15,1.0,0.391304347826087,0.7222222222222222,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1813.json,y_2stage,230.54969996213913,3.5418002903461456,0.015129982449281789,3,17,0.391304347826087,1.0,0.5714285714285714,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1813.json,y_spoplus,233.83169981837273,0.25980043411254883,0.0011098242944845692,2,16,0.7222222222222222,0.5714285714285714,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1824.json,y_opt,219.4383001923561,0.0,0.0,1,22,1.0,0.5161290322580645,0.46875,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1824.json,y_2stage,188.926298558712,30.512001633644104,0.1390459259249537,3,25,0.5161290322580645,1.0,0.7241379310344828,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1824.json,y_spoplus,199.56109927594662,19.877200916409492,0.09058218596746992,2,25,0.46875,0.7241379310344828,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1825.json,y_opt,208.28069752454758,0.0,0.0,1,15,1.0,0.5238095238095238,0.3333333333333333,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1825.json,y_2stage,203.52529802918434,4.7553994953632355,0.022831686046196252,2,17,0.5238095238095238,1.0,0.7,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1825.json,y_spoplus,192.5350982248783,15.745599299669266,0.07559797660949123,3,17,0.3333333333333333,0.7,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1827.json,y_opt,96.75749868154526,0.0,0.0,1,9,1.0,0.35714285714285715,0.35714285714285715,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1827.json,y_2stage,86.66209840774536,10.095400273799896,0.1043371357400066,2,10,0.35714285714285715,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1827.json,y_spoplus,86.66209840774536,10.095400273799896,0.1043371357400066,2,10,0.35714285714285715,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1829.json,y_opt,166.91359931230545,0.0,0.0,1,12,1.0,0.3157894736842105,0.7142857142857143,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1829.json,y_2stage,164.01379925012589,2.8998000621795654,0.017373060518297637,3,13,0.3157894736842105,1.0,0.47058823529411764,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1829.json,y_spoplus,166.19139939546585,0.7221999168395996,0.004326788948384726,2,12,0.7142857142857143,0.47058823529411764,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1838.json,y_opt,180.33560091257095,0.0,0.0,1,16,1.0,0.65,0.65,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1838.json,y_2stage,167.78849983215332,12.547101080417633,0.06957639543675367,3,17,0.65,1.0,0.8888888888888888,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1838.json,y_spoplus,168.98349976539612,11.352101147174835,0.06294986175624014,2,17,0.65,0.8888888888888888,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1840.json,y_opt,131.80249953269958,0.0,0.0,1,11,1.0,0.4375,0.6428571428571429,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1840.json,y_2stage,126.07069969177246,5.731799840927124,0.04348779318487121,2,12,0.4375,1.0,0.6,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1840.json,y_spoplus,122.59109950065613,9.211400032043457,0.06988790094802529,3,12,0.6428571428571429,0.6,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1852.json,y_opt,154.75739938020706,0.0,0.0,1,13,1.0,0.38095238095238093,0.38095238095238093,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1852.json,y_2stage,144.16380079835653,10.593598581850529,0.06845293746390917,2,16,0.38095238095238093,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1852.json,y_spoplus,144.16380079835653,10.593598581850529,0.06845293746390917,2,16,0.38095238095238093,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-186.json,y_opt,173.7271010875702,0.0,0.0,1,14,1.0,0.6111111111111112,0.75,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-186.json,y_2stage,162.20710077881813,11.52000030875206,0.06631089931642388,3,15,0.6111111111111112,1.0,0.8125,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-186.json,y_spoplus,168.23930057883263,5.487800508737564,0.03158862649743601,2,14,0.75,0.8125,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1864.json,y_opt,238.4299963414669,0.0,0.0,1,20,1.0,0.3333333333333333,0.3333333333333333,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1864.json,y_2stage,227.84839940071106,10.581596940755844,0.044380309118494624,2,20,0.3333333333333333,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1864.json,y_spoplus,227.84839940071106,10.581596940755844,0.044380309118494624,2,20,0.3333333333333333,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1868.json,y_opt,181.0632004737854,0.0,0.0,1,16,1.0,0.8823529411764706,1.0,True,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1868.json,y_2stage,179.7081003189087,1.355100154876709,0.0074841279251158625,2,16,0.8823529411764706,1.0,0.8823529411764706,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1868.json,y_spoplus,181.0632004737854,0.0,0.0,1,16,1.0,0.8823529411764706,1.0,True,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1880.json,y_opt,181.36859703063965,0.0,0.0,1,13,1.0,0.6875,0.6875,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1880.json,y_2stage,176.67319774627686,4.695399284362793,0.025888711503731662,2,14,0.6875,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1880.json,y_spoplus,176.67319774627686,4.695399284362793,0.025888711503731662,2,14,0.6875,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1888.json,y_opt,90.07439947128296,0.0,0.0,1,9,1.0,0.5833333333333334,0.7272727272727273,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1888.json,y_2stage,83.88199877738953,6.192400693893433,0.06874762119138703,3,10,0.5833333333333334,1.0,0.8181818181818182,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1888.json,y_spoplus,85.62459897994995,4.449800491333008,0.04940138948971477,2,10,0.7272727272727273,0.8181818181818182,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1889.json,y_opt,195.83349937200546,0.0,0.0,1,15,1.0,0.2916666666666667,0.34782608695652173,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1889.json,y_2stage,185.72469973564148,10.108799636363983,0.05161935863261729,3,16,0.2916666666666667,1.0,0.8823529411764706,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1889.json,y_spoplus,186.8601999282837,8.973299443721771,0.045821064692696346,2,16,0.34782608695652173,0.8823529411764706,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-189.json,y_opt,192.78979989886284,0.0,0.0,1,17,1.0,0.6666666666666666,0.7894736842105263,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-189.json,y_2stage,177.13359999656677,15.656199902296066,0.08120865269069878,3,18,0.6666666666666666,1.0,0.75,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-189.json,y_spoplus,187.84020018577576,4.949599713087082,0.025673555943746155,2,17,0.7894736842105263,0.75,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1893.json,y_opt,183.15659832954407,0.0,0.0,1,12,1.0,0.3,0.3,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1893.json,y_2stage,166.1636984348297,16.992899894714355,0.09277798370190257,2,14,0.3,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1893.json,y_spoplus,166.1636984348297,16.992899894714355,0.09277798370190257,2,14,0.3,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1898.json,y_opt,201.11740013957024,0.0,0.0,1,18,1.0,0.21875,0.21875,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1898.json,y_2stage,170.37440186738968,30.742998272180557,0.1528609570869836,2,21,0.21875,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1898.json,y_spoplus,170.37440186738968,30.742998272180557,0.1528609570869836,2,21,0.21875,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-191.json,y_opt,240.75620293617249,0.0,0.0,1,15,1.0,0.3076923076923077,0.5714285714285714,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-191.json,y_2stage,200.56000021100044,40.19620272517204,0.16695811877307504,3,19,0.3076923076923077,1.0,0.27586206896551724,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-191.json,y_spoplus,235.236802816391,5.519400119781494,0.022925266524679147,2,18,0.5714285714285714,0.27586206896551724,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-193.json,y_opt,255.01050227880478,0.0,0.0,1,19,1.0,0.21875,0.21875,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-193.json,y_2stage,244.7657015323639,10.244800746440887,0.04017403461775929,3,20,0.21875,1.0,0.9047619047619048,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-193.json,y_spoplus,250.79360127449036,4.216901004314423,0.016536185634049124,2,20,0.21875,0.9047619047619048,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1932.json,y_opt,174.39199885725975,0.0,0.0,1,13,1.0,0.2857142857142857,0.5882352941176471,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1932.json,y_2stage,153.7710007429123,20.620998114347458,0.11824509294847749,3,14,0.2857142857142857,1.0,0.47368421052631576,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1932.json,y_spoplus,169.67489925026894,4.717099606990814,0.02704883043889973,2,14,0.5882352941176471,0.47368421052631576,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1936.json,y_opt,71.36310082674026,0.0,0.0,1,7,1.0,0.25,0.25,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1936.json,y_2stage,64.2231993675232,7.1399014592170715,0.10005032539928113,2,8,0.25,1.0,0.6,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1936.json,y_spoplus,59.81879925727844,11.544301569461823,0.1617684971045441,3,8,0.25,0.6,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1938.json,y_opt,218.49419903755188,0.0,0.0,1,17,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1938.json,y_2stage,218.49419903755188,0.0,0.0,1,17,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1938.json,y_spoplus,218.49419903755188,0.0,0.0,1,17,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1940.json,y_opt,276.15809803828597,0.0,0.0,1,20,1.0,0.7083333333333334,0.7083333333333334,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1940.json,y_2stage,269.74999749287963,6.4081005454063416,0.023204463642119727,2,21,0.7083333333333334,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1940.json,y_spoplus,269.74999749287963,6.4081005454063416,0.023204463642119727,2,21,0.7083333333333334,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1946.json,y_opt,193.7446018755436,0.0,0.0,1,12,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1946.json,y_2stage,193.7446018755436,0.0,0.0,1,12,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1946.json,y_spoplus,193.7446018755436,0.0,0.0,1,12,1.0,1.0,1.0,True,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1947.json,y_opt,257.9990012049675,0.0,0.0,1,22,1.0,0.6071428571428571,0.6071428571428571,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1947.json,y_2stage,251.09040105342865,6.908600151538849,0.026777623631381062,2,23,0.6071428571428571,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1947.json,y_spoplus,251.09040105342865,6.908600151538849,0.026777623631381062,2,23,0.6071428571428571,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1954.json,y_opt,142.9534010887146,0.0,0.0,1,11,1.0,0.47058823529411764,0.47058823529411764,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1954.json,y_2stage,125.58610013127327,17.36730095744133,0.1214892463220477,2,14,0.47058823529411764,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1954.json,y_spoplus,125.58610013127327,17.36730095744133,0.1214892463220477,2,14,0.47058823529411764,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1955.json,y_opt,221.60100276768208,0.0,0.0,1,17,1.0,0.48,0.75,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1955.json,y_2stage,219.39870340377092,2.202299363911152,0.00993812905359439,3,20,0.48,1.0,0.5833333333333334,False,True,False
step2b_poly_d8,weak_borderline_improvement,27,G-1955.json,y_spoplus,220.12580263614655,1.47520013153553,0.006657010180960566,2,18,0.75,0.5833333333333334,1.0,False,False,True
step2b_poly_d8,weak_borderline_improvement,27,G-1964.json,y_opt,266.09949803352356,0.0,0.0,1,19,1.0,0.6956521739130435,0.6956521739130435,True,False,False
step2b_poly_d8,weak_borderline_improvement,27,G-1964.json,y_2stage,257.2657995223999,8.833698511123657,0.03319697547873907,2,20,0.6956521739130435,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1964.json,y_spoplus,257.2657995223999,8.833698511123657,0.03319697547873907,2,20,0.6956521739130435,1.0,1.0,False,True,True
step2b_poly_d8,weak_borderline_improvement,27,G-1967.json,y_opt,237.16999939084053,0.0,0.0,1,17,1.0,0.8421052631578947,0.8421052631578947,True,False,False
