regime,case_type,subset_seed,graph_id,method_label,method,selection_metric,num_edges,num_top_error_edges,mse_all_edges,mse_edges_in_opt,mse_edges_in_pred,mse_edges_in_symdiff,mse_edges_not_selected,top10_error_edges_in_opt_rate,top10_error_edges_in_pred_rate,top10_error_edges_in_symdiff_rate
step2b_poly_d8,weak_borderline_improvement,27,G-1940.json,2stage_val_mse,2stage,validation_mse_loss,221,10,18.656186306368184,100.40391768454631,72.02109823719297,81.11161027883695,10.552618423327159,0.5,0.4,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1940.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,221,10,25.63248913982281,70.62775931877363,53.30265046058193,68.54508878636632,21.111253127536614,0.5,0.4,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1703.json,2stage_val_mse,2stage,validation_mse_loss,246,10,15.750697505988128,75.63062907560732,60.39989969638359,48.64189028203251,10.163678756626197,0.5,0.4,0.3
step2b_poly_d8,weak_borderline_improvement,27,G-1703.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,246,10,24.642644811947218,51.25177852196186,40.42170684423329,28.60531185012142,22.65930514687389,0.5,0.3,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-743.json,2stage_val_mse,2stage,validation_mse_loss,253,10,19.57883355353977,59.98695384361835,59.86740672744444,9.815422718723259,16.495532298817064,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-743.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,253,10,29.30032310121605,45.505529247575176,45.505529247575176,nan,28.05907326872897,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-229.json,2stage_val_mse,2stage,validation_mse_loss,158,10,14.196995980700729,39.47869172449278,11.872754496082068,31.888213066502864,12.315102130660046,0.3,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-229.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,158,10,23.701173844297788,27.879270308890696,26.73819646453421,25.489331595134498,23.33073765094205,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-39.json,2stage_val_mse,2stage,validation_mse_loss,190,10,23.200174383856186,123.61377766309461,49.67915531345829,79.6662604104663,17.779069026920236,0.3,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-39.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,190,10,29.906601448886693,87.89046179727498,59.85997725106633,102.84557035072261,26.73766143761319,0.3,0.2,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1000.json,2stage_val_mse,2stage,validation_mse_loss,208,10,15.700802553057805,79.3239119015739,79.3239119015739,nan,11.459261929823398,0.5,0.5,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1000.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,208,10,23.85365720145178,52.42171883905538,52.42171883905538,nan,21.949119758944878,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-663.json,2stage_val_mse,2stage,validation_mse_loss,260,10,12.998641283267217,60.236263060305326,55.805241532331586,6.007927341568611,9.13038146841787,0.5,0.5,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-663.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,260,10,22.84386327202559,38.307773606228984,38.95278684603423,16.56491166332864,21.581358752695348,0.5,0.5,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1226.json,2stage_val_mse,2stage,validation_mse_loss,272,10,14.118877980700953,46.71989084626395,43.46931696158482,8.099330096203174,12.622782252552234,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1226.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,272,10,22.562740498409024,32.854206748765954,33.30853405959434,19.740364807446102,22.060778680606088,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1.json,2stage_val_mse,2stage,validation_mse_loss,189,10,13.775167919472647,20.58114894104933,20.707287120943246,14.576140771740025,13.00664771864628,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,189,10,22.754529378129536,24.384257525880464,25.057510119145046,13.019998112211798,22.681853531673514,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1086.json,2stage_val_mse,2stage,validation_mse_loss,220,10,20.051323030581617,62.46892677403524,31.896327433619096,87.46797324400102,17.12231943008566,0.2,0.2,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1086.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,220,10,27.642058294461094,46.3191934716607,21.3717545556647,54.99073046877524,26.64909652582428,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1594.json,2stage_val_mse,2stage,validation_mse_loss,280,10,14.078564894872295,85.42397777253647,79.90866958563787,18.663553281250547,9.398538261917997,0.4,0.3,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1594.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,280,10,21.834864015231005,62.463777037836564,64.13733250291183,18.900808057462136,19.16356386083134,0.4,0.3,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1104.json,2stage_val_mse,2stage,validation_mse_loss,317,10,15.716377516522927,66.22788945335574,56.37066720200128,17.26775096949446,13.643180071953918,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1104.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,317,10,24.3263534106573,44.32406676269992,42.02871704069929,21.168542083620324,23.52470949351046,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-330.json,2stage_val_mse,2stage,validation_mse_loss,242,10,19.132720367093647,36.22893649830151,36.12663113324064,3.298267341696441,18.386367128354284,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-330.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,242,10,26.14578043021305,36.25302192118662,37.97053681089608,22.222271537343214,25.66834419505734,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1561.json,2stage_val_mse,2stage,validation_mse_loss,177,10,15.087760162905012,32.250654621327136,33.141099702562904,11.075582601012039,14.024876136913132,0.2,0.3,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1561.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,177,10,24.80302896067188,22.12158508966371,24.376809927844715,19.430037058554834,25.104294491701292,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-765.json,2stage_val_mse,2stage,validation_mse_loss,284,10,18.71717299711993,85.47719959438032,85.47719959438032,nan,14.466534599541555,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-765.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,284,10,27.6723485166796,63.28808063077308,45.31254137957106,60.74922825470984,25.177572115405457,0.3,0.3,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1829.json,2stage_val_mse,2stage,validation_mse_loss,151,10,14.706684033086805,22.441945088892027,40.39756658701317,29.29412904017838,12.371678764287962,0.3,0.4,0.3
step2b_poly_d8,weak_borderline_improvement,27,G-1829.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,151,10,22.630626629040474,17.45420325109188,18.28099165083565,28.61008743007484,22.960534866521147,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1973.json,2stage_val_mse,2stage,validation_mse_loss,368,10,15.07472759365921,67.23248992199653,31.63031576283953,55.974776048722504,11.75627526537545,0.4,0.4,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1973.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,368,10,22.38866659427739,51.88334172881177,52.77212837213265,22.92449227590457,20.484563548984458,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1893.json,2stage_val_mse,2stage,validation_mse_loss,247,10,15.162023069162322,35.429346450784614,26.814286292090802,33.36090370139096,13.705803037110192,0.1,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1893.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,247,10,24.640788208546553,24.233217665930326,27.02878880465256,34.9902696645993,24.25877520806456,0.1,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1789.json,2stage_val_mse,2stage,validation_mse_loss,224,10,13.008072224271192,41.08849488311908,41.08849488311908,nan,10.255089610658652,0.4,0.4,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1789.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,224,10,22.601159750810787,29.97303364398661,29.97303364398661,nan,21.87842701618571,0.4,0.4,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1308.json,2stage_val_mse,2stage,validation_mse_loss,209,10,13.858556037357697,36.0231889363107,30.06949657997533,73.61176803091028,11.750111852770136,0.3,0.2,0.3
step2b_poly_d8,weak_borderline_improvement,27,G-1308.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,209,10,24.176554593308616,29.49084897489465,28.092717262163642,30.604102343213974,23.707317292280642,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1723.json,2stage_val_mse,2stage,validation_mse_loss,343,10,15.737414419646116,83.57042658396315,72.06735236823359,4.656467445816327,11.481891098197291,0.4,0.4,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1723.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,343,10,23.441532544464064,63.84553564281178,58.719468914920434,21.33983930130536,20.722293149534305,0.4,0.4,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-611.json,2stage_val_mse,2stage,validation_mse_loss,249,10,14.798901906661536,103.78814586333198,89.65966635634764,14.555132319743194,9.827621550462872,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-611.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,249,10,22.83143535126794,75.46625179197089,73.69987787983786,17.57159069222571,19.809249509020827,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1280.json,2stage_val_mse,2stage,validation_mse_loss,278,10,14.485825399986767,43.64795249462222,43.64795249462222,nan,12.346518779144786,0.4,0.4,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1280.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,278,10,24.16560742044021,29.025312550840706,29.025312550840706,nan,23.809103955275695,0.4,0.4,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1782.json,2stage_val_mse,2stage,validation_mse_loss,191,10,11.375802041035804,16.616504979130852,20.91203730562623,16.805688565833087,10.397570987575685,0.2,0.3,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1782.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,191,10,20.185250205185394,14.1029969340271,20.0214819828591,19.58481352300093,20.530067515199292,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-217.json,2stage_val_mse,2stage,validation_mse_loss,277,10,12.560678259433484,44.13404639708471,32.94943152868916,31.107000477517158,10.041058656568271,0.4,0.3,0.3
step2b_poly_d8,weak_borderline_improvement,27,G-217.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,277,10,20.705156325896386,25.300542339583156,26.095182768403998,23.07500788385371,20.313997743339563,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1039.json,2stage_val_mse,2stage,validation_mse_loss,264,10,13.341627627681797,55.176463205140436,44.669077266918116,66.04506031621133,10.373112159441119,0.3,0.2,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1039.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,264,10,22.80538406043022,40.49624343819336,40.24881855609431,23.35109651232696,21.57473391584079,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-365.json,2stage_val_mse,2stage,validation_mse_loss,263,10,17.394980859735895,72.22150130767116,62.43039300533962,17.503084966557648,14.435809946997072,0.4,0.4,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-365.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,263,10,24.35652033691281,47.24751240778904,45.782068345592535,15.435834503161326,23.205760220890884,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1560.json,2stage_val_mse,2stage,validation_mse_loss,262,10,13.464784516692173,66.46977535106512,10.536037910895113,64.97291383441733,10.046066316866693,0.3,0.0,0.3
step2b_poly_d8,weak_borderline_improvement,27,G-1560.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,262,10,23.42991677192358,46.127904835499024,45.47741381415695,23.4568316618533,21.898345210212913,0.3,0.3,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1025.json,2stage_val_mse,2stage,validation_mse_loss,183,10,11.947211582754054,10.908351264210948,11.741931549655126,9.890060136614238,12.087844779773267,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1025.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,183,10,21.683609295170683,19.167242817846336,22.114682362593943,24.45844506068643,21.681123417787504,0.0,0.0,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-539.json,2stage_val_mse,2stage,validation_mse_loss,188,10,16.37064035805198,45.9418833979056,34.81133292504374,32.88731937164414,14.413509390083489,0.3,0.2,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-539.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,188,10,24.684835790872,36.97260710265865,30.937078263346567,28.21155427421354,23.972795327576286,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1473.json,2stage_val_mse,2stage,validation_mse_loss,236,10,15.052180803230872,48.54127776063533,38.597626039515674,18.61156074441017,12.614770316295578,0.3,0.2,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1473.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,236,10,25.015745528235314,40.181587435321276,40.181587435321276,nan,23.91277520771997,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1793.json,2stage_val_mse,2stage,validation_mse_loss,216,10,16.60006010108115,43.84597777352545,41.38719066649573,23.244618564188574,13.507339704030185,0.5,0.5,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1793.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,216,10,23.4928925349584,32.825642263677615,30.489379821607123,22.31581790848701,22.7195696234606,0.5,0.4,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1478.json,2stage_val_mse,2stage,validation_mse_loss,197,10,16.19540117308022,66.79330154289713,55.88541656281702,24.795325580645315,11.744592615516034,0.5,0.4,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1478.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,197,10,26.53631906305788,38.4763357017527,36.24278679511131,29.044421515259604,25.460597876308476,0.5,0.5,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-6.json,2stage_val_mse,2stage,validation_mse_loss,211,10,14.826779028555139,19.68855579599786,22.003323821786307,13.183050789036502,14.444854467330945,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-6.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,211,10,21.179889753962374,17.697270082545163,20.72581070753099,20.64106820217032,21.311637118110575,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-929.json,2stage_val_mse,2stage,validation_mse_loss,260,10,13.88158422062344,25.486375798106714,15.949720831309902,54.97769807321499,13.107690084049446,0.3,0.2,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-929.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,260,10,23.252980838495915,18.489494555788422,15.680823287068756,40.828972412768316,23.6214928631689,0.1,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-323.json,2stage_val_mse,2stage,validation_mse_loss,250,10,11.817661039209863,21.377201542545205,15.751730410335737,15.601117617530484,11.14594435514518,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-323.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,250,10,20.59863943978858,15.101890194274617,14.84899785649006,17.423393774867932,21.17604043899124,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-890.json,2stage_val_mse,2stage,validation_mse_loss,223,10,18.264241770133957,107.73286983214777,107.73286983214777,nan,14.501542459114683,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-890.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,223,10,25.51567059010849,75.01293356488944,75.01293356488944,nan,23.43400999771116,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-601.json,2stage_val_mse,2stage,validation_mse_loss,215,10,12.649113990015945,19.211972513598706,27.79129303867248,40.262006952309456,11.084011428825555,0.1,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-601.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,215,10,22.35670608207411,16.109950086910555,16.109950086910555,nan,22.758725032257907,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1998.json,2stage_val_mse,2stage,validation_mse_loss,262,10,15.690570681528152,59.33861102159145,5.985362173033277,56.271753942569525,13.819178659117254,0.2,0.0,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1998.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,262,10,23.91637721692441,48.86863858552736,18.756455455237358,48.87024695612383,22.725173894386373,0.2,0.1,0.3
step2b_poly_d8,weak_borderline_improvement,27,G-1955.json,2stage_val_mse,2stage,validation_mse_loss,238,10,16.538256867707442,50.66936648234035,43.37869702173321,7.39444204760638,14.195139323416454,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1955.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,238,10,24.237784684749087,35.327635176866515,36.332510396856634,13.80625921800306,23.425686304358717,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1312.json,2stage_val_mse,2stage,validation_mse_loss,236,10,15.510592081288987,44.467319531487945,34.61465103962448,75.59616627890676,13.124253260017333,0.3,0.3,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1312.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,236,10,23.778086303373847,29.451769706342848,25.18789379239344,26.38491550985409,23.461022833280516,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1574.json,2stage_val_mse,2stage,validation_mse_loss,253,10,14.669795168444722,46.54390011694233,32.59215990050004,25.09457832541432,12.54734746121945,0.5,0.4,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1574.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,253,10,23.61736131985295,30.048740263695045,26.466870141981765,29.019152714641397,23.128967982009158,0.3,0.2,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1898.json,2stage_val_mse,2stage,validation_mse_loss,282,10,15.15399538537006,27.554584730739432,16.311044293783706,15.157064078297488,14.658824680137014,0.3,0.2,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1898.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,282,10,22.924602180397763,26.017486183783618,23.312451965858376,25.16199272480544,22.685099138066143,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1537.json,2stage_val_mse,2stage,validation_mse_loss,199,10,11.095175039874617,31.06981202767916,10.119875166335998,30.97020108339424,10.264143006381358,0.2,0.0,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1537.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,199,10,19.73818239296805,21.88489008216931,20.37018278338673,23.50593157848806,19.598358152630315,0.1,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1099.json,2stage_val_mse,2stage,validation_mse_loss,197,10,13.48769909271151,35.56360395808536,25.477407193873415,18.36961190931471,12.264331060167923,0.3,0.2,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1099.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,197,10,24.614753107121402,25.796064088690347,25.434826278946687,31.273716258687795,24.347853402881427,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1396.json,2stage_val_mse,2stage,validation_mse_loss,370,10,12.930082828953882,27.710763739735686,26.11334763190944,3.183248733276722,11.99584273807443,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1396.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,370,10,20.98749034193623,20.4118586801938,20.17901690460589,16.80553636761162,21.075103197343182,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-234.json,2stage_val_mse,2stage,validation_mse_loss,240,10,19.624856087984053,11.970360391733205,11.970360391733205,nan,20.099028387751797,0.0,0.0,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-234.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,240,10,26.539958862815137,19.950397880028806,19.950397880028806,nan,26.948161755554118,0.0,0.0,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1476.json,2stage_val_mse,2stage,validation_mse_loss,264,10,12.778118828248664,65.4198232947849,17.14081187661723,98.994828587435,8.585617451247922,0.3,0.2,0.5
step2b_poly_d8,weak_borderline_improvement,27,G-1476.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,264,10,20.52867866541408,45.416532805852164,17.04096800094489,62.399657430958136,18.73851457593687,0.3,0.1,0.4
step2b_poly_d8,weak_borderline_improvement,27,G-1825.json,2stage_val_mse,2stage,validation_mse_loss,213,10,16.900268273768898,50.79817629411449,47.654530332522995,10.214969610869993,14.38871075117772,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1825.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,213,10,22.80220605554447,30.820413919114756,23.249199949208094,28.75109854341537,22.212115330804338,0.2,0.2,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-23.json,2stage_val_mse,2stage,validation_mse_loss,248,10,15.142653059657198,71.34403664787702,64.77044861235692,28.802223970396305,10.526010485688522,0.5,0.5,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-23.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,248,10,22.992518157361246,52.38112973906644,47.37527461443909,32.13051472549202,20.706268456929912,0.4,0.3,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1762.json,2stage_val_mse,2stage,validation_mse_loss,276,10,15.589848602110044,25.149990392261028,13.45544385022791,57.41380300466268,14.490910826401826,0.2,0.0,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1762.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,276,10,22.615679927409396,22.46262986440489,16.961976632754514,41.37795470423122,22.63148937938343,0.3,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1133.json,2stage_val_mse,2stage,validation_mse_loss,233,10,16.697498114826097,93.11729147639524,70.65765852024788,41.93270389385063,10.985839316808972,0.4,0.3,0.3
step2b_poly_d8,weak_borderline_improvement,27,G-1133.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,233,10,23.665617755570988,63.635945663709165,52.24895838171814,32.48681121313313,20.79700739527403,0.4,0.2,0.4
step2b_poly_d8,weak_borderline_improvement,27,G-514.json,2stage_val_mse,2stage,validation_mse_loss,196,10,14.43431565826781,40.42686315968423,40.42686315968423,nan,12.58785053521637,0.4,0.4,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-514.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,196,10,24.11551696017529,28.218736657680534,28.560303264709905,20.88115892430937,23.894223427400412,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1083.json,2stage_val_mse,2stage,validation_mse_loss,226,10,15.68158671922148,10.297430380840545,11.998246515880293,15.439871158489538,15.895992081881948,0.0,0.0,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1083.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,226,10,23.35333772242758,19.65693469037221,24.019678151662013,24.124184529769515,23.399967694380848,0.0,0.0,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-958.json,2stage_val_mse,2stage,validation_mse_loss,185,10,20.186104158187586,34.4504282150734,36.73044968262178,7.196296214477844,19.609979364633766,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-958.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,185,10,28.18423630873728,29.64874166531435,29.64874166531435,nan,28.109346830275953,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1220.json,2stage_val_mse,2stage,validation_mse_loss,318,10,17.336238900358993,99.21316471282815,95.69697679293452,20.323132186956332,13.32375961676753,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1220.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,318,10,25.112893136861913,61.40211115564823,61.40211115564823,nan,23.316397195337835,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-781.json,2stage_val_mse,2stage,validation_mse_loss,206,10,15.312209080005179,21.159002142234723,21.994880374780184,20.658830460058326,15.031932973573792,0.1,0.1,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-781.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,206,10,23.89569190297296,25.595782106329448,29.712760656763265,19.901610347600137,23.777785972039712,0.0,0.0,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-788.json,2stage_val_mse,2stage,validation_mse_loss,279,10,16.877268820280076,58.511379806055785,58.511379806055785,nan,14.344395148141627,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-788.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,279,10,23.440473419274717,43.50279271559198,43.50279271559198,nan,22.219952093263014,0.3,0.3,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-130.json,2stage_val_mse,2stage,validation_mse_loss,210,10,16.254137222457047,75.13929334208689,58.759965716278735,11.732694693162495,12.865463314026043,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-130.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,210,10,24.068846346194757,50.76674691992397,48.030584434936536,14.127078931058378,22.57554415601314,0.2,0.2,0.0
step2b_poly_d8,weak_borderline_improvement,27,G-1221.json,2stage_val_mse,2stage,validation_mse_loss,242,10,11.777342171689604,47.35984533017346,21.383715699326828,33.68551409749386,9.738697935178426,0.3,0.1,0.2
step2b_poly_d8,weak_borderline_improvement,27,G-1221.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,242,10,20.66156153298091,27.1060609186764,18.637831808768883,25.06045370932417,20.415895436331336,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1983.json,2stage_val_mse,2stage,validation_mse_loss,268,10,15.973030498559883,90.66709241011034,77.95242261054477,29.44608140814218,10.176844396207835,0.5,0.4,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1983.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,268,10,23.384759844684623,64.27219303111346,57.87330280811269,28.412370151710263,20.226273133147036,0.5,0.4,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1393.json,2stage_val_mse,2stage,validation_mse_loss,249,10,14.19153078747045,38.03664078589702,27.194900952439507,13.070237694936052,12.647694397722676,0.2,0.1,0.1
step2b_poly_d8,weak_borderline_improvement,27,G-1393.json,spoplus_val_spoplus_loss,spoplus,validation_spoplus_loss,249,10,23.008316462713736,31.512192455390093,26.46020917659348,21.719476029624236,22.54384144387746,0.2,0.1,0.1
