regime,case_type,subset_seed,graph_id,optimal_obj,obj_2stage,obj_spoplus,abs_obj_2stage_minus_spoplus,gap_2stage,gap_spoplus,normalized_gap_2stage,normalized_gap_spoplus,normalized_gap_reduction,edge_jaccard_2stage_with_opt,edge_jaccard_spoplus_with_opt,edge_jaccard_2stage_spoplus,same_2stage_spoplus,two_stage_different_solution_near_tie,spoplus_different_solution_near_tie,any_different_solution_near_tie,observed_candidate_count,observed_unique_solution_count
step2b_poly_d8,weak_borderline_improvement,21,G-217.json,251.05379951000214,227.46899783611298,243.1767998933792,15.707802057266235,23.58480167388916,7.876999616622925,0.09394321742920121,0.03137574349388696,0.06256747393531426,0.37037037037037035,0.6363636363636364,0.3448275862068966,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-223.json,153.94619953632355,148.95030036568642,148.95030036568642,0.0,4.995899170637131,4.995899170637131,0.032452241014406455,0.032452241014406455,0.0,0.47058823529411764,0.47058823529411764,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-224.json,245.40860199928284,205.07430124282837,205.07430124282837,0.0,40.33430075645447,40.33430075645447,0.1643556926191527,0.1643556926191527,0.0,0.20689655172413793,0.20689655172413793,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-228.json,177.85959911346436,177.85959911346436,177.85959911346436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-229.json,136.69589887559414,111.5202002376318,126.14149866998196,14.621298432350159,25.17569863796234,10.554400205612183,0.18417303551067304,0.07721080363311009,0.10696223187756296,0.2631578947368421,0.4117647058823529,0.6,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-23.json,262.7275027036667,257.26750361919403,262.6948035955429,5.427299976348877,5.459999084472656,0.0326991081237793,0.020781985244271398,0.00012446016418972525,0.020657525080081673,0.6086956521739131,0.7619047619047619,0.8095238095238095,False,False,True,True,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-234.json,131.42519903182983,131.42519903182983,131.42519903182983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-247.json,159.51820063591003,159.51820063591003,159.51820063591003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-255.json,215.69149646162987,215.69149646162987,213.21829748153687,2.4731989800930023,0.0,2.4731989800930023,0.0,0.011466372205922835,-0.011466372205922835,1.0,0.5909090909090909,0.5909090909090909,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-257.json,159.8868022710085,148.46280121803284,148.46280121803284,0.0,11.424001052975655,11.424001052975655,0.07145055683545723,0.07145055683545723,0.0,0.22727272727272727,0.22727272727272727,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-262.json,183.56169933080673,152.98529917001724,152.98529917001724,0.0,30.57640016078949,30.57640016078949,0.16657287588910086,0.16657287588910086,0.0,0.42105263157894735,0.42105263157894735,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-270.json,255.26489921286702,255.26489921286702,255.26489921286702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-283.json,289.89829901605844,247.70769957453012,268.82119981199503,21.113500237464905,42.19059944152832,21.077099204063416,0.14553586407571747,0.07270514961808444,0.07283071445763303,0.4666666666666667,0.4827586206896552,0.2857142857142857,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-285.json,248.31019914150238,240.79459699988365,231.88239774107933,8.912199258804321,7.515602141618729,16.42780140042305,0.03026698930439668,0.06615838357487412,-0.03589139427047744,0.26666666666666666,0.22580645161290322,0.8260869565217391,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-287.json,217.18959760665894,215.24019813537598,215.24019813537598,0.0,1.949399471282959,1.949399471282959,0.008975565555420577,0.008975565555420577,0.0,0.6818181818181818,0.6818181818181818,1.0,True,True,True,True,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-292.json,136.83859938383102,136.83859938383102,136.83859938383102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-30.json,62.732200622558594,62.732200622558594,62.732200622558594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-313.json,177.7807985842228,147.04639834165573,170.85849848389626,23.812100142240524,30.734400242567062,6.922300100326538,0.1728780638131396,0.038937276440504875,0.13394078737263473,0.4782608695652174,0.7368421052631579,0.34615384615384615,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-317.json,241.9234973192215,234.2804982289672,234.2804982289672,0.0,7.642999090254307,7.642999090254307,0.031592628144498376,0.031592628144498376,0.0,0.4827586206896552,0.4827586206896552,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-318.json,199.39400166273117,187.6917004585266,187.6917004585266,0.0,11.70230120420456,11.70230120420456,0.05868933421547933,0.05868933421547933,0.0,0.4166666666666667,0.4166666666666667,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-322.json,211.84780073165894,203.89460110664368,199.4612011909485,4.43339991569519,7.953199625015259,12.38659954071045,0.03754204479588528,0.05846933269013117,-0.020927287894245895,0.7222222222222222,0.47619047619047616,0.6842105263157895,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-323.json,190.04180027730763,169.46790050156415,169.46790050156415,0.0,20.573899775743484,20.573899775743484,0.10825986570119804,0.10825986570119804,0.0,0.2962962962962963,0.2962962962962963,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-326.json,188.78800237178802,173.0232017338276,173.0232017338276,0.0,15.764800637960434,15.764800637960434,0.08350530987043688,0.08350530987043688,0.0,0.3333333333333333,0.3333333333333333,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-327.json,253.44440287351608,249.26200360059738,249.26200360059738,0.0,4.182399272918701,4.182399272918701,0.016502235699359543,0.016502235699359543,0.0,0.6666666666666666,0.6666666666666666,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-330.json,83.99189931154251,82.3121994137764,83.92649954557419,1.6143001317977905,1.6796998977661133,0.06539976596832275,0.01999835593091873,0.0007786437323552297,0.0192197121985635,0.8333333333333334,0.5714285714285714,0.5714285714285714,False,False,True,True,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-333.json,151.0056961774826,137.31259787082672,137.31259787082672,0.0,13.693098306655884,13.693098306655884,0.09067934954235897,0.09067934954235897,0.0,0.375,0.375,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-334.json,279.41389709711075,256.5132005214691,256.5132005214691,0.0,22.900696575641632,22.900696575641632,0.0819597622504814,0.0819597622504814,0.0,0.5172413793103449,0.5172413793103449,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-337.json,313.57739771157503,293.76709938049316,290.2560979127884,3.511001467704773,19.810298331081867,23.32129979878664,0.0631751474295988,0.07437174990578542,-0.011196602476186618,0.36666666666666664,0.4642857142857143,0.3548387096774194,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-338.json,97.54039764404297,97.54039764404297,97.54039764404297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-340.json,234.29609978199005,223.45969903469086,225.4684990644455,2.0088000297546387,10.836400747299194,8.827600717544556,0.04625087979414124,0.03767711338652613,0.008573766407615112,0.3333333333333333,0.3333333333333333,0.9,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-350.json,169.3413028717041,155.90220177173615,155.90220177173615,0.0,13.439101099967957,13.439101099967957,0.07936103521106302,0.07936103521106302,0.0,0.42857142857142855,0.42857142857142855,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-365.json,204.89819937944412,197.76009970903397,200.10329991579056,2.343200206756592,7.138099670410156,4.7948994636535645,0.03483729818999781,0.023401374331995222,0.01143592385800259,0.5263157894736842,0.5263157894736842,0.7647058823529411,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-375.json,176.7284984588623,161.5403994321823,146.4938009493053,15.046598482877016,15.188099026679993,30.23469750955701,0.08594029349561547,0.17107992074308132,-0.08513962724746585,0.5789473684210527,0.24,0.43478260869565216,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-388.json,173.63060092926025,171.6920998096466,171.6920998096466,0.0,1.9385011196136475,1.9385011196136475,0.011164513105568631,0.011164513105568631,0.0,0.7894736842105263,0.7894736842105263,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-389.json,206.48100078478456,206.48100078478456,206.48100078478456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-39.json,158.52019888162613,108.39200091362,145.76590019464493,37.37389928102493,50.128197968006134,12.754298686981201,0.3162259341165904,0.08045850798121272,0.23576742613537766,0.375,0.75,0.35294117647058826,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-392.json,258.470400467515,177.34979856014252,258.470400467515,81.12060190737247,81.12060190737247,0.0,0.31384871056929403,0.0,0.31384871056929403,0.4074074074074074,1.0,0.4074074074074074,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-393.json,158.447199344635,148.17220050096512,148.17220050096512,0.0,10.274998843669891,10.274998843669891,0.06484809378836745,0.06484809378836745,0.0,0.45,0.45,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-4.json,200.04009628295898,200.04009628295898,200.04009628295898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-407.json,184.7604991197586,182.83769857883453,184.7604991197586,1.9228005409240723,1.9228005409240723,0.0,0.01040698931900665,0.0,0.01040698931900665,0.8823529411764706,1.0,0.8823529411764706,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-411.json,273.9322016239166,269.9961016178131,255.08480060100555,14.911301016807556,3.9361000061035156,18.847401022911072,0.01436888391636791,0.06880315972752263,-0.05443427581115472,0.8947368421052632,0.37037037037037035,0.37037037037037035,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-429.json,199.75000137090683,177.44550120830536,177.58630120754242,0.14079999923706055,22.30450016260147,22.16370016336441,0.11166207764411266,0.11095719655139663,0.0007048810927160337,0.47619047619047616,0.47619047619047616,0.8823529411764706,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-43.json,193.5465009212494,179.00950050354004,179.00950050354004,0.0,14.53700041770935,14.53700041770935,0.07510856744214192,0.07510856744214192,0.0,0.3333333333333333,0.3333333333333333,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-432.json,143.65989665687084,136.16349713504314,143.65989665687084,7.496399521827698,7.496399521827698,0.0,0.052181573955051186,0.0,0.052181573955051186,0.6666666666666666,1.0,0.6666666666666666,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-433.json,136.0404995083809,127.36239981651306,127.36239981651306,0.0,8.678099691867828,8.678099691867828,0.06379056033434674,0.06379056033434674,0.0,0.5555555555555556,0.5555555555555556,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-435.json,175.18619829416275,167.63029819726944,171.02659803628922,3.3962998390197754,7.5559000968933105,4.159600257873535,0.04313068135745911,0.023743881072555876,0.019386800284903232,0.631578947368421,0.7222222222222222,0.8823529411764706,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-437.json,221.87039721012115,221.87039721012115,221.87039721012115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-438.json,257.03819757699966,219.86509907245636,215.2663002461195,4.598798826336861,37.173098504543304,41.771897330880165,0.14462091181316708,0.16251241148002624,-0.017891499666859156,0.2857142857142857,0.35714285714285715,0.21212121212121213,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-440.json,143.81539851427078,143.81539851427078,143.81539851427078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-445.json,200.35019838809967,195.30429768562317,195.30429768562317,0.0,5.0459007024765015,5.0459007024765015,0.025185404072707078,0.025185404072707078,0.0,0.5909090909090909,0.5909090909090909,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-447.json,244.5722994208336,234.7091989517212,234.7091989517212,0.0,9.863100469112396,9.863100469112396,0.0403279541159349,0.0403279541159349,0.0,0.4583333333333333,0.4583333333333333,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-449.json,121.02340094745159,121.02340094745159,119.54640078544617,1.4770001620054245,0.0,1.4770001620054245,0.0,0.012204252652216693,-0.012204252652216693,1.0,0.6923076923076923,0.6923076923076923,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-451.json,166.98669892549515,165.4280989766121,166.98669892549515,1.5585999488830566,1.5585999488830566,0.0,0.009333677226406682,0.0,0.009333677226406682,0.875,1.0,0.875,False,True,False,True,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-457.json,371.10959964990616,350.44919991493225,350.44919991493225,0.0,20.660399734973907,20.660399734973907,0.05567196255340376,0.05567196255340376,0.0,0.41025641025641024,0.41025641025641024,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-460.json,167.6964002251625,166.3174005150795,166.3174005150795,0.0,1.3789997100830078,1.3789997100830078,0.00822319207939604,0.00822319207939604,0.0,0.75,0.75,1.0,True,True,True,True,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-466.json,206.32820047438145,200.0288999080658,200.0288999080658,0.0,6.299300566315651,6.299300566315651,0.030530487600832188,0.030530487600832188,0.0,0.5555555555555556,0.5555555555555556,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-468.json,196.5754988193512,182.61519980430603,183.22799944877625,0.6127996444702148,13.960299015045166,13.347499370574951,0.07101749250959996,0.06790011700681542,0.003117375502784542,0.6666666666666666,0.7647058823529411,0.875,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-469.json,218.89350187778473,199.6538017988205,199.6538017988205,0.0,19.239700078964233,19.239700078964233,0.08789525460476429,0.08789525460476429,0.0,0.44,0.44,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-471.json,160.3662006855011,153.34660065174103,153.34660065174103,0.0,7.019600033760071,7.019600033760071,0.043772316134636405,0.043772316134636405,0.0,0.5882352941176471,0.5882352941176471,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-476.json,172.96930187940598,165.65500181913376,165.65500181913376,0.0,7.314300060272217,7.314300060272217,0.04228669469527867,0.04228669469527867,0.0,0.75,0.75,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-484.json,218.5072022676468,206.04980194568634,206.04980194568634,0.0,12.45740032196045,12.45740032196045,0.05701139455643445,0.05701139455643445,0.0,0.8235294117647058,0.8235294117647058,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-487.json,151.65099704265594,113.93400061130524,116.87420094013214,2.9402003288269043,37.71699643135071,34.776796102523804,0.24870918864116057,0.22932124931900427,0.019387939322156295,0.20833333333333334,0.20833333333333334,0.875,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-490.json,268.4225985556841,261.05649895966053,253.13669896125793,7.9197999984025955,7.36609959602356,15.285899594426155,0.02744217377982065,0.05694714109996279,-0.02950496732014214,0.8461538461538461,0.42857142857142855,0.42857142857142855,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-493.json,278.095799267292,278.095799267292,278.095799267292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-497.json,111.44990253448486,108.06070291996002,108.06070291996002,0.0,3.3891996145248413,3.3891996145248413,0.030410072484771747,0.030410072484771747,0.0,0.5555555555555556,0.5555555555555556,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-501.json,188.53179836273193,188.53179836273193,188.53179836273193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-505.json,197.86050087213516,186.04480129480362,186.1387010216713,0.09389972686767578,11.815699577331543,11.721799850463867,0.059717323696191246,0.05924274829355501,0.00047457540263623477,0.6956521739130435,0.7727272727272727,0.9047619047619048,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-507.json,129.02709943056107,123.17559902369976,123.17559902369976,0.0,5.851500406861305,5.851500406861305,0.04535094125684098,0.04535094125684098,0.0,0.7333333333333333,0.7333333333333333,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-509.json,170.44250044226646,170.44250044226646,170.44250044226646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-51.json,95.95140153169632,95.95140153169632,95.95140153169632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-511.json,272.7471013069153,266.2949001789093,266.2949001789093,0.0,6.4522011280059814,6.4522011280059814,0.023656350872531658,0.023656350872531658,0.0,0.625,0.625,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-514.json,154.39859783649445,154.39859783649445,148.6934986114502,5.7050992250442505,0.0,5.7050992250442505,0.0,0.03695046007509023,-0.03695046007509023,1.0,0.4444444444444444,0.4444444444444444,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-538.json,171.83800101280212,171.83800101280212,171.83800101280212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-539.json,152.31460106372833,142.8053014278412,142.8053014278412,0.0,9.509299635887146,9.509299635887146,0.062431963642448365,0.062431963642448365,0.0,0.6666666666666666,0.6666666666666666,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-54.json,184.2559003829956,164.16710233688354,164.16710233688354,0.0,20.08879804611206,20.08879804611206,0.10902662006614887,0.10902662006614887,0.0,0.5555555555555556,0.5555555555555556,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-541.json,261.3316004872322,251.60229986906052,258.4696996808052,6.86739981174469,9.729300618171692,2.861900806427002,0.03722971351338662,0.010951223660208953,0.02627848985317767,0.4583333333333333,0.6666666666666666,0.5652173913043478,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-542.json,227.80970239639282,227.80970239639282,227.80970239639282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-543.json,130.542400598526,126.28620052337646,126.28620052337646,0.0,4.256200075149536,4.256200075149536,0.0326039666468719,0.0326039666468719,0.0,0.5555555555555556,0.5555555555555556,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-546.json,205.8552006483078,197.42550098896027,197.42550098896027,0.0,8.429699659347534,8.429699659347534,0.040949656033748984,0.040949656033748984,0.0,0.3333333333333333,0.3333333333333333,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-548.json,304.7521027624607,298.1484026014805,298.1484026014805,0.0,6.603700160980225,6.603700160980225,0.02166908809192308,0.02166908809192308,0.0,0.7142857142857143,0.7142857142857143,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-552.json,102.87240147590637,94.71010136604309,99.41210101544857,4.701999649405479,8.162300109863281,3.460300460457802,0.07934392502439656,0.033636820087597524,0.04570710493679904,0.6666666666666666,0.6153846153846154,0.4,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-563.json,104.91159796714783,97.38279843330383,97.38279843330383,0.0,7.528799533843994,7.528799533843994,0.07176327193233498,0.07176327193233498,0.0,0.7,0.7,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-569.json,188.13570308685303,184.81000351905823,188.13570308685303,3.3256995677948,3.3256995677948,0.0,0.017677131523737472,0.0,0.017677131523737472,0.7142857142857143,1.0,0.7142857142857143,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-570.json,174.06229943037033,171.77079981565475,174.06229943037033,2.291499614715576,2.291499614715576,0.0,0.013164824446198207,0.0,0.013164824446198207,0.6666666666666666,1.0,0.6666666666666666,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-584.json,263.81370067596436,240.0877982378006,240.0877982378006,0.0,23.725902438163757,23.725902438163757,0.0899343073437105,0.0899343073437105,0.0,0.3870967741935484,0.3870967741935484,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-592.json,12.010300397872925,12.010300397872925,12.010300397872925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-6.json,136.1086003780365,122.63150072097778,122.63150072097778,0.0,13.477099657058716,13.477099657058716,0.09901725254339229,0.09901725254339229,0.0,0.625,0.625,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-600.json,217.74989771842957,205.34340178966522,217.74989771842957,12.406495928764343,12.406495928764343,0.0,0.05697589784749335,0.0,0.05697589784749335,0.42857142857142855,1.0,0.42857142857142855,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-601.json,149.81859955191612,141.66329944133759,146.65679880976677,4.993499368429184,8.155300110578537,3.161800742149353,0.05443449701782905,0.021104193682124236,0.03333030333570482,0.3684210526315789,0.5294117647058824,0.7333333333333333,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-607.json,109.79179990291595,109.6627995967865,109.6627995967865,0.0,0.12900030612945557,0.12900030612945557,0.0011749539240849488,0.0011749539240849488,0.0,0.7142857142857143,0.7142857142857143,1.0,True,True,True,True,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-61.json,157.88919985294342,148.77119934558868,157.88919985294342,9.118000507354736,9.118000507354736,0.0,0.05774936167761577,0.0,0.05774936167761577,0.625,1.0,0.625,False,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-611.json,190.71180046349764,160.76369953155518,160.76369953155518,0.0,29.948100931942463,29.948100931942463,0.1570332871851709,0.1570332871851709,0.0,0.4,0.4,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-629.json,164.57670140266418,160.05680084228516,160.05680084228516,0.0,4.519900560379028,4.519900560379028,0.02746379361008627,0.02746379361008627,0.0,0.7777777777777778,0.7777777777777778,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-638.json,227.64370048046112,217.26100134849548,217.26100134849548,0.0,10.382699131965637,10.382699131965637,0.04560942872570807,0.04560942872570807,0.0,0.3333333333333333,0.3333333333333333,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-64.json,338.28819939494133,337.44749972224236,337.44749972224236,0.0,0.8406996726989746,0.8406996726989746,0.0024851581408992566,0.0024851581408992566,0.0,0.8461538461538461,0.8461538461538461,1.0,True,True,True,True,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-642.json,180.31869733333588,180.31869733333588,180.31869733333588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-644.json,172.12039989233017,142.60760241374373,162.47900080680847,19.871398393064737,29.512797478586435,9.641399085521698,0.1714660057545572,0.0560154350762423,0.1154505706783149,0.16666666666666666,0.35,0.47619047619047616,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-646.json,172.269198179245,149.4436981678009,149.4436981678009,0.0,22.825500011444092,22.825500011444092,0.13249902044335174,0.13249902044335174,0.0,0.3888888888888889,0.3888888888888889,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-65.json,114.89970061182976,101.69770094752312,101.69770094752312,0.0,13.20199966430664,13.20199966430664,0.11490020943390081,0.11490020943390081,0.0,0.7692307692307693,0.7692307692307693,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-663.json,305.5144001543522,298.44109895825386,298.44109895825386,0.0,7.073301196098328,7.073301196098328,0.023152104098862765,0.023152104098862765,0.0,0.5555555555555556,0.5555555555555556,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-664.json,160.61120414733887,157.93680304288864,157.93680304288864,0.0,2.674401104450226,2.674401104450226,0.01665139813023366,0.01665139813023366,0.0,0.55,0.55,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-676.json,307.1600026488304,299.53000354766846,303.51620346307755,3.986199915409088,7.629999101161957,3.6437991857528687,0.024840470879472984,0.01186287001666322,0.012977600862809763,0.22857142857142856,0.22857142857142856,0.6923076923076923,False,False,False,False,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-689.json,188.93839651346207,170.97709971666336,170.97709971666336,0.0,17.961296796798706,17.961296796798706,0.09506430205902526,0.09506430205902526,0.0,0.32,0.32,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-692.json,241.82209868729115,233.69649882614613,233.69649882614613,0.0,8.12559986114502,8.12559986114502,0.033601560424876324,0.033601560424876324,0.0,0.782608695652174,0.782608695652174,1.0,True,False,False,False,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-694.json,214.95490288734436,214.3800027370453,201.33120208978653,13.048800647258759,0.5749001502990723,13.62370079755783,0.0026745151777147276,0.06337934429267005,-0.06070482911495532,0.8947368421052632,0.48,0.4230769230769231,False,True,False,True,3,3
step2b_poly_d8,weak_borderline_improvement,21,G-696.json,218.92489886283875,218.78399991989136,218.78399991989136,0.0,0.1408989429473877,0.1408989429473877,0.000643594875131222,0.000643594875131222,0.0,0.6818181818181818,0.6818181818181818,1.0,True,True,True,True,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-704.json,271.1311985254288,271.1311985254288,271.1311985254288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
step2b_poly_d8,weak_borderline_improvement,21,G-725.json,216.6412991285324,214.73639857769012,214.73639857769012,0.0,1.9049005508422852,1.9049005508422852,0.008792878174642603,0.008792878174642603,0.0,0.6842105263157895,0.6842105263157895,1.0,True,True,True,True,3,2
step2b_poly_d8,weak_borderline_improvement,21,G-727.json,131.03380012512207,131.03380012512207,131.03380012512207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,True,False,False,False,3,1
