evaluation_dataset,evaluation_graph_count,block,regime,degree,checkpoint_label,checkpoint_source,method,train_size,selected_epoch,theta_1,theta_2,selection_metric,selection_value,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio,paired_mean_improvement_over_2stage,paired_median_improvement_over_2stage,fraction_improved_over_2stage,paired_mean_improvement_ci_low,paired_mean_improvement_ci_high,model_path
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,spoplus_val_decision_gap,step1c_spoplus,spoplus,200,500,11.993701562146187,6.1226640531814,validation_decision_gap,6.886182840732857,6.683841211605072,0.0425014294110118,0.03052500459382717,0.9574985705886898,0.2993359073638916,0.0,0.1022,0.23321590909957884,0.3635050229644775,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,200,500,11.993701562146187,6.1226640531814,validation_spoplus_loss,25.637886984682293,6.683841211605072,0.0425014294110118,0.03052500459382717,0.9574985705886898,0.2993359073638916,0.0,0.1022,0.23321590909957884,0.3635050229644775,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,2stage_val_mse,2stage,2stage,600,500,10.032867254752642,6.420750355370173,validation_mse_loss,6.507115303858654,6.9827888689994815,0.04444244017199221,0.032499239984641645,0.9555575598276952,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,fy_val_decision_gap,step1b_fy,e2e,600,40,4.356281886122998,1.8983114865386994,validation_decision_gap,6.7152175283432,6.683602009487152,0.04251594084210426,0.030723823169688427,0.9574840591575974,0.2991868595123291,0.0,0.1499,0.20832267365455628,0.38092478797912593,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,fy_val_fy_loss,step1b_fy,e2e,600,80,4.627621943895649,2.0296654658945017,validation_fy_loss,4.378284392982722,6.685377757930755,0.042525203630850265,0.030751028392437978,0.9574747963688512,0.2974111110687256,0.0,0.1497,0.20674095658302308,0.3808663337039947,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,spoplus_val_decision_gap,step1c_spoplus,spoplus,600,500,12.390835193277658,5.780529093568886,validation_decision_gap,6.851909492328763,6.668017222499848,0.042405615894807326,0.030588470585004385,0.9575943841048951,0.3147716464996338,0.0,0.1312,0.2298378183364868,0.39175602338790894,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,600,500,12.390835193277658,5.780529093568886,validation_spoplus_loss,25.542727294899183,6.668017222499848,0.042405615894807326,0.030588470585004385,0.9575943841048951,0.3147716464996338,0.0,0.1312,0.2298378183364868,0.39175602338790894,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,2stage_val_mse,2stage,2stage,1200,500,10.031349276706235,6.420119412433276,validation_mse_loss,6.507143126837076,6.986260422039032,0.04445748977241563,0.032499239984641645,0.9555425102272719,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,fy_val_decision_gap,step1b_fy,e2e,1200,80,4.61646353506061,1.9900978857666467,validation_decision_gap,6.714606223106384,6.672050527858734,0.042463862530737424,0.030638558695236726,0.9575361374689645,0.3142098941802979,0.0,0.1546,0.2222990560531616,0.3998371988773346,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,fy_val_fy_loss,step1b_fy,e2e,1200,90,4.588126296979199,2.0072014399317877,validation_fy_loss,4.378228401198983,6.675262226009369,0.042461509608209116,0.03059283979073363,0.9575384903914929,0.3109981960296631,0.0,0.152,0.22040292862892152,0.3935186370563507,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,spoplus_val_decision_gap,step1c_spoplus,spoplus,1200,420,12.24306159992494,5.612919331551134,validation_decision_gap,6.771248343881219,6.6710673922538755,0.042437301121493264,0.03054375181203721,0.9575626988782089,0.31519302978515623,0.0,0.1374,0.23208005649566651,0.3919784506893158,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d4_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d4_mult_eps050,4,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,1200,500,12.491545644160768,5.656925683016016,validation_spoplus_loss,25.54091029864183,6.664466984081268,0.042394810424930436,0.03051866950529631,0.9576051895747721,0.32179343795776366,0.0,0.139,0.23825595564842225,0.39664516736984246,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d4_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,2stage_val_mse,2stage,2stage,50,500,9.994880274905022,8.87708038601974,validation_mse_loss,22.753090820831698,16.505162877845763,0.08412195846662181,0.06755620926091718,0.9158780415328932,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,fy_val_decision_gap,step1b_fy,e2e,50,330,3.6101365072871427,1.4147093947739793,validation_decision_gap,15.023935699462891,14.694802449607849,0.07457373657633244,0.058777308109909235,0.9254262634232413,1.810360428237915,0.0,0.3124,1.591089191570282,2.024865770654678,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,fy_val_fy_loss,step1b_fy,e2e,50,70,3.616503081595923,1.438282464127036,validation_fy_loss,5.322268765643239,14.678168075752259,0.07450677345653718,0.05866125329720026,0.9254932265430367,1.8269948020935058,0.0,0.3117,1.6110675429868697,2.0395012805080412,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=50/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,spoplus_val_decision_gap,step1c_spoplus,spoplus,50,500,15.326112219762894,7.394189670477695,validation_decision_gap,15.268548090443947,14.659123209381104,0.07441044191680475,0.05798778553991929,0.9255895580827697,1.8460396684646607,0.0,0.2699,1.6503543767929076,2.041469747867584,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,50,500,15.326112219762894,7.394189670477695,validation_spoplus_loss,55.326778761588756,14.659123209381104,0.07441044191680475,0.05798778553991929,0.9255895580827697,1.8460396684646607,0.0,0.2699,1.6503543767929076,2.041469747867584,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=50/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,2stage_val_mse,2stage,2stage,200,500,9.996675650966315,8.790845900063745,validation_mse_loss,22.743890219479194,16.469729636192323,0.0839593160155195,0.0671511998033654,0.9160406839839965,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,fy_val_decision_gap,step1b_fy,e2e,200,280,3.496786455773921,1.3478374779486892,validation_decision_gap,15.044594955444335,14.697527661705017,0.07457707913832919,0.05866125329720026,0.9254229208612446,1.7722019744873048,0.0,0.3123,1.545121145772934,1.9915381642580032,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,fy_val_fy_loss,step1b_fy,e2e,200,60,3.499735053115637,1.4079070057449634,validation_fy_loss,5.324567630022764,14.686266676139832,0.07457117041704156,0.058623352742496755,0.9254288295825318,1.7834629600524903,0.0,0.3058,1.567781838116646,1.9974426041173936,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,spoplus_val_decision_gap,step1c_spoplus,spoplus,200,460,15.953909608940535,6.813516883302652,validation_decision_gap,14.968808944675141,14.653106551551819,0.07438896809947583,0.05829905875506439,0.9256110319000987,1.816623084640503,0.0,0.2946,1.6014013020277023,2.0253985384941102,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,200,500,16.207067463898507,6.82428786986527,validation_spoplus_loss,55.149490298422336,14.646724657630921,0.0743470615838942,0.058276744864894675,0.9256529384156805,1.8230049785614013,0.0,0.2968,1.6003085851955414,2.03687513276577,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,2stage_val_mse,2stage,2stage,600,500,10.038405978560514,8.868823933834197,validation_mse_loss,22.750719787436196,16.48503758831024,0.08401174621447044,0.06722484624682362,0.9159882537850456,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,fy_val_decision_gap,step1b_fy,e2e,600,90,3.501371104401997,1.3621108228225463,validation_decision_gap,15.037538803100587,14.687108524131775,0.07454146831448143,0.05866125329720026,0.9254585316850924,1.7979290641784669,0.0,0.3114,1.5766840724086761,2.0217822551345823,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,fy_val_fy_loss,step1b_fy,e2e,600,60,3.507495699714994,1.4498764638838624,validation_fy_loss,5.323500841230154,14.63650218410492,0.07430163577357275,0.058276744864894675,0.925698364226002,1.8485354042053224,0.0,0.3035,1.6271729628801346,2.065268535308838,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=600/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,spoplus_val_decision_gap,step1c_spoplus,spoplus,600,490,16.153431188525396,6.967250624434331,validation_decision_gap,14.971445896874181,14.638439123725892,0.07434342879201422,0.0582739446034624,0.9256565712075604,1.8465984645843505,0.0,0.2936,1.6325209322834016,2.054852531013489,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,600,500,16.203179500226387,6.975751667605616,validation_spoplus_loss,55.11900311425328,14.637879071235657,0.07434157223261886,0.0582739446034624,0.9256584277669557,1.847158517074585,0.0,0.2936,1.6325349335956574,2.0557692364883424,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=600/model_weights/spoplus_best_by_validation_spoplus_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,2stage_val_mse,2stage,2stage,1200,500,10.043947370172456,8.846811647553263,validation_mse_loss,22.74778233195573,16.481548722648622,0.0840032016198796,0.0671977131913922,0.9159967983796361,,,,,,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/2stage_best_by_validation_mse_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,fy_val_decision_gap,step1b_fy,e2e,1200,430,3.5813614129305447,1.3984511299476954,validation_decision_gap,15.034519752502442,14.688605138969422,0.07454597554678986,0.05880820203544576,0.9254540244527839,1.7929435836791991,0.0,0.3104,1.5715465639543533,2.007158028550148,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,fy_val_fy_loss,step1b_fy,e2e,1200,60,3.6103750935836656,1.4822818897347316,validation_fy_loss,5.322061766728758,14.648251193809509,0.0743633565149993,0.05849546115881135,0.9256366434845753,1.8332975288391113,0.0,0.3046,1.6145516875314714,2.0452970062065123,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1b_fy/formal_2stage500_fyM16_e500_s10/train_size=1200/model_weights/e2e_best_by_validation_fy_loss.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,spoplus_val_decision_gap,step1c_spoplus,spoplus,1200,440,16.082086423406153,7.186532454405873,validation_decision_gap,15.105075594652444,14.624447700691222,0.07429078520233529,0.058097829245133945,0.9257092147972397,1.8571010219573976,0.0,0.2861,1.6450067263364792,2.0556169046115875,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_decision_gap.npz
/home/weikang/projects/UdeM-Intern/Exps/dataset/processed/step2c_poly_d8_mult_eps050_unseen10000_seed20260523,10000,Step2c,step2c_poly_d8_mult_eps050,8,spoplus_val_spoplus_loss,step1c_spoplus,spoplus,1200,500,16.480990052627046,7.276590763516309,validation_spoplus_loss,55.04299856885143,14.626381289100648,0.07430577816228412,0.058248712391709284,0.9256942218372908,1.8551674335479735,0.0,0.2867,1.6504302018642425,2.0522935527467725,/home/weikang/projects/UdeM-Intern/Exps/surrogate_experiment_results/Step2/Step2c_polynomial_degree_multiplicative_noise/remote_results/step2c_poly_d8_mult_eps050/step1c_spoplus/formal_2stage500_spoplus500_s10/train_size=1200/model_weights/spoplus_best_by_validation_spoplus_loss.npz
