regime,max_cycle,max_chain,graph_id,solution_rank,cut_attempt,solver_status,solver_status_name,solver_obj_true,true_obj,oracle_obj,gap_to_oracle,normalized_gap_to_oracle,num_vertices,num_edges,density,in_degree_mean,out_degree_mean,in_degree_gini,out_degree_gini,reciprocal_edge_count,num_2cycles,num_3cycles,largest_scc_fraction,number_of_sccs,edge_count,num_cycle_candidates,num_2cycle_candidates,num_3cycle_candidates,num_chain_candidates,same_solution_as_oracle,edge_jaccard_with_oracle,edge_hamming_with_oracle,edge_overlap_count_with_oracle,solution_edge_signature
step2c_poly_d8_mult_eps050,3,4,G-1110.json,32,32,2,OPTIMAL,215.65509928762913,215.65509928762913,230.2117985635996,14.556699275970459,0.06323176903500762,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.7391304347826086,0.023255813953488372,17,8|30|50|69|79|87|89|93|122|130|134|141|151|164|175|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,33,33,2,OPTIMAL,215.51469871401787,215.51469871401787,230.2117985635996,14.697099849581718,0.06384164469944652,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,17,31,10,21,269,False,0.7619047619047619,0.01937984496124031,16,30|69|76|87|89|93|122|130|134|141|151|176|180|201|236|241|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,34,34,2,OPTIMAL,215.43129888176918,215.43129888176918,230.2117985635996,14.780499681830406,0.06420391906057266,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,19,31,10,21,269,False,0.6956521739130435,0.027131782945736434,16,8|30|69|79|87|89|93|122|130|134|141|151|164|174|201|236|241|245|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,35,35,2,OPTIMAL,214.9438986927271,214.9438986927271,230.2117985635996,15.267899870872498,0.0663211006823709,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,17,31,10,21,269,False,0.85,0.011627906976744186,17,30|69|87|89|93|122|130|134|141|151|176|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,36,36,2,OPTIMAL,214.7038986980915,214.7038986980915,230.2117985635996,15.50789986550808,0.06736361890312245,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,16,31,10,21,269,False,0.8,0.015503875968992248,16,30|69|87|89|93|122|130|134|141|151|176|180|201|236|241|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,37,37,2,OPTIMAL,214.66209925711155,214.66209925711155,230.2117985635996,15.549699306488037,0.06754518840234267,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,19,31,10,21,269,False,0.8571428571428571,0.011627906976744186,18,8|30|54|69|87|89|93|122|134|141|151|164|176|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,38,38,2,OPTIMAL,214.4057990461588,214.4057990461588,230.2117985635996,15.805999517440796,0.06865851192681371,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.6666666666666666,0.031007751937984496,16,8|30|54|69|79|89|93|122|130|134|141|151|164|175|182|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,39,39,2,OPTIMAL,214.32559844851494,214.32559844851494,230.2117985635996,15.886200115084648,0.06900688936942923,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,18,31,10,21,269,False,0.6521739130434783,0.031007751937984496,15,30|69|76|87|89|93|122|130|134|141|151|176|183|201|236|241|245|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,40,40,2,OPTIMAL,214.29889906942844,214.29889906942844,230.2117985635996,15.912899494171143,0.06912286682693995,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.8181818181818182,0.015503875968992248,18,8|30|54|69|79|87|89|93|122|130|134|141|151|164|180|201|236|241|244|254
step2c_poly_d8_mult_eps050,3,4,G-1110.json,41,41,2,OPTIMAL,214.12159933149815,214.12159933149815,230.2117985635996,16.09019923210144,0.0698930260413494,53,258,0.09361393323657474,4.867924528301887,4.867924528301887,0.7019160450489981,0.42079859587538393,20,10,21,0.4528301886792453,30,20,31,10,21,269,False,0.7391304347826086,0.023255813953488372,17,8|30|56|69|79|87|89|93|122|130|141|151|164|177|180|201|236|241|244|254
