regime,graph_id,subset_seed,comparison,left_role,right_role,edge_id,src,dst,edge_in_left,edge_in_right,edge_in_2stage_rank1,edge_in_best_2stage_near_oracle,edge_in_spoplus_rank1,edge_in_oracle,edge_in_oracle_vs_left_symdiff,edge_in_oracle_vs_right_symdiff,true_weight,pred_2stage,pred_spoplus,error_2stage,error_spoplus,delta_prediction_spoplus_minus_2stage,signed_true_value_delta_right_minus_left,signed_pred_2stage_delta_right_minus_left,signed_pred_spoplus_delta_right_minus_left
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,108,15,30,False,True,False,True,True,True,True,False,15.07699966430664,11.280713320476616,16.89264045784964,-3.7962863438300243,1.8156407935430003,5.611927137373025,15.07699966430664,11.280713320476616,16.89264045784964
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,143,20,2,False,True,False,True,False,True,True,False,30.591100692749023,13.90157719298697,18.775676570454166,-16.689523499762053,-11.815424122294857,4.874099377467196,30.591100692749023,13.90157719298697,18.775676570454166
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,144,20,26,True,False,True,False,False,False,True,False,0.5489000082015991,2.4917066877507086,3.7824358997038607,1.9428066795491095,3.2335358915022616,1.2907292119531522,-0.5489000082015991,-2.4917066877507086,-3.7824358997038607
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,159,23,0,True,False,True,False,False,False,True,False,17.475799560546875,13.128717521662523,14.437307591611392,-4.347082038884352,-3.0384919689354835,1.3085900699488686,-17.475799560546875,-13.128717521662523,-14.437307591611392
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,162,23,15,False,True,False,True,True,True,True,False,5.839099884033203,6.576560179531228,11.09414807953186,0.7374602954980247,5.255048195498658,4.517587900000633,5.839099884033203,6.576560179531228,11.09414807953186
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,183,26,35,True,False,True,False,True,False,True,False,0.7577999830245972,1.9223791757912048,3.2429049015037252,1.1645791927666076,2.485104918479128,1.3205257257125205,-0.7577999830245972,-1.9223791757912048,-3.2429049015037252
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,277,42,39,False,True,False,True,True,True,True,False,15.315099716186523,11.53796614795538,15.27609007980021,-3.777133568231143,-0.03900963638631261,3.7381239318448305,15.315099716186523,11.53796614795538,15.27609007980021
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,308,50,30,True,False,True,False,False,False,True,False,4.713600158691406,7.33477721275788,10.236151610130525,2.6211770540664734,5.522551451439119,2.9013743973726456,-4.713600158691406,-7.33477721275788,-10.236151610130525
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,309,50,35,False,True,False,True,False,True,True,False,6.889800071716309,6.880094051007205,11.606186230994215,-0.009706020709103313,4.716386159277906,4.72609217998701,6.889800071716309,6.880094051007205,11.606186230994215
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,317,52,6,True,False,True,False,False,False,True,False,4.258200168609619,9.226444588388592,8.08810637536013,4.968244419778973,3.829906206750511,-1.1383382130284616,-4.258200168609619,-9.226444588388592,-8.08810637536013
step2c_poly_d8_mult_eps050,G-1169.json,3,two_stage_rank1_vs_best_2stage_near_oracle,two_stage_rank1,best_2stage_near_oracle_top20,319,52,42,False,True,False,True,True,True,True,False,1.3284000158309937,4.350647735331042,7.339206043893136,3.022247719500048,6.0108060280621425,2.9885583085620944,1.3284000158309937,4.350647735331042,7.339206043893136
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,8,0,45,True,False,True,False,False,False,True,False,15.999500274658203,14.004396479281711,15.979321768548632,-1.995103795376492,-0.020178506109571615,1.9749252892669205,-15.999500274658203,-14.004396479281711,-15.979321768548632
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,21,3,6,False,True,False,True,True,True,True,False,9.309700012207031,13.712712806549995,15.574909352425887,4.403012794342963,6.265209340218856,1.862196545875893,9.309700012207031,13.712712806549995,15.574909352425887
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,24,4,2,True,False,True,False,False,False,True,False,17.428300857543945,12.170831685107286,15.589976539845987,-5.257469172436659,-1.8383243176979587,3.4191448547387004,-17.428300857543945,-12.170831685107286,-15.589976539845987
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,33,6,3,False,True,False,True,True,True,True,False,1.2585999965667725,3.622536788097132,5.894030621069296,2.3639367915303597,4.635430624502524,2.271493832972164,1.2585999965667725,3.622536788097132,5.894030621069296
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,34,6,4,True,False,True,False,False,False,True,False,18.63719940185547,12.734309129191633,17.162675136260738,-5.902890272663836,-1.4745242655947308,4.428366007069105,-18.63719940185547,-12.734309129191633,-17.162675136260738
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,60,9,11,True,False,True,False,False,False,True,False,3.2748000621795654,5.836308869860177,9.495937572256853,2.561508807680611,6.221137510077288,3.6596287023966765,-3.2748000621795654,-5.836308869860177,-9.495937572256853
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,61,9,18,False,True,False,True,True,True,True,False,52.295101165771484,16.983719067268375,21.24783219844878,-35.31138209850311,-31.047268967322704,4.264113131180405,52.295101165771484,16.983719067268375,21.24783219844878
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,77,11,39,True,False,True,False,False,False,True,False,12.09280014038086,10.698943005018226,13.634529046564314,-1.3938571353626337,1.5417289061834545,2.935586041546088,-12.09280014038086,-10.698943005018226,-13.634529046564314
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,108,15,30,False,True,False,True,True,True,True,False,15.07699966430664,11.336648535388429,16.519686446593862,-3.7403511289182116,1.4426867822872218,5.1830379112054334,15.07699966430664,11.336648535388429,16.519686446593862
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,144,20,26,True,False,True,False,False,False,True,False,0.5489000082015991,2.501250048632411,3.6904195471131422,1.952350040430812,3.141519538911543,1.189169498480731,-0.5489000082015991,-2.501250048632411,-3.6904195471131422
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,159,23,0,True,False,True,False,False,False,True,False,17.475799560546875,13.480877005726517,14.987192695624374,-3.9949225548203575,-2.4886068649225006,1.506315689897857,-17.475799560546875,-13.480877005726517,-14.987192695624374
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,162,23,15,False,True,False,True,True,True,True,False,5.839099884033203,6.5406909231383175,10.641998919264962,0.7015910391051143,4.802899035231759,4.1013079961266445,5.839099884033203,6.5406909231383175,10.641998919264962
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,277,42,39,False,True,False,True,True,True,True,False,15.315099716186523,11.70520342386003,15.271760099927626,-3.609896292326493,-0.043339616258897706,3.566556676067595,15.315099716186523,11.70520342386003,15.271760099927626
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,287,47,26,False,True,False,False,True,False,False,True,12.980400085449219,8.74006305604042,13.841249491922044,-4.240337029408799,0.8608494064728252,5.101186435881624,12.980400085449219,8.74006305604042,13.841249491922044
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,308,50,30,True,False,True,False,False,False,True,False,4.713600158691406,7.412233981505438,10.134487095034887,2.698633822814032,5.42088693634348,2.7222531135294483,-4.713600158691406,-7.412233981505438,-10.134487095034887
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,313,50,47,False,True,False,False,True,False,False,True,10.191499710083008,8.050081551401025,13.09784549930993,-2.141418158681983,2.906345789226922,5.047763947908905,10.191499710083008,8.050081551401025,13.09784549930993
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,317,52,6,True,False,True,False,False,False,True,False,4.258200168609619,9.58704610892086,8.862263692607696,5.328845940311242,4.604063523998077,-0.7247824163131646,-4.258200168609619,-9.58704610892086,-8.862263692607696
step2c_poly_d8_mult_eps050,G-1169.json,4,two_stage_rank1_vs_spoplus_rank1,two_stage_rank1,spoplus_rank1,319,52,42,False,True,False,True,True,True,True,False,1.3284000158309937,4.3269188413752735,7.040091968077406,2.99851882554428,5.7116919522464125,2.7131731267021326,1.3284000158309937,4.3269188413752735,7.040091968077406
