regime,graph_id,subset_seed,solution_role,found,rank_under_2stage,rank_under_spoplus,rank_under_true_oracle_top50,true_gap_pct,true_obj,predicted_score_under_2stage,predicted_score_under_spoplus,two_stage_margin_vs_rank1,spoplus_margin_vs_rank1,jaccard_to_oracle,solution_edge_signature
step2c_poly_d8_mult_eps050,G-1169.json,20,spoplus_rank1,True,12,1,16,4.957100550623041,259.8182989358902,221.2965021820905,301.3346169030794,3.138950156407674,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,21,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,218.1011005241504,258.43102867419015,0.0,10.367858285223292,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,21,best_2stage_near_oracle_top20,True,2,4,1,0.0,273.3694999217987,217.59908207946668,268.3543722591649,0.5020184446837277,0.4445147002485328,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,21,spoplus_rank1,True,9,1,16,4.957100550623041,259.8182989358902,215.603733957455,268.79888695941344,2.497366566695405,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,22,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,224.03352241952484,283.40330379856283,0.0,10.243988034982692,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,22,best_2stage_near_oracle_top20,True,3,3,1,0.0,273.3694999217987,222.7206646122869,293.39708253045615,1.3128578072379469,0.2502093030893775,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,22,spoplus_rank1,True,14,1,16,4.957100550623041,259.8182989358902,220.45815829724404,293.6472918335455,3.575364122280803,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
step2c_poly_d8_mult_eps050,G-1169.json,23,two_stage_rank1,True,1,,,15.626103356716605,230.65249931812286,222.89697217270015,279.0757362671128,0.0,10.523649255145756,0.3448275862068966,8|24|29|34|48|60|71|77|126|144|159|183|186|209|227|237|262|308|316|317
step2c_poly_d8_mult_eps050,G-1169.json,23,best_2stage_near_oracle_top20,True,3,4,1,0.0,273.3694999217987,221.86599103636252,289.2610863541636,1.0309811363376298,0.3382991680949772,1.0,21|29|33|48|61|71|108|126|143|162|186|209|227|237|262|277|309|316|319
step2c_poly_d8_mult_eps050,G-1169.json,23,spoplus_rank1,True,13,1,16,4.957100550623041,259.8182989358902,219.68845785324424,289.59938552225856,3.208514319455901,0.0,0.7727272727272727,21|29|33|48|61|71|108|126|162|183|186|209|227|237|262|277|287|313|316|319
