regime,graph_id,max_cycle,max_chain,num_vertices,num_arcs,density,mean_in_degree,mean_out_degree,max_in_degree,max_out_degree,in_degree_gini,out_degree_gini,reciprocal_arc_count,reciprocity_rate,num_weak_components,num_strong_components,largest_scc_fraction,scc_entropy,num_sources,num_sinks,num_2cycles,num_3cycles,num_cycles_total,num_chain_len1,num_chain_len2,num_chain_len3,num_chain_len4,num_chains_total,cycle_to_chain_ratio,num_exchange_candidates,exchange_size_mean,exchange_size_std,exchange_size_entropy,vertex_exchange_participation_mean,vertex_exchange_participation_gini,max_vertex_exchange_participation,fraction_vertices_in_any_exchange,fraction_vertices_in_many_exchanges,feasible_set_richness_score,conflict_graph_num_nodes,conflict_graph_num_edges,conflict_graph_density,conflict_degree_mean,conflict_degree_gini,conflict_components,largest_conflict_component_fraction,median_delta_pp,strict_case_c_rate,meaningful_spo_benefit_rate,median_two_stage_rank1_gap_pct,median_spoplus_rank1_gap_pct,topk_promotion_rate,exact_rank2_promotion_rate,correction_rate,helpful_graph,extreme_helpful_graph,harmful_graph,neutral_graph,seed_count,median_2stage_top1_top2_pred_margin,median_2stage_top1_top5_pred_margin,median_2stage_top1_top2_pred_margin_pct,median_2stage_top1_top5_pred_margin_pct,mean_2stage_top5_within_1pct_count,mean_2stage_top5_within_5pct_count,median_2stage_top5_mean_jaccard_to_rank1,median_2stage_top5_diversity_from_rank1,rank1_unique_signature_count,rank1_unique_signature_rate,rank1_modal_signature_rate,ranking_ambiguity_score,ranking_ambiguity_top20_score,median_2stage_top1_top20_pred_margin,median_2stage_top1_top20_pred_margin_pct,mean_2stage_top20_within_1pct_count,mean_2stage_top20_within_5pct_count,median_2stage_top20_mean_jaccard_to_rank1,median_2stage_top20_diversity_from_rank1,median_2stage_top20_mean_pairwise_jaccard,median_2stage_top20_pairwise_diversity,top20_unique_signature_count_median
step2c_poly_d8_mult_eps050,G-365.json,3,4,57,263,0.08239348370927319,4.614035087719298,4.614035087719298,27,24,0.6601294109799212,0.5324528050163431,8,0.030418250950570342,5,40,0.3157894736842105,3.130302291656816,21,10,4,7,11,13,54,147,387,601,0.018302828618968387,612,4.477124183006536,0.7845315601633168,0.9617782318219218,48.07017543859649,0.7449353310283007,545,0.5964912280701754,0.5263157894736842,-1.0466746450344482,612,166358,0.8897767508530963,543.6535947712418,0.0638348987029862,1,1.0,3.291996898994402,0.0,0.0,5.764051996430364,2.472055097435962,0.98,0.0,0.0,0,0,0,0,50,1.4058604729508772,2.9328363305544514,0.008823409976628008,0.018506995091938976,3.0,5.0,0.718266253869969,0.281733746130031,1,0.02,1.0,0.35651283525525485,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-375.json,3,4,59,239,0.06984219754529515,4.0508474576271185,4.0508474576271185,29,16,0.7249131267286009,0.5528685908800794,10,0.04184100418410042,9,43,0.288135593220339,3.2611878362962994,25,15,5,4,9,19,43,97,214,373,0.024128686327077747,382,4.31151832460733,0.9151564386791092,1.1043314427996962,27.915254237288135,0.7613637533059596,196,0.5423728813559322,0.4745762711864407,-1.0358963240006305,382,55097,0.7571285264734579,288.4659685863874,0.0813600801328298,2,0.9973821989528796,-8.27700962992246,0.0,0.0,13.645264699820128,21.92227432974259,0.0,0.0,0.0,0,0,0,0,50,0.3316377596901816,1.221413246118928,0.0019967119613536304,0.007342096375970245,5.0,5.0,0.5167838874680306,0.4832161125319694,1,0.02,1.0,4.759402774266825,4.679903667170971,5.945501860487681,0.035673659589463266,6.64,20.0,0.42171209311470453,0.5782879068852955,0.5344027746000632,0.46559722539993675,20.0
step2c_poly_d8_mult_eps050,G-388.json,3,4,56,224,0.07272727272727272,4.0,4.0,30,13,0.6801658163265307,0.5243941326530612,10,0.044642857142857144,5,37,0.35714285714285715,2.9554473073230083,20,11,5,10,15,6,8,20,68,102,0.14705882352941177,117,4.239316239316239,1.0265665339911692,1.1276037718407637,8.857142857142858,0.8045794930875576,98,0.48214285714285715,0.32142857142857145,-1.2120845094452117,117,5503,0.8109342764515178,94.06837606837607,0.10663492019116227,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,50,0.8902702888138947,4.618587486632791,0.005047456936517266,0.026175774755304054,2.0,5.0,0.816812865497076,0.183187134502924,1,0.02,1.0,-1.1319754967871312,-5.6366097623671125,14.349227643817656,0.08129719366945787,2.0,7.0,0.770391418550128,0.22960858144987195,0.7118794223042159,0.28812057769578414,20.0
step2c_poly_d8_mult_eps050,G-389.json,3,4,57,356,0.11152882205513784,6.245614035087719,6.245614035087719,33,13,0.6863788685196135,0.38271239897496545,28,0.07865168539325842,5,30,0.49122807017543857,2.406178876871292,23,5,14,46,60,13,54,255,1082,1404,0.042735042735042736,1464,4.633879781420765,0.6923467077191483,0.7848349847712033,119.01754385964912,0.7431158970539555,1014,0.5614035087719298,0.543859649122807,3.415186501210643,1464,898003,0.8385372895726649,1226.7800546448088,0.07762876143591702,1,1.0,0.0,0.0,0.0,12.64770971329645,12.64770971329645,0.0,0.0,0.0,0,0,0,1,50,0.5125440386548945,2.711701025132598,0.0026603361845432324,0.014056505927979999,2.0,5.0,0.6084615384615384,0.3915384615384616,1,0.02,1.0,1.4320138378795602,0.13744113103002092,6.130135716460103,0.03181456251313948,2.0,20.0,0.6127157798553678,0.38728422014463215,0.6160047542259334,0.38399524577406663,20.0
step2c_poly_d8_mult_eps050,G-392.json,3,4,56,296,0.09610389610389611,5.285714285714286,5.285714285714286,26,15,0.6795366795366795,0.48395270270270285,6,0.02027027027027027,5,31,0.39285714285714285,2.6673137704484793,15,8,3,12,15,19,53,180,494,746,0.020107238605898123,761,4.505913272010512,0.7708753921812715,0.9340776611886623,61.232142857142854,0.6984074907303255,451,0.6785714285714286,0.5892857142857143,-0.5235448677937531,761,204242,0.7062798257140881,536.7726675427069,0.09773393575869482,2,0.9986859395532195,24.178560594577878,1.0,1.0,25.011699943374456,0.8331393487965799,0.0,0.0,1.0,1,1,0,0,50,0.5020204895658935,3.4658394637036167,0.0025458338088882437,0.017568417732003325,3.0,5.0,0.8831168831168831,0.11688311688311692,1,0.02,1.0,-0.3910484007982269,-1.7005906134970303,5.625156346256688,0.028570438656006454,3.0,20.0,0.7665344740859615,0.23346552591403846,0.681417384431035,0.31858261556896506,20.0
step2c_poly_d8_mult_eps050,G-393.json,3,4,57,205,0.06422305764411028,3.5964912280701755,3.5964912280701755,30,10,0.7628583654257595,0.4178005990586222,6,0.02926829268292683,6,40,0.3157894736842105,3.1303022916568155,25,9,3,6,9,14,26,60,130,230,0.0391304347826087,239,4.2677824267782425,0.9437349565121895,1.1354245225126878,17.894736842105264,0.7320261437908495,172,0.543859649122807,0.45614035087719296,-1.2277835623979179,239,20421,0.7180127281037938,170.88702928870293,0.13623804685430274,1,1.0,0.0,0.0,0.0,13.170776814306393,13.170776814306393,0.0,0.0,0.0,0,0,0,1,50,1.5174746741239602,2.7109101050463664,0.009445905734556219,0.01684161229669693,1.98,5.0,0.777450980392157,0.222549019607843,1,0.02,1.0,-0.9143620083977758,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-407.json,3,4,59,213,0.06224430157802455,3.610169491525424,3.610169491525424,24,12,0.7403517148086258,0.46821039229728667,6,0.028169014084507043,7,47,0.22033898305084745,3.512379110905717,28,13,3,4,7,18,56,108,213,395,0.017721518987341773,402,4.276119402985074,0.9010093100449703,1.1277430121238936,29.135593220338983,0.7521716409816508,299,0.4576271186440678,0.4406779661016949,-0.9842457092422494,402,61573,0.7639235245220283,306.3333333333333,0.10873308736068887,1,1.0,0.6662434438837664,0.0,0.0,0.6662434438837664,0.0,1.0,0.0,0.0,0,0,0,0,50,0.16078171731255964,2.971698555694715,0.0009297501303869543,0.01711783662563479,2.0,5.0,0.8814338235294117,0.11856617647058831,1,0.02,1.0,-0.9143973209858536,-3.9253988878240422,9.786671278709335,0.05620510848673528,2.0,15.92,0.7759471240019554,0.22405287599804458,0.6893031922676773,0.31069680773232267,20.0
step2c_poly_d8_mult_eps050,G-411.json,3,4,58,289,0.08741681790683606,4.982758620689655,4.982758620689655,23,20,0.641033289583582,0.5298293759694548,30,0.10380622837370242,7,35,0.41379310344827586,2.7453862531610618,23,12,15,43,58,28,123,570,2517,3238,0.017912291537986413,3296,4.687196601941747,0.6276641511113904,0.7165098600008735,266.36206896551727,0.6995754663285874,2246,0.5689655172413793,0.5517241379310345,7.891371395164141,3296,4412581,0.8126060742224906,2677.537014563107,0.08360453124375433,1,1.0,-12.431474119777116,0.0,0.0,2.51549452758619,14.946968647363306,0.0,0.0,0.0,0,0,1,0,50,0.8676860872769225,1.806333648077512,0.004208605912113663,0.00871583201376909,5.0,5.0,0.8236842105263158,0.1763157894736842,1,0.02,1.0,1.7532349940558516,4.219628727606835,3.3433039852228603,0.016119871928610023,6.96,20.0,0.596794227528445,0.403205772471555,0.5263378520168064,0.4736621479831936,20.0
step2c_poly_d8_mult_eps050,G-429.json,3,4,56,272,0.08831168831168831,4.857142857142857,4.857142857142857,23,13,0.6918329831932775,0.45299369747899165,12,0.04411764705882353,5,35,0.39285714285714285,2.8110135840586663,18,10,6,6,12,21,88,231,557,897,0.013377926421404682,909,4.44994499449945,0.7953194328536975,0.9873454960635858,72.23214285714286,0.7359129436694332,569,0.5892857142857143,0.5178571428571429,-0.030082182802800284,909,333243,0.8074977101234353,733.2079207920792,0.08219620586485865,1,1.0,1.0544471810656528,0.0,0.0,12.976963989113028,11.922516808047375,0.0,0.0,0.0,0,0,0,0,50,0.2830129737313598,2.400097940670719,0.0017265693824592512,0.014573110254820307,3.0,5.0,0.8300653594771241,0.16993464052287588,1,0.02,1.0,0.281088625191543,-3.523010923229924,7.175258669764304,0.04366037508754107,3.0,20.0,0.7794013748368482,0.22059862516315176,0.7464528486440832,0.25354715135591677,20.0
step2c_poly_d8_mult_eps050,G-432.json,3,4,57,173,0.05419799498746867,3.0350877192982457,3.0350877192982457,22,9,0.7644255146536862,0.5186086603792719,4,0.023121387283236993,11,55,0.03508771929824561,3.9944093604268387,26,16,2,0,2,8,10,11,24,53,0.03773584905660377,55,3.890909090909091,1.154795964232757,1.3036633345231312,3.754385964912281,0.8493195605837023,51,0.3157894736842105,0.22807017543859648,-1.2259545036494013,55,1300,0.8754208754208754,47.27272727272727,0.06875524475524486,1,1.0,3.1146104495602898,0.0,0.0,3.1146104495602898,0.0,1.0,0.0,0.0,0,0,0,0,50,0.4044548616287855,3.0555502339086544,0.0037615571655595656,0.02834982964005868,2.0,5.0,0.7041666666666666,0.2958333333333334,1,0.02,1.0,-0.080028733758124,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-433.json,3,4,57,206,0.06453634085213032,3.6140350877192984,3.6140350877192984,28,9,0.7293476409470276,0.40180548458524945,12,0.05825242718446602,5,40,0.3157894736842105,3.1303022916568155,24,7,6,12,18,10,27,101,222,360,0.05,378,4.3994708994708995,0.8367863289181252,1.0334077545309477,29.17543859649123,0.7826903398001919,271,0.40350877192982454,0.38596491228070173,-0.8465764106251366,378,60308,0.8463924325993292,319.0899470899471,0.07785707968934075,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,50,1.2162686919181738,7.137611043726793,0.00784091448896597,0.04617112407563007,2.0,5.0,0.7013888888888888,0.29861111111111116,1,0.02,1.0,-1.175912669386577,-2.127277114076611,10.725944600731083,0.069370687633384,2.0,6.5,0.6558806717516185,0.34411932824838154,0.5803960332978987,0.4196039667021013,20.0
step2c_poly_d8_mult_eps050,G-435.json,3,4,58,218,0.06594071385359952,3.7586206896551726,3.7586206896551726,27,11,0.7239797532426449,0.4792787092692188,2,0.009174311926605505,7,45,0.1724137931034483,3.5497960336162597,21,14,1,4,5,10,20,42,56,128,0.0390625,133,4.075187969924812,0.9626409487686731,1.243341920866847,9.344827586206897,0.7873775289477034,101,0.5517241379310345,0.3793103448275862,-1.1704898579340397,133,7009,0.7984734563681932,105.3984962406015,0.11438998409134538,2,0.9924812030075187,-0.34733995729751,0.0,0.0,1.8958641304321584,2.2432040877296684,0.8,0.0,0.0,0,0,0,0,50,1.7300136348051751,4.013522124891253,0.009920539391935082,0.022875341100862374,1.54,5.0,0.8423202614379085,0.1576797385620915,1,0.02,1.0,-2.0911174166789093,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-437.json,3,4,57,239,0.07487468671679198,4.192982456140351,4.192982456140351,25,13,0.7005799016369374,0.43866989649856847,8,0.03347280334728033,5,37,0.3684210526315789,2.921385106568027,23,8,4,19,23,20,52,174,643,889,0.025871766029246346,912,4.574561403508772,0.7470188005230353,0.8569445482471368,73.19298245614036,0.7251938571260366,551,0.543859649122807,0.543859649122807,-0.03959833021709147,912,313673,0.7550816530899147,687.8793859649123,0.10197723229594158,1,1.0,0.0,0.0,0.0,0.550116793107607,0.550116793107607,0.0,0.0,0.0,0,0,0,1,50,4.417779380574672,5.681848069482413,0.02150391947689372,0.027661015710308705,1.0,5.0,0.7429647488285932,0.2570352511714068,1,0.02,1.0,-3.034822479115884,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-438.json,3,4,58,325,0.09830611010284332,5.603448275862069,5.603448275862069,34,14,0.6944827586206896,0.4418567639257296,30,0.09230769230769231,6,37,0.3793103448275862,2.887978631686367,22,8,15,17,32,21,102,364,1299,1786,0.01791713325867861,1818,4.609460946094609,0.698386192430309,0.8183239265858431,144.48275862068965,0.7191753765122213,918,0.5517241379310345,0.5344827586206896,2.7499850697323414,1818,1264651,0.7656880712837382,1391.2552255225523,0.08460645946142953,1,1.0,-5.609884931156277,0.0,0.0,6.07046011814988,11.680345049306156,0.0,0.0,0.0,0,0,0,0,50,0.06735913102278346,1.8679181733459984,0.000367833921921071,0.01017693420784697,4.14,5.0,0.7542328042328041,0.24576719576719586,1,0.02,1.0,2.0978417670255443,5.080880072520383,5.434444657140034,0.029609874132045355,4.24,20.0,0.40225665129173166,0.5977433487082684,0.47236687443343356,0.5276331255665665,20.0
step2c_poly_d8_mult_eps050,G-440.json,3,4,55,240,0.08080808080808081,4.363636363636363,4.363636363636363,28,11,0.7343939393939396,0.4351515151515153,2,0.008333333333333333,3,46,0.18181818181818182,3.5886813501426458,21,7,1,3,4,19,56,127,196,398,0.010050251256281407,402,4.241293532338308,0.8804037508921865,1.1451794820246435,31.0,0.7724233537723275,279,0.4727272727272727,0.43636363636363634,-1.0455147142018106,402,63844,0.7920993536060347,317.6318407960199,0.095588290300892,1,1.0,0.0,0.0,0.0,3.8864578611438967,3.8864578611438967,0.0,0.0,0.0,0,0,0,1,50,0.6605019292810681,2.88486712389858,0.0050429732538839695,0.02206899427435821,2.8,5.0,0.6357413140694874,0.3642586859305126,1,0.02,1.0,1.2113041095200727,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-445.json,3,4,57,247,0.07738095238095238,4.333333333333333,4.333333333333333,28,11,0.6659563889480786,0.43554229703814196,12,0.048582995951417005,5,29,0.5087719298245614,2.329865670122133,17,6,6,18,24,16,36,150,441,643,0.03732503888024884,667,4.51424287856072,0.7807798859892147,0.9251706206159968,52.824561403508774,0.7326586143205904,389,0.6140350877192983,0.5614035087719298,-0.27585614547005355,667,174211,0.7843420632026329,522.3718140929535,0.08985085612419352,1,1.0,0.0,0.0,0.0,3.4183576484234166,3.4183576484234166,0.0,0.0,0.0,0,0,0,1,50,4.842644500773702,7.0999718744150755,0.02411217102594897,0.03533118968066311,1.0,5.0,0.7048701298701299,0.29512987012987013,1,0.02,1.0,-3.2716761529950555,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-447.json,3,4,58,269,0.08136721113127647,4.637931034482759,4.637931034482759,26,15,0.7167670811434432,0.4466735033970004,12,0.04460966542750929,7,39,0.3448275862068966,3.027431881734697,24,10,6,11,17,12,31,76,190,309,0.05501618122977346,326,4.343558282208589,0.9024871434813901,1.0780657151633766,24.413793103448278,0.7509984414572375,177,0.5,0.4827586206896552,-0.8132055729077121,326,37338,0.7048230297310052,229.06748466257667,0.12605161865722092,1,1.0,0.0,0.0,0.0,9.410553271420836,9.410553271420836,0.0,0.0,0.0,0,0,0,1,50,0.39151442926018376,2.417372404388516,0.0019210622968892012,0.01184804251625025,4.0,5.0,0.7376623376623377,0.2623376623376623,1,0.02,1.0,1.9113694200844742,-0.23159939386876402,7.159621878566398,0.035076894935156075,4.0,20.0,0.6753693730894743,0.3246306269105257,0.6389268469028797,0.3610731530971203,20.0
step2c_poly_d8_mult_eps050,G-449.json,3,4,56,238,0.07727272727272727,4.25,4.25,25,12,0.7387454981992798,0.4843937575030013,6,0.025210084033613446,5,48,0.10714285714285714,3.749767975690637,26,6,3,2,5,20,35,66,59,180,0.027777777777777776,185,3.8702702702702703,0.9996931596447323,1.3132625715735233,12.785714285714286,0.8159916201117319,130,0.39285714285714285,0.26785714285714285,-0.6541860668322017,185,13610,0.799647473560517,147.13513513513513,0.09922751553905118,2,0.9891891891891892,0.4300177989795025,0.0,0.0,0.4300177989795025,0.0,1.0,0.0,0.0,0,0,0,0,50,0.3961585075917142,1.68300203981088,0.003962215877230708,0.016833111904806106,2.0,5.0,0.5525412087912087,0.4474587912087913,1,0.02,1.0,1.6805963195123108,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-451.json,3,4,56,228,0.07402597402597402,4.071428571428571,4.071428571428571,24,11,0.7470238095238095,0.4229323308270678,10,0.043859649122807015,6,41,0.2857142857142857,3.233183484380924,28,9,5,3,8,7,22,52,82,163,0.049079754601226995,171,4.192982456140351,0.9323038775850124,1.1819768485432212,12.803571428571429,0.7719914325562862,123,0.4642857142857143,0.39285714285714285,-1.2114756991627846,171,10950,0.7533539731682146,128.0701754385965,0.12833560308686476,1,1.0,0.5086259587838333,0.0,0.0,1.8870092276341142,1.3783832688502808,1.0,0.0,0.0,0,0,0,0,50,1.3322252114074757,2.2352787008542094,0.00812536971023288,0.013645023372161225,2.28,5.0,0.7953431372549019,0.2046568627450981,1,0.02,1.0,-0.5895759211040293,-3.340908106367868,7.775869715405449,0.04765018274975415,2.28,20.0,0.7572524577698116,0.24274754223018835,0.7083065603896227,0.2916934396103773,20.0
step2c_poly_d8_mult_eps050,G-457.json,3,4,56,303,0.09837662337662338,5.410714285714286,5.410714285714286,29,16,0.6570603488920321,0.40706034889203213,28,0.0924092409240924,5,25,0.5714285714285714,2.0449311748495904,20,6,14,35,49,35,151,722,3011,3919,0.012503189589180914,3968,4.687247983870968,0.6186929242134239,0.7171910786726069,332.125,0.6345684867850039,1993,0.6607142857142857,0.6428571428571429,9.350483311124805,3968,5530300,0.702659338738138,2787.4495967741937,0.09541492514588246,1,1.0,0.0,0.0,0.0,4.043410060715092,4.043410060715092,0.0,0.0,0.0,0,0,0,1,50,1.0870360250304145,3.678278490012417,0.0035835531619844525,0.012180847053043075,2.0,5.0,0.7150130335614208,0.28498696643857924,1,0.02,1.0,0.46159732413192295,-0.11172052736440563,7.039641239238733,0.02316610835379608,2.0,20.0,0.6751077132822085,0.32489228671779147,0.6248571822589474,0.3751428177410526,20.0
step2c_poly_d8_mult_eps050,G-460.json,3,4,55,253,0.08518518518518518,4.6,4.6,23,15,0.650808480057492,0.4948616600790514,10,0.039525691699604744,4,28,0.509090909090909,2.31093816187055,20,7,5,12,17,7,15,36,73,131,0.1297709923664122,148,4.148648648648648,0.9888900744040913,1.2065589212788084,11.163636363636364,0.8129700917974534,90,0.4727272727272727,0.2727272727272727,-0.5676650868439672,148,8315,0.7643868358154072,112.36486486486487,0.1244218361476328,1,1.0,0.0,0.0,0.0,0.7579085607062733,0.7579085607062733,0.0,0.0,0.0,0,0,0,1,50,0.10040457667710712,1.5060614686976521,0.000579358723757892,0.008690339417610013,5.0,5.0,0.5249785902503293,0.47502140974967066,1,0.02,1.0,4.787781774490855,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-466.json,3,4,60,219,0.06186440677966102,3.65,3.65,30,14,0.7175799086757992,0.4594368340943684,4,0.0182648401826484,8,38,0.38333333333333336,2.8924051127825945,23,8,2,5,7,15,28,82,190,315,0.022222222222222223,322,4.381987577639752,0.870524094211901,1.0483561158440646,23.516666666666666,0.7474958658162061,202,0.5,0.5,-1.627872257698698,322,39661,0.7674193610804745,246.3416149068323,0.10801496095558938,1,1.0,0.0,0.0,0.0,5.463498398317976,5.463498398317976,0.0,0.0,0.0,0,0,0,1,50,1.6190070504670473,3.1259239429259225,0.00953800935119979,0.01845080333509281,1.78,5.0,0.34375,0.65625,1,0.02,1.0,2.7060423676889602,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-468.json,3,4,53,208,0.07547169811320754,3.9245283018867925,3.9245283018867925,25,12,0.7187953555878084,0.3947750362844702,2,0.009615384615384616,2,39,0.2830188679245283,3.203862611353382,20,5,1,5,6,12,34,62,148,256,0.0234375,262,4.316793893129771,0.9010301713781251,1.0962338387384216,21.339622641509433,0.7016999482842032,175,0.5471698113207547,0.49056603773584906,-1.544659478924479,262,23341,0.6826650288087508,178.17557251908397,0.12176604350173714,1,1.0,0.9964167726721582,0.0,0.0,8.014228467624404,7.017811694952246,0.0,0.0,0.0,0,0,0,0,50,2.008081584229217,2.7127469544123386,0.011028124756637782,0.014900560433791222,1.0,5.0,0.8620098039215687,0.13799019607843133,1,0.02,1.0,-2.4732853589102577,-3.295301440026408,7.427725753242939,0.04080337286032812,1.0,20.0,0.7504585121213768,0.24954148787862318,0.7038246609816602,0.2961753390183398,20.0
step2c_poly_d8_mult_eps050,G-469.json,3,4,56,231,0.075,4.125,4.125,23,14,0.660405071119357,0.54073902288188,14,0.06060606060606061,8,41,0.2857142857142857,3.233183484380924,18,16,7,5,12,27,69,200,468,764,0.015706806282722512,776,4.420103092783505,0.834999839305332,1.015565264341564,61.25,0.7059975010412329,557,0.625,0.625,-0.2401060195303186,776,234180,0.7787828400399068,603.5567010309278,0.10894152044466643,1,1.0,0.0,0.0,0.0,10.74265468040087,10.74265468040087,0.0,0.0,0.0,0,0,0,1,50,1.2313582492497517,1.289443805354665,0.005930281392387901,0.006240824181661659,5.0,5.0,0.7967955957086391,0.20320440429136089,1,0.02,1.0,1.900637236263869,0.2866988705653233,5.014182373476515,0.024193320100729547,7.0,20.0,0.7473694612024131,0.2526305387975869,0.6816633400077338,0.31833665999226624,20.0
step2c_poly_d8_mult_eps050,G-471.json,3,4,60,192,0.05423728813559322,3.2,3.2,23,9,0.7803819444444444,0.437326388888889,8,0.041666666666666664,10,43,0.3,3.2272330348532527,31,11,4,13,17,12,38,128,315,493,0.034482758620689655,510,4.454901960784314,0.7976223799371117,0.9834209574113861,37.86666666666667,0.8052963615023474,290,0.38333333333333336,0.36666666666666664,-0.8596128499804432,510,108562,0.8364112639161755,425.73333333333335,0.07351646172368831,1,1.0,0.0,0.0,0.0,6.940535561777024,6.940535561777024,0.0,0.0,0.0,0,0,0,1,50,2.0080816590360797,3.8213282221478977,0.014271380052834308,0.02704236901588362,1.0,5.0,0.6415032679738562,0.35849673202614385,1,0.02,1.0,-1.335359560999129,-0.14428062104670158,7.024213159310307,0.04991986344817595,1.0,19.12,0.5849999094744082,0.41500009052559184,0.5426093458032922,0.45739065419670777,20.0
step2c_poly_d8_mult_eps050,G-476.json,3,4,56,213,0.06915584415584415,3.8035714285714284,3.8035714285714284,27,11,0.7121898054996647,0.4688967136150235,4,0.018779342723004695,6,32,0.44642857142857145,2.5883535546332728,20,12,2,3,5,6,11,24,57,98,0.05102040816326531,103,4.262135922330097,0.9650309623137225,1.1365780256765061,7.839285714285714,0.796737715587374,78,0.5178571428571429,0.3392857142857143,-1.8282898300868153,103,3964,0.7546164096706643,76.97087378640776,0.13167536958843185,2,0.9902912621359223,0.0,0.0,0.38,7.123755500424989,7.123755500424989,0.0,0.0,0.0,0,0,0,1,50,0.7933771523995006,2.8259658525981735,0.005244924119839387,0.018597232239996254,2.0,5.0,0.8052083333333333,0.1947916666666667,1,0.02,1.0,-0.7606551133756048,nan,,,,,,,,,
step2c_poly_d8_mult_eps050,G-484.json,3,4,55,228,0.07676767676767676,4.1454545454545455,4.1454545454545455,26,11,0.6783094098883573,0.45183413078149925,14,0.06140350877192982,4,37,0.34545454545454546,2.9901633560658833,18,15,7,11,18,19,43,143,416,621,0.028985507246376812,639,4.485133020344288,0.8142017641973167,0.9535390413902396,52.10909090909091,0.7413690287381844,336,0.5818181818181818,0.5272727272727272,-0.5470527602177464,639,155385,0.7622853106097399,486.3380281690141,0.09742870490345967,1,1.0,0.0,0.0,0.0,10.759838943382057,10.759838943382057,0.0,0.0,0.0,0,0,0,1,50,1.3831616332959555,3.5917088573279443,0.007396452965112446,0.01931028703085262,2.0,5.0,0.7821637426900585,0.2178362573099415,1,0.02,1.0,-0.8154480842143765,-3.7698705399518526,8.871936216439337,0.047719017799678895,2.0,20.0,0.7761793544749387,0.2238206455250613,0.7180926075370675,0.2819073924629325,20.0
step2c_poly_d8_mult_eps050,G-487.json,3,4,60,255,0.07203389830508475,4.25,4.25,32,12,0.7851633986928106,0.4033333333333333,12,0.047058823529411764,8,45,0.26666666666666666,3.3549875696248272,29,10,6,15,21,20,56,201,571,848,0.024764150943396228,869,4.515535097813578,0.769858143180191,0.9242081350560157,65.4,0.793866802582399,515,0.36666666666666664,0.36666666666666664,0.017948172303257043,869,316046,0.8379937742943051,727.3785960874568,0.07115891062659907,1,1.0,1.5665206191670116,0.0,0.26,28.76059678314457,27.19407616397756,0.0,0.0,0.0,0,0,0,0,50,1.7068694251420453,3.8974339978990145,0.011999734662659169,0.02741467369181879,1.0,5.0,0.8198529411764706,0.18014705882352944,1,0.02,1.0,-2.6834212470908967,2.528047252806661,5.710506871853823,0.04016378072243648,1.0,20.0,0.5082138096498605,0.4917861903501395,0.43673161846171193,0.5632683815382881,20.0
step2c_poly_d8_mult_eps050,G-490.json,3,4,60,413,0.11666666666666667,6.883333333333334,6.883333333333334,27,20,0.6422518159806296,0.4913236481033092,38,0.09200968523002422,9,35,0.43333333333333335,2.6825027290794594,20,12,19,31,50,22,121,473,1849,2465,0.02028397565922921,2515,4.642147117296223,0.669688039170333,0.7771229372078003,194.58333333333334,0.6947366167023554,1318,0.6,0.6,5.4508298546034455,2515,2251482,0.7121889189920145,1790.4429423459244,0.10706792299101209,1,1.0,4.498851687157762,0.0,0.06,11.360470763797629,6.861619076639867,0.0,0.0,0.0,0,0,0,0,50,0.3029616935121737,1.3360718635001376,0.0012861140384823712,0.00567196188067052,5.0,5.0,0.6458846529814272,0.35411534701857283,2,0.04,0.96,3.757337582042212,4.970551068192421,3.638262218295708,0.015363982529720191,12.84,20.0,0.6120113671172898,0.38798863288271024,0.6403059294654945,0.35969407053450553,20.0
step2c_poly_d8_mult_eps050,G-493.json,3,4,57,245,0.07675438596491228,4.298245614035087,4.298245614035087,26,13,0.6965986394557822,0.43651987110633717,14,0.05714285714285714,6,31,0.47368421052631576,2.481865383937763,22,10,7,25,32,14,53,200,713,980,0.0326530612244898,1012,4.585968379446641,0.7219872327247413,0.8451166702634381,81.42105263157895,0.7357156087806243,710,0.6140350877192983,0.5614035087719298,0.7365252811763765,1012,418229,0.8175465140372894,826.5395256916996,0.08963277933377212,1,1.0,0.0,0.0,0.0,2.381685726937804,2.381685726937804,0.0,0.0,0.0,0,0,0,1,50,1.8421245022129398,4.967743587427492,0.008304524691624647,0.022392627484187244,2.0,5.0,0.8200639939770376,0.17993600602296245,1,0.02,1.0,-1.3663965860678144,-2.5427614659682294,11.849140649605616,0.05334074247238148,2.0,18.0,0.7327052924192513,0.2672947075807487,0.6268188655826573,0.3731811344173427,20.0
