case_id,case_label,base_graph_id,subset_seed,perturb_seed,density_variant,arc_delta_type,original_num_arcs,variant_num_arcs,arc_delta,added_arc_count,removed_arc_count,method_label,oracle_obj,oracle_obj_delta_vs_original,oracle_obj_relative_delta_vs_original,oracle_solution_changed_vs_original,rank1_true_obj,rank2_true_obj,rank1_gap_to_oracle,rank2_gap_to_oracle,rank2_minus_rank1_gap_to_oracle,rank1_normalized_gap_to_oracle,rank2_normalized_gap_to_oracle,rank2_minus_rank1_normalized_gap,rank1_near_1pct,rank2_near_1pct,rank1_near_5pct,rank2_near_5pct,rank1_solution_changed_vs_original,rank2_solution_changed_vs_original,rank1_same_oracle,rank2_same_oracle,rank1_edge_jaccard_with_oracle,rank2_edge_jaccard_with_oracle,rank2_edge_jaccard_with_rank1,rank1_solution_selected_edge_count,rank2_solution_selected_edge_count,num_added_arcs_in_oracle,num_added_arcs_in_rank1,num_added_arcs_in_rank2,num_removed_arcs_from_original_oracle,num_removed_arcs_from_original_rank1,num_removed_arcs_from_original_rank2,rank1_arc_key_signature,rank2_arc_key_signature,oracle_arc_key_signature
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,remove25arcs,remove_fixed,262,237,-25,0,25,spoplus_val_spoplus_loss,183.17170178890228,-16.540199756622314,-0.08282030078639031,True,180.7823008298874,125.25650000572205,2.3894009590148926,57.91520178318024,55.525800824165344,0.013044596603440048,0.31617985320466646,0.3031352566012264,False,False,True,False,True,True,False,False,0.5,0.16666666666666666,0.38095238095238093,14.0,15.0,0,0,0,2,2,2,0->38|3->5|5->33|18->0|25->42|30->34|33->3|34->45|38->19|42->25|45->50|55->18|56->39|57->30,0->38|1->34|3->24|5->1|18->0|24->37|25->42|30->43|34->5|37->3|38->19|42->25|55->18|56->39|57->30,3->5|5->47|7->38|25->42|30->34|33->3|34->45|38->7|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,remove25pct,remove_fraction,262,196,-66,0,66,2stage_val_mse,175.2219010591507,-24.4900004863739,-0.12262664516661954,True,155.52560007572174,154.1868988275528,19.696300983428955,21.0350022315979,1.3387012481689453,0.1124077576162557,0.12004779142521084,0.007640033808955143,False,False,False,False,True,True,False,False,0.6875,0.5882352941176471,0.8666666666666667,14.0,14.0,0,0,0,2,4,2,3->24|12->40|24->37|25->42|26->12|30->34|34->45|37->3|40->26|42->25|45->50|55->33|56->39|57->30,3->24|12->40|24->37|25->42|26->12|30->34|34->45|37->3|40->26|42->25|45->50|55->52|56->39|57->30,3->5|5->3|12->40|25->42|26->12|30->34|34->45|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_002,case_c_spoplus_fixes_2stage,G-1560.json,30,4,remove25pct,remove_fraction,262,196,-66,0,66,spoplus_val_spoplus_loss,175.2219010591507,-24.4900004863739,-0.12262664516661954,True,155.52560007572174,154.1868988275528,19.696300983428955,21.0350022315979,1.3387012481689453,0.1124077576162557,0.12004779142521084,0.007640033808955143,False,False,False,False,True,True,False,False,0.6875,0.5882352941176471,0.8666666666666667,14.0,14.0,0,0,0,2,2,2,3->24|12->40|24->37|25->42|26->12|30->34|34->45|37->3|40->26|42->25|45->50|55->33|56->39|57->30,3->24|12->40|24->37|25->42|26->12|30->34|34->45|37->3|40->26|42->25|45->50|55->52|56->39|57->30,3->5|5->3|12->40|25->42|26->12|30->34|34->45|40->26|42->25|45->50|55->33|56->39|57->30
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,original,none,296,296,0,0,0,2stage_val_mse,258.470400467515,0.0,0.0,False,177.34979856014252,175.92399871349335,81.12060190737247,82.54640175402164,1.42579984664917,0.31384871056929403,0.31936500893098146,0.005516298361687433,False,False,False,False,False,False,False,False,0.4074074074074074,0.4074074074074074,0.8181818181818182,20.0,20.0,0,0,0,0,0,0,3->46|5->43|11->27|15->39|20->47|21->15|25->22|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->25|48->30|57->36|58->20|59->31,0->18|3->46|5->43|11->27|15->39|20->47|21->15|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->0|48->30|57->36|58->20|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,original,none,296,296,0,0,0,spoplus_val_spoplus_loss,258.470400467515,0.0,0.0,False,258.470400467515,251.92420114576817,0.0,6.546199321746826,6.546199321746826,0.0,0.025326688510099775,0.025326688510099775,True,False,True,True,False,False,True,False,1.0,0.8,0.8,18.0,18.0,0,0,0,0,0,0,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|25->37|27->46|30->34|31->48|35->15|37->3|39->35|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,add25pct,add_fraction,296,370,74,74,0,2stage_val_mse,584.3288007378578,325.8584002703428,1.2607184407999448,True,514.2200005576015,519.5864026546478,70.10880018025637,64.74239808320999,-5.366402097046375,0.11998176384872165,0.11079788982050193,-0.009183874028219727,False,False,False,False,True,True,False,False,0.25925925925925924,0.2909090909090909,0.30357142857142855,35.0,38.0,15,16,19,0,0,0,1->24|3->25|4->32|5->8|6->21|8->1|9->27|10->45|11->10|15->6|16->3|18->39|20->11|21->15|25->16|27->46|32->26|33->47|34->42|35->40|36->48|37->4|38->34|39->49|40->35|42->38|43->33|44->36|46->9|47->43|48->44|49->18|57->5|58->20|59->37,0->40|3->13|5->38|6->21|9->27|10->45|11->19|13->37|15->6|16->10|18->39|19->48|20->16|21->15|25->31|26->35|27->46|30->34|31->25|32->26|33->47|34->42|35->14|36->28|37->3|38->5|39->49|40->0|42->30|43->33|44->36|46->9|47->43|48->11|49->18|57->32|58->20|59->44,0->40|1->22|3->13|5->8|6->26|8->1|9->27|11->19|13->37|15->6|18->39|19->49|25->0|26->15|27->46|30->36|33->47|34->42|35->18|36->28|37->3|38->34|39->35|40->25|42->38|43->33|44->30|46->9|47->43|49->7|57->5|58->11|59->44
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,add25pct,add_fraction,296,370,74,74,0,spoplus_val_spoplus_loss,584.3288007378578,325.8584002703428,1.2607184407999448,True,557.1477007865906,532.9400037229061,27.181099951267242,51.388797014951706,24.207697063684464,0.04651678971992815,0.0879450010849591,0.041428211365030956,False,False,True,False,True,True,False,False,0.5333333333333333,0.42857142857142855,0.5869565217391305,36.0,37.0,15,18,18,0,0,0,0->40|1->22|3->4|4->16|5->8|6->21|8->1|9->27|11->19|15->6|16->3|18->39|19->49|21->15|25->31|27->9|30->36|31->25|33->47|34->42|35->18|36->28|38->34|39->35|40->0|42->38|43->33|44->30|46->51|47->43|48->46|49->7|51->48|57->5|58->11|59->44,0->40|1->22|3->4|4->16|5->8|6->21|8->1|9->27|11->19|14->7|15->6|16->3|18->39|19->48|20->35|21->15|25->31|27->46|30->36|31->25|33->47|34->42|35->14|36->28|38->34|39->49|40->0|42->38|43->33|44->30|46->9|47->43|48->11|49->18|57->5|58->20|59->44,0->40|1->22|3->13|5->8|6->26|8->1|9->27|11->19|13->37|15->6|18->39|19->49|25->0|26->15|27->46|30->36|33->47|34->42|35->18|36->28|37->3|38->34|39->35|40->25|42->38|43->33|44->30|46->9|47->43|49->7|57->5|58->11|59->44
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,add25arcs,add_fixed,296,321,25,25,0,2stage_val_mse,421.56950456276536,163.09910409525037,0.631016564373486,True,402.15930415689945,345.9476014524698,19.410200405865908,75.62190311029553,56.21170270442963,0.046042705166616196,0.17938181555268828,0.1333391103860721,False,False,True,False,True,True,False,False,0.7333333333333333,0.5428571428571428,0.7419354838709677,26.0,28.0,6,6,7,0,0,0,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|17->18|18->9|20->42|21->15|25->37|27->46|32->7|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|57->10|58->20|59->34,0->47|2->40|3->25|4->32|5->43|7->4|11->2|14->27|15->39|17->18|18->9|20->42|21->15|25->37|27->46|32->7|34->17|36->11|37->3|38->48|39->21|42->38|43->5|46->14|47->0|57->36|58->20|59->34,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|16->34|17->16|20->42|21->15|25->37|27->46|32->26|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|57->10|58->20|59->7
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,add25arcs,add_fixed,296,321,25,25,0,spoplus_val_spoplus_loss,421.56950456276536,163.09910409525037,0.631016564373486,True,397.84260491654277,391.29640559479594,23.72689964622259,30.273098967969418,6.546199321746826,0.05628229601373771,0.07181045744590948,0.015528161432171776,False,False,False,False,True,True,False,False,0.8,0.6875,0.8666666666666667,28.0,28.0,6,6,6,0,0,0,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|16->34|17->16|20->42|21->15|25->37|27->46|31->48|32->7|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|48->30|57->10|58->20|59->31,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|16->34|17->16|20->42|25->37|27->46|31->48|32->7|34->17|35->15|37->3|38->36|39->35|42->38|43->5|46->14|47->0|48->30|57->10|58->20|59->31,0->47|3->25|4->32|5->43|7->4|10->45|14->27|15->39|16->34|17->16|20->42|21->15|25->37|27->46|32->26|34->17|37->3|38->36|39->21|42->38|43->5|46->14|47->0|57->10|58->20|59->7
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,remove25arcs,remove_fixed,296,271,-25,0,25,2stage_val_mse,228.90790057182312,-29.56249989569187,-0.1143747982059839,True,228.90790057182312,219.0978000164032,0.0,9.810100555419922,9.810100555419922,0.0,0.04285610296049615,0.04285610296049615,True,False,True,True,True,True,True,False,1.0,0.875,0.875,15.0,15.0,0,0,0,1,2,2,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->51|48->30|57->10|58->11|59->31,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,remove25arcs,remove_fixed,296,271,-25,0,25,spoplus_val_spoplus_loss,228.90790057182312,-29.56249989569187,-0.1143747982059839,True,228.90790057182312,222.3617012500763,0.0,6.546199321746826,6.546199321746826,0.0,0.028597524617391987,0.028597524617391987,True,False,True,True,True,True,True,False,1.0,0.7647058823529411,0.7647058823529411,15.0,15.0,0,0,0,1,1,1,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31,5->43|10->45|11->27|15->39|27->46|30->34|31->48|35->15|39->35|43->5|46->14|48->30|57->10|58->11|59->31,5->43|10->45|11->27|15->39|21->15|27->46|30->34|31->48|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,remove25pct,remove_fraction,296,222,-74,0,74,2stage_val_mse,223.6550009250641,-34.815399542450905,-0.13469782025128468,True,223.6550009250641,222.5981010198593,0.0,1.056899905204773,1.056899905204773,0.0,0.004725581367859345,0.004725581367859345,True,True,True,True,True,True,True,False,1.0,0.8235294117647058,0.8235294117647058,16.0,15.0,0,0,0,3,5,6,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|39->21|43->5|46->14|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,0,remove25pct,remove_fraction,296,222,-74,0,74,spoplus_val_spoplus_loss,223.6550009250641,-34.815399542450905,-0.13469782025128468,True,223.6550009250641,188.4068992137909,0.0,35.24810171127319,35.24810171127319,0.0,0.15760032892323084,0.15760032892323084,True,False,True,False,True,True,True,False,1.0,0.7368421052631579,0.7368421052631579,16.0,17.0,0,0,0,3,3,4,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34,3->25|5->43|11->27|15->39|16->3|21->15|25->16|27->46|34->18|36->48|39->21|43->5|46->14|48->30|57->36|58->11|59->34,3->25|5->43|10->45|11->27|15->39|16->3|21->15|25->16|27->46|34->18|39->21|43->5|46->14|57->10|58->11|59->34
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,original,none,296,296,0,0,0,2stage_val_mse,258.470400467515,0.0,0.0,False,177.34979856014252,175.92399871349335,81.12060190737247,82.54640175402164,1.42579984664917,0.31384871056929403,0.31936500893098146,0.005516298361687433,False,False,False,False,False,False,False,False,0.4074074074074074,0.4074074074074074,0.8181818181818182,20.0,20.0,0,0,0,0,0,0,3->46|5->43|11->27|15->39|20->47|21->15|25->22|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->25|48->30|57->36|58->20|59->31,0->18|3->46|5->43|11->27|15->39|20->47|21->15|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->0|48->30|57->36|58->20|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,original,none,296,296,0,0,0,spoplus_val_spoplus_loss,258.470400467515,0.0,0.0,False,258.470400467515,251.92420114576817,0.0,6.546199321746826,6.546199321746826,0.0,0.025326688510099775,0.025326688510099775,True,False,True,True,False,False,True,False,1.0,0.8,0.8,18.0,18.0,0,0,0,0,0,0,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|25->37|27->46|30->34|31->48|35->15|37->3|39->35|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,add25pct,add_fraction,296,370,74,74,0,2stage_val_mse,571.6356049776077,313.16520451009274,1.2116095457880172,True,522.2160008251667,516.9156015217304,49.419604152441025,54.720003455877304,5.300399303436279,0.0864529845972251,0.09572532392891288,0.009272339331687779,False,False,False,False,True,True,False,False,0.4,0.4318181818181818,0.8888888888888888,34.0,34.0,13,17,16,0,0,0,0->45|1->2|3->11|5->18|8->1|10->35|11->27|12->38|15->12|18->43|20->8|21->28|25->34|27->3|30->50|31->41|34->25|35->48|36->46|38->15|39->0|40->51|41->21|43->5|44->30|45->39|46->47|47->36|48->14|50->44|51->40|57->10|58->20|59->31,0->45|1->24|3->11|5->18|8->1|10->35|11->27|12->38|15->12|18->43|20->8|21->2|25->34|27->3|30->50|31->41|34->25|35->48|36->46|38->15|39->0|40->51|41->21|43->5|44->30|45->39|46->47|47->36|48->14|50->44|51->40|57->10|58->20|59->31,3->11|10->45|11->27|12->38|15->12|18->43|20->42|21->2|25->34|27->3|30->50|31->41|34->25|36->28|38->15|39->26|40->46|41->21|42->48|43->36|44->30|45->39|46->51|48->20|50->44|51->40|57->10|58->18|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,add25pct,add_fraction,296,370,74,74,0,spoplus_val_spoplus_loss,571.6356049776077,313.16520451009274,1.2116095457880172,True,523.1511009037495,520.9086008630693,48.48450407385826,50.72700411453843,2.24250004068017,0.08481715213605824,0.08874010588692562,0.003922953750867375,False,False,False,False,True,True,False,False,0.4318181818181818,0.391304347826087,0.9166666666666666,34.0,35.0,13,16,16,0,0,0,0->45|1->22|3->11|5->18|8->1|10->35|11->27|12->38|15->12|18->43|20->8|21->2|25->34|27->3|30->50|31->41|34->25|35->48|36->46|38->15|39->0|40->51|41->21|43->5|44->30|45->39|46->47|47->36|48->14|50->44|51->40|57->10|58->20|59->31,0->45|1->22|3->11|5->18|8->1|10->35|11->27|12->38|15->12|16->34|18->43|20->8|21->2|25->16|27->3|30->50|31->41|34->25|35->48|36->46|38->15|39->0|40->51|41->21|43->5|44->30|45->39|46->47|47->36|48->14|50->44|51->40|57->10|58->20|59->31,3->11|10->45|11->27|12->38|15->12|18->43|20->42|21->2|25->34|27->3|30->50|31->41|34->25|36->28|38->15|39->26|40->46|41->21|42->48|43->36|44->30|45->39|46->51|48->20|50->44|51->40|57->10|58->18|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,add25arcs,add_fixed,296,321,25,25,0,2stage_val_mse,335.9507015943527,77.48030112683773,0.29976469640892434,True,335.9507015943527,332.382403254509,0.0,3.56829833984375,3.56829833984375,0.0,0.010621493936160041,0.010621493936160041,True,False,True,True,True,True,True,False,1.0,0.9047619047619048,0.9047619047619048,20.0,20.0,6,6,5,0,0,0,3->46|4->32|5->43|8->40|10->45|19->31|20->42|26->14|31->48|32->26|35->10|37->3|39->35|42->8|43->5|46->37|48->19|57->4|58->20|59->39,3->46|4->32|5->43|8->1|10->45|19->31|20->42|26->14|31->48|32->26|35->10|37->3|39->35|42->8|43->5|46->37|48->19|57->4|58->20|59->39,3->46|4->32|5->43|8->40|10->45|19->31|20->42|26->14|31->48|32->26|35->10|37->3|39->35|42->8|43->5|46->37|48->19|57->4|58->20|59->39
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,add25arcs,add_fixed,296,321,25,25,0,spoplus_val_spoplus_loss,335.9507015943527,77.48030112683773,0.29976469640892434,True,327.95409989356995,328.07039976119995,7.996601700782776,7.880301833152771,-0.11629986763000488,0.023802902219905334,0.023456720869255602,-0.00034618135064973243,False,False,True,True,True,True,False,False,0.5769230769230769,0.64,0.9090909090909091,21.0,21.0,6,4,4,0,0,0,3->46|4->32|5->43|8->40|15->39|19->31|20->42|21->15|26->7|31->48|32->26|34->18|37->3|39->21|42->8|43->5|46->37|48->19|57->4|58->20|59->34,3->46|4->32|5->43|8->40|15->39|19->31|20->42|21->15|26->14|31->48|32->26|34->18|37->3|39->21|42->8|43->5|46->37|48->19|57->4|58->20|59->34,3->46|4->32|5->43|8->40|10->45|19->31|20->42|26->14|31->48|32->26|35->10|37->3|39->35|42->8|43->5|46->37|48->19|57->4|58->20|59->39
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,remove25arcs,remove_fixed,296,271,-25,0,25,2stage_val_mse,226.94650165736675,-31.52389881014824,-0.12196328381558807,True,177.96080055832863,226.94650165736675,48.985701099038124,0.0,-48.985701099038124,0.21584690991526542,0.0,-0.21584690991526542,False,True,False,True,True,True,False,True,0.5652173913043478,1.0,0.5652173913043478,18.0,18.0,0,0,0,1,2,2,3->46|5->43|10->45|11->27|18->39|20->11|27->2|30->34|31->48|37->3|39->49|43->5|46->37|48->30|49->18|57->10|58->20|59->31,3->25|5->43|10->45|11->27|18->39|25->37|27->46|30->34|31->48|37->3|39->49|43->5|46->14|48->30|49->18|57->10|58->11|59->31,3->25|5->43|10->45|11->27|18->39|25->37|27->46|30->34|31->48|37->3|39->49|43->5|46->14|48->30|49->18|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,remove25arcs,remove_fixed,296,271,-25,0,25,spoplus_val_spoplus_loss,226.94650165736675,-31.52389881014824,-0.12196328381558807,True,226.94650165736675,221.1886012107134,0.0,5.757900446653366,5.757900446653366,0.0,0.02537117957130269,0.02537117957130269,True,False,True,True,True,True,True,False,1.0,0.8,0.8,18.0,18.0,0,0,0,1,1,1,3->25|5->43|10->45|11->27|18->39|25->37|27->46|30->34|31->48|37->3|39->49|43->5|46->14|48->30|49->18|57->10|58->11|59->31,3->25|5->43|10->45|11->27|18->39|25->37|27->46|30->34|31->48|35->18|37->3|39->35|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|18->39|25->37|27->46|30->34|31->48|37->3|39->49|43->5|46->14|48->30|49->18|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,remove25pct,remove_fraction,296,222,-74,0,74,2stage_val_mse,191.77020026743412,-66.70020020008087,-0.25805740262496274,True,171.97519971430302,152.13289999961853,19.795000553131104,39.63730026781559,19.842299714684486,0.10322250550618742,0.20669165601502476,0.10346915050883734,False,False,False,False,True,True,False,False,0.631578947368421,0.47619047619047616,0.7894736842105263,17.0,17.0,0,0,0,4,5,5,3->25|5->43|11->27|18->39|25->37|27->46|30->15|31->48|34->18|37->3|39->21|43->5|46->14|48->30|57->31|58->11|59->34,3->25|5->43|11->27|16->3|18->39|25->16|27->46|30->15|31->48|34->18|39->21|43->5|46->14|48->30|57->31|58->11|59->34,3->25|5->43|11->27|18->39|21->2|25->37|27->46|37->3|39->21|43->5|46->14|57->18|58->11|59->34
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,1,remove25pct,remove_fraction,296,222,-74,0,74,spoplus_val_spoplus_loss,191.77020026743412,-66.70020020008087,-0.25805740262496274,True,171.97519971430302,152.13289999961853,19.795000553131104,39.63730026781559,19.842299714684486,0.10322250550618742,0.20669165601502476,0.10346915050883734,False,False,False,False,True,True,False,False,0.631578947368421,0.47619047619047616,0.7894736842105263,17.0,17.0,0,0,0,4,4,5,3->25|5->43|11->27|18->39|25->37|27->46|30->15|31->48|34->18|37->3|39->21|43->5|46->14|48->30|57->31|58->11|59->34,3->25|5->43|11->27|16->3|18->39|25->16|27->46|30->15|31->48|34->18|39->21|43->5|46->14|48->30|57->31|58->11|59->34,3->25|5->43|11->27|18->39|21->2|25->37|27->46|37->3|39->21|43->5|46->14|57->18|58->11|59->34
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,2,original,none,296,296,0,0,0,2stage_val_mse,258.470400467515,0.0,0.0,False,177.34979856014252,175.92399871349335,81.12060190737247,82.54640175402164,1.42579984664917,0.31384871056929403,0.31936500893098146,0.005516298361687433,False,False,False,False,False,False,False,False,0.4074074074074074,0.4074074074074074,0.8181818181818182,20.0,20.0,0,0,0,0,0,0,3->46|5->43|11->27|15->39|20->47|21->15|25->22|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->25|48->30|57->36|58->20|59->31,0->18|3->46|5->43|11->27|15->39|20->47|21->15|27->2|30->34|31->48|36->11|37->3|39->21|43->5|46->37|47->0|48->30|57->36|58->20|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,2,original,none,296,296,0,0,0,spoplus_val_spoplus_loss,258.470400467515,0.0,0.0,False,258.470400467515,251.92420114576817,0.0,6.546199321746826,6.546199321746826,0.0,0.025326688510099775,0.025326688510099775,True,False,True,True,False,False,True,False,1.0,0.8,0.8,18.0,18.0,0,0,0,0,0,0,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|25->37|27->46|30->34|31->48|35->15|37->3|39->35|43->5|46->14|48->30|57->10|58->11|59->31,3->25|5->43|10->45|11->27|15->39|21->15|25->37|27->46|30->34|31->48|37->3|39->21|43->5|46->14|48->30|57->10|58->11|59->31
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,2,add25pct,add_fraction,296,370,74,74,0,2stage_val_mse,742.5333030968904,484.06290262937546,1.872798207275627,True,708.1962067037821,726.9911030083895,34.33709639310837,15.542200088500977,-18.79489630460739,0.04624317353828048,0.020931317186256897,-0.025311856352023585,False,False,True,True,True,True,False,False,0.5625,0.8974358974358975,0.6382978723404256,39.0,38.0,15,17,16,0,0,0,1->24|3->25|4->43|5->8|7->32|8->15|9->14|10->45|11->27|12->5|14->9|18->51|19->31|20->40|24->35|25->37|26->7|27->10|30->50|31->19|32->26|34->36|35->1|36->41|37->3|39->42|40->46|41->21|42->47|43->48|44->30|46->20|47->39|48->4|50->44|51->18|57->12|58->11|59->34,1->24|2->42|3->25|4->43|5->8|7->32|9->14|11->2|12->5|14->9|15->39|18->51|19->31|20->40|21->15|24->35|25->37|26->7|30->50|31->19|32->26|34->18|35->1|36->41|37->3|39->21|40->46|41->36|42->47|43->48|44->30|46->20|48->4|50->44|51->27|57->12|58->11|59->34,2->42|3->25|4->43|5->8|7->32|8->1|9->14|11->2|12->5|14->9|15->39|18->51|19->31|20->40|21->15|25->37|26->7|30->50|31->19|32->26|34->18|36->41|37->3|39->21|40->46|41->36|42->47|43->48|44->30|46->20|48->4|50->44|51->27|57->12|58->11|59->34
case_c_spoplus_fixes_2stage_001,case_c_spoplus_fixes_2stage,G-392.json,1,2,add25pct,add_fraction,296,370,74,74,0,spoplus_val_spoplus_loss,742.5333030968904,484.06290262937546,1.872798207275627,True,726.9911030083895,707.148803293705,15.542200088500977,35.38449980318546,19.842299714684486,0.020931317186256897,0.04765375459330828,0.02672243740705138,False,False,True,True,True,True,False,False,0.8974358974358975,0.8048780487804879,0.9,38.0,38.0,15,16,16,0,0,0,1->24|2->42|3->25|4->43|5->8|7->32|9->14|11->2|12->5|14->9|15->39|18->51|19->31|20->40|21->15|24->35|25->37|26->7|30->50|31->19|32->26|34->18|35->1|36->41|37->3|39->21|40->46|41->36|42->47|43->48|44->30|46->20|48->4|50->44|51->27|57->12|58->11|59->34,1->24|2->42|3->25|4->43|5->8|7->32|9->14|11->2|12->5|14->9|15->39|16->3|18->51|19->31|20->40|21->15|24->35|25->16|26->7|30->50|31->19|32->26|34->18|35->1|36->41|39->21|40->46|41->36|42->47|43->48|44->30|46->20|48->4|50->44|51->27|57->12|58->11|59->34,2->42|3->25|4->43|5->8|7->32|8->1|9->14|11->2|12->5|14->9|15->39|18->51|19->31|20->40|21->15|25->37|26->7|30->50|31->19|32->26|34->18|36->41|37->3|39->21|40->46|41->36|42->47|43->48|44->30|46->20|48->4|50->44|51->27|57->12|58->11|59->34
