regime,graph_id,seed_count,subset_seed_min,subset_seed_max,spo_better_count,spo_better_rate,spo_better_wilson95_low,spo_better_wilson95_high,meaningful_spo_benefit_count,meaningful_spo_benefit_rate,meaningful_spo_benefit_wilson95_low,meaningful_spo_benefit_wilson95_high,strict_case_c_count,strict_case_c_rate,strict_case_c_wilson95_low,strict_case_c_wilson95_high,strong_case_c_count,strong_case_c_rate,strong_case_c_wilson95_low,strong_case_c_wilson95_high,correction_count,correction_rate,correction_wilson95_low,correction_wilson95_high,exact_rank2_promotion_count,exact_rank2_promotion_rate,exact_rank2_promotion_wilson95_low,exact_rank2_promotion_wilson95_high,topk_promotion_count,topk_promotion_rate,topk_promotion_wilson95_low,topk_promotion_wilson95_high,mean_delta_pp,median_delta_pp,q25_delta_pp,q75_delta_pp,mean_two_stage_rank1_gap_pct,median_two_stage_rank1_gap_pct,q25_two_stage_rank1_gap_pct,q75_two_stage_rank1_gap_pct,mean_spoplus_rank1_gap_pct,median_spoplus_rank1_gap_pct,q25_spoplus_rank1_gap_pct,q75_spoplus_rank1_gap_pct,mean_two_stage_rank2_gap_pct,median_two_stage_rank2_gap_pct,q25_two_stage_rank2_gap_pct,q75_two_stage_rank2_gap_pct,mean_spoplus_rank2_gap_pct,median_spoplus_rank2_gap_pct,q25_spoplus_rank2_gap_pct,q75_spoplus_rank2_gap_pct
step2c_poly_d8_mult_eps050,G-1040.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4482346437883304,5.0902260719206645,5.0902260719206645,5.0902260719206645,11.057035603048476,11.057035603048487,11.057035603048487,11.057035603048487
step2c_poly_d8_mult_eps050,G-1043.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,18.70571894261514,18.70571894261514,18.70571894261514,18.70571894261514,18.70571894261514,18.70571894261514,18.70571894261514,18.70571894261514,18.846048737033055,18.770356844351493,18.770356844351493,19.02266315329006,18.15138048575454,19.02266315329006,19.02266315329006,19.02266315329006
step2c_poly_d8_mult_eps050,G-1052.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,-1.8820729493724317,-3.3608445524507697,-3.3608445524507697,0.0,15.224654389551583,15.224654389551597,15.224654389551597,15.224654389551597,17.106727338924017,18.585498942002367,15.224654389551597,18.585498942002367,15.028263757231086,15.028263757231084,15.028263757231084,15.028263757231084,16.830004149435133,15.224654389551597,15.224654389551597,18.585498942002367
step2c_poly_d8_mult_eps050,G-1059.json,50,0,49,22,0.44,0.3116198721023534,0.5769421319985648,22,0.44,0.3116198721023534,0.5769421319985648,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,2.737517987822325,0.0,0.0,6.221631790505283,12.182555989875471,12.18255598987546,12.18255598987546,12.18255598987546,9.445038002053144,12.18255598987546,5.960924199370178,12.18255598987546,8.827495342235563,8.827495342235554,8.827495342235554,8.827495342235554,10.02987545208371,8.827495342235554,8.827495342235554,12.18255598987546
step2c_poly_d8_mult_eps050,G-1080.json,50,0,49,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.9110294815271024,0.9110294815271034,0.9110294815271034,0.9110294815271034,2.1490658231044937,2.1490658231044946,2.1490658231044946,2.1490658231044946,1.2380363415773912,1.2380363415773912,1.2380363415773912,1.2380363415773912,1.770655703366842,1.7706557033668433,1.7706557033668433,1.7706557033668433,0.9885701819662154,0.8596262218397401,0.8596262218397401,0.8596262218397401
step2c_poly_d8_mult_eps050,G-1083.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,15.307664066484252,15.307664066484255,15.307664066484255,15.307664066484255,15.307664066484252,15.307664066484255,15.307664066484255,15.307664066484255,17.58628955589669,17.586289555896712,17.586289555896712,17.586289555896712,14.596787359989433,14.59678735998943,14.59678735998943,14.59678735998943
step2c_poly_d8_mult_eps050,G-1086.json,50,0,49,37,0.74,0.6044657801100008,0.8412862034863262,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,37,0.74,0.6044657801100008,0.8412862034863262,3.2685981643978623,4.968147226142104,0.06560185572602051,4.968147226142104,4.968147226142101,4.968147226142104,4.968147226142104,4.968147226142104,1.699549061744242,0.0,0.0,4.9025453704160835,15.703726064151553,16.70609155760804,16.70609155760804,16.70609155760804,4.837178098810539,6.536727160554778,1.6341817901386946,6.536727160554778
step2c_poly_d8_mult_eps050,G-1087.json,50,0,49,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,50,1.0,0.9286499658256813,1.0,0.525781388712968,0.5257813887129683,0.5257813887129683,0.5257813887129683,3.2690133595805237,3.2690133595805193,3.2690133595805193,3.2690133595805193,2.7432319708675523,2.743231970867551,2.743231970867551,2.743231970867551,2.7432319708675523,2.743231970867551,2.743231970867551,2.743231970867551,3.2690133595805237,3.2690133595805193,3.2690133595805193,3.2690133595805193
step2c_poly_d8_mult_eps050,G-1090.json,50,0,49,49,0.98,0.8950431352816304,0.9964608319110235,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,49,0.98,0.8950431352816304,0.9964608319110235,2.2355212147856838,2.2916649031408234,2.2916649031408234,2.2916649031408234,6.495785332698634,6.495785332698638,6.495785332698638,6.495785332698638,4.260264117912954,4.204120429557815,4.204120429557815,4.204120429557815,11.283597865914496,11.2835978659145,11.2835978659145,11.2835978659145,6.8314364754518735,7.011304847314919,6.624665211352708,7.011304847314919
step2c_poly_d8_mult_eps050,G-1093.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,-0.5733123470000718,0.0,0.0,0.0,6.889404320911906,6.889404320911906,6.889404320911906,6.889404320911906,7.4627166679119785,6.889404320911906,6.889404320911906,6.889404320911906,12.153121721243105,12.1531217212431,12.1531217212431,12.1531217212431,13.482496311412739,14.055808658412804,14.055808658412804,14.055808658412804
step2c_poly_d8_mult_eps050,G-1098.json,50,0,49,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.5292948020724637,0.5292948020724637,0.5292948020724637,0.5292948020724637,12.050872705980064,12.05087270598007,12.05087270598007,12.05087270598007,11.521577903907607,11.521577903907607,11.521577903907607,11.521577903907607,10.259634699440761,10.259634699440754,10.259634699440754,10.259634699440754,9.569765473437256,9.569765473437256,9.569765473437256,9.569765473437256
step2c_poly_d8_mult_eps050,G-1099.json,50,0,49,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,29,0.58,0.4423319668777783,0.7062520276543307,3.3049530409592482,3.30495304095925,3.30495304095925,3.30495304095925,4.654376631145447,4.654376631145444,4.654376631145444,4.654376631145444,1.349423590186193,1.3494235901861944,1.3494235901861944,1.3494235901861944,5.182135605829114,4.7364504789898145,4.7364504789898145,6.022080652564718,0.17177969256366776,0.0,0.0,0.0
step2c_poly_d8_mult_eps050,G-110.json,50,0,49,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,2.820842468718752,2.8208424687187534,2.8208424687187534,2.8208424687187534,9.264144736972538,9.264144736972542,9.264144736972542,9.264144736972542,6.443302268253779,6.443302268253788,6.443302268253788,6.443302268253788,6.443302268253779,6.443302268253788,6.443302268253788,6.443302268253788,15.62713971780929,15.892264508677473,15.892264508677473,15.892264508677473
step2c_poly_d8_mult_eps050,G-1103.json,50,0,49,48,0.96,0.8653966212204534,0.9889613473391734,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,3.969111539647376,4.134491187132686,4.134491187132686,4.134491187132686,9.02348269724978,9.188862344735096,9.188862344735096,9.188862344735096,5.054371157602413,5.05437115760241,5.05437115760241,5.05437115760241,10.303141850662357,10.702583430463134,10.702583430463134,10.702583430463134,13.606766111733242,18.230928714249288,4.6304504715550125,18.230928714249288
step2c_poly_d8_mult_eps050,G-1104.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,9.543184084018083,9.543184084018078,9.543184084018078,9.543184084018078,9.543184084018083,9.543184084018078,9.543184084018078,9.543184084018078,12.175174961572601,12.175174961572601,12.175174961572601,12.175174961572601,12.175174961572601,12.175174961572601,12.175174961572601,12.175174961572601
step2c_poly_d8_mult_eps050,G-1107.json,50,0,49,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0,0.0,0.0,0.07135003417431873,0.0,0.0,0.0,0.0,16.2472379873769,16.247237987376888,16.247237987376888,16.247237987376888,16.2472379873769,16.247237987376888,16.247237987376888,16.247237987376888,14.772616245587878,14.772616245587885,14.772616245587885,14.772616245587885,15.162343956157736,14.772616245587885,14.772616245587885,15.896830795308619
step2c_poly_d8_mult_eps050,G-1110.json,50,0,49,50,1.0,0.9286499658256813,1.0,50,1.0,0.9286499658256813,1.0,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,50,1.0,0.9286499658256813,1.0,0,0.0,0.0,0.07135003417431873,8,0.16,0.08337321362087698,0.2851448096176598,12.745479960432053,12.768893129006125,12.71568138224687,12.768893129006125,15.878681526913065,15.878681526913077,15.878681526913077,15.878681526913077,3.1332015664810258,3.109788397906952,3.109788397906952,3.1630001446662073,10.919683310935453,10.919683310935454,10.919683310935454,10.919683310935454,4.449534548299309,3.1630001446662073,3.109788397906952,3.1630001446662073
