regime,method_label,case_type,subset_seed,graph_id,baseline_max_cycle,comparison_max_cycle,baseline_rank2_gap_to_oracle,comparison_rank2_gap_to_oracle,delta_rank2_gap_to_oracle,baseline_rank2_normalized_gap,comparison_rank2_normalized_gap,delta_rank2_normalized_gap,baseline_rank2_same_oracle,comparison_rank2_same_oracle,baseline_num_cycle_candidates,comparison_num_cycle_candidates
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1940.json,3,4,9.902000486850739,6.4081005454063416,-3.493899941444397,0.03585627420363422,0.023100920387314844,-0.012755353816319377,False,False,nan,31.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1946.json,3,4,0.33720076084136963,0.33720076084136963,0.0,0.0017404395145741301,0.0017404395145741301,0.0,False,False,nan,1.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1947.json,3,4,8.04310017824173,8.04310017824173,0.0,0.031174927579741708,0.031174927579741708,0.0,False,False,nan,24.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1954.json,3,4,17.765500962734222,17.765500962734222,0.0,0.12427476945151492,0.12427476945151492,0.0,False,False,nan,9.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1955.json,3,4,4.123199708759785,4.123199708759785,0.0,0.018606412684259294,0.018606412684259294,0.0,False,False,nan,27.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1964.json,3,4,0.20609962940216064,12.335598230361938,12.129498600959778,0.0007745209251594358,0.044208163272799736,0.0434336423476403,False,False,nan,20.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1967.json,3,4,36.1003977060318,5.848299503326416,-30.252098202705383,0.1522131711371661,0.02142423385167834,-0.13078893728548774,False,False,nan,27.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1971.json,3,4,9.358100056648254,2.0879995822906494,-7.270100474357605,0.05123282092870058,0.010231771090860469,-0.041001049837840114,False,False,nan,23.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1973.json,3,4,29.051501266658306,6.714900493621826,-22.33660077303648,0.10890929938501948,0.023021116141906658,-0.08588818324311281,False,False,nan,336.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1974.json,3,4,18.580799639225006,9.958700597286224,-8.622099041938782,0.08230496925006742,0.04245131414536025,-0.03985365510470717,False,False,nan,32.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1978.json,3,4,20.861000537872314,24.170000076293945,3.308999538421631,0.08974302875685591,0.0997169386233839,0.009973909866527991,False,False,nan,68.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-198.json,3,4,45.300000727176666,31.67140120267868,-13.628599524497986,0.2020282248059404,0.1335886096290537,-0.06843961517688671,False,False,nan,27.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1980.json,3,4,25.80089946091175,22.081301478669047,-3.7195979822427034,0.1257613021494681,0.08337994122311494,-0.042381360926353154,False,False,nan,136.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1982.json,3,4,9.353399276733398,0.3976001739501953,-8.955799102783203,0.036067625790824294,0.0015331853013133205,-0.03453444048951097,False,False,nan,22.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1983.json,3,4,27.293099403381348,26.394101187586784,-0.8989982157945633,0.08909062337516299,0.08423975545857239,-0.004850867916590604,False,False,nan,66.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1986.json,3,4,8.086400806903839,19.304700434207916,11.218299627304077,0.02708880429343531,0.06289622486448791,0.0358074205710526,False,False,nan,100.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1990.json,3,4,0.5659990310668945,1.3302016258239746,0.7642025947570801,0.0026061179326202235,0.006036257595893926,0.0034301396632737025,False,False,nan,41.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1992.json,3,4,9.512999832630157,17.12629985809326,7.613300025463104,0.031784916522232275,0.054572266835132714,0.02278735031290044,False,False,nan,167.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1994.json,3,4,18.355100452899933,18.632999420166016,0.27789896726608276,0.08739670876545133,0.08295010663566259,-0.004446602129788743,False,False,nan,21.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-1998.json,3,4,22.4651035964489,18.55430245399475,-3.9108011424541473,0.1419545560410549,0.11326320454281101,-0.02869135149824388,False,False,nan,28.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-200.json,3,4,10.9871985912323,0.9139000177383423,-10.073298573493958,0.0739664020269069,0.005063803255581301,-0.0689025987713256,False,False,nan,31.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-201.json,3,4,14.000698119401932,17.172500133514404,3.1718020141124725,0.07241640614674068,0.07709595847851197,0.0046795523317712945,False,False,nan,18.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-206.json,3,4,4.2650980949401855,28.990299224853516,24.72520112991333,0.012758383086985084,0.0784731785923856,0.06571479550540052,False,False,nan,92.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-209.json,3,4,5.428399085998535,17.847999095916748,12.419600009918213,0.022868761526071917,0.0751105703115364,0.05224180878546448,False,False,nan,63.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-217.json,3,4,20.788602113723755,18.32789921760559,-2.460702896118164,0.08280536743206199,0.06743952978639059,-0.015365837645671399,False,False,nan,49.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-223.json,3,4,6.474499464035034,6.474499464035034,0.0,0.04205689704256273,0.04205689704256273,0.0,False,False,nan,7.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-224.json,3,4,50.85740065574646,53.09890174865723,2.2415010929107666,0.20723560723306614,0.21324166234833236,0.006006055115266223,False,False,nan,65.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-228.json,3,4,27.143201112747192,3.4779999256134033,-23.66520118713379,0.15261026814346274,0.016080708468903006,-0.13652955967455974,False,False,nan,8.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-229.json,3,4,26.325798392295837,26.325798392295837,0.0,0.19258659995397634,0.19258659995397634,0.0,False,False,nan,10.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-23.json,3,4,0.0326991081237793,0.0,-0.0326991081237793,0.00012446016418972525,0.0,-0.00012446016418972525,False,True,nan,82.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-234.json,3,4,0.9670000076293945,6.334799885749817,5.367799878120422,0.007357797551349641,0.047170007424687195,0.039812209873337556,False,False,nan,15.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-247.json,3,4,13.708799839019775,1.2607998847961426,-12.447999954223633,0.085938781808499,0.007175344536485862,-0.07876343727201314,False,False,nan,4.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-255.json,3,4,6.864099681377411,3.0131979882717133,-3.8509016931056976,0.03182369167978148,0.013969943357473863,-0.01785374832230762,False,False,nan,14.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-257.json,3,4,20.33480167388916,31.706601664423943,11.371799990534782,0.12718249026767353,0.19830655947751633,0.0711240692098428,False,False,nan,17.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-262.json,3,4,32.666000723838806,32.666000723838806,0.0,0.17795651730588763,0.17795651730588763,0.0,False,False,nan,6.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-270.json,3,4,6.609001159667969,8.5218970105052,1.9128958508372307,0.02589075576008118,0.03172628946663666,0.005835533706555478,False,False,nan,16.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-283.json,3,4,44.73309946060181,17.711300015449524,-27.021799445152283,0.15430618121001663,0.057866090916317364,-0.09644009029369927,False,False,nan,75.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-285.json,3,4,9.825700789690018,8.987299919128418,-0.8384008705615997,0.03957026664076396,0.03292176685169369,-0.00664849978907027,False,False,nan,153.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-287.json,3,4,2.26539945602417,5.610300302505493,3.3449008464813232,0.010430515461962822,0.02460295461699785,0.014172439155035027,False,False,nan,71.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-292.json,3,4,10.978300988674164,10.978300988674164,0.0,0.08022810112079488,0.08022810112079488,0.0,False,False,nan,4.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-30.json,3,4,2.424099922180176,2.424099922180176,0.0,0.03864203547914154,0.03864203547914154,0.0,False,False,nan,1.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-313.json,3,4,24.327499240636826,29.506698966026306,5.179199725389481,0.13683985803998372,0.1496880309437268,0.012848172903743071,False,False,nan,38.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-317.json,3,4,8.042599119246006,13.726199626922607,5.683600507676601,0.03324439009990186,0.05431562664236829,0.021071236542466426,False,False,nan,85.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-318.json,3,4,7.715101420879364,10.11799955368042,2.402898132801056,0.038692745802306173,0.04323284777623627,0.004540101973930094,False,False,nan,30.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-322.json,3,4,12.38659954071045,12.38659954071045,0.0,0.05846933269013117,0.05846933269013117,0.0,False,False,nan,63.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-323.json,3,4,15.905800253152847,17.0176994651556,1.1118992120027542,0.08369632486042293,0.08497463145486017,0.0012783065944372424,False,False,nan,25.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-326.json,3,4,14.376200318336487,8.320000529289246,-6.056199789047241,0.07614996788804773,0.04407059995719566,-0.032079367930852073,False,False,nan,14.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-327.json,3,4,2.443098545074463,18.943399131298065,16.500300586223602,0.009639583740517939,0.0747438054123342,0.06510422167181626,False,False,nan,37.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-330.json,3,4,0.06539976596832275,1.9390000104904175,1.8736002445220947,0.0007786437323552297,0.0135196098390995,0.01274096610674427,False,False,nan,12.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-333.json,3,4,16.491198301315308,2.798099994659424,-13.693098306655884,0.10920911408416926,0.013892185200175686,-0.09531692888399358,False,False,nan,4.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-334.json,3,4,38.418496549129486,17.33719676733017,-21.081299781799316,0.13749672778673416,0.0620484412099322,-0.07544828657680197,False,False,nan,184.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-337.json,3,4,22.024898774921894,39.80109775811434,17.776198983192444,0.07023752010057151,0.12350448258403439,0.05326696248346288,False,False,nan,56.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-338.json,3,4,3.5904994010925293,3.5904994010925293,0.0,0.0368103830595261,0.0368103830595261,0.0,False,False,nan,2.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-340.json,3,4,18.976600408554077,9.230800867080688,-9.745799541473389,0.08099409433674143,0.034115119889419336,-0.04687897444732209,False,False,nan,84.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-350.json,3,4,14.733600974082947,14.733600974082947,0.0,0.08700535973293162,0.06543044233844478,-0.021574917394486845,False,False,nan,7.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-365.json,3,4,10.01759958267212,7.138099670410156,-2.879499912261963,0.04889061794082422,0.03483729818999781,-0.01405331975082641,False,False,nan,24.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-375.json,3,4,30.23469750955701,48.61839985847473,18.383702348917723,0.17107992074308132,0.2609942455467318,0.08991432480365047,False,False,nan,15.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-388.json,3,4,4.194601237773895,19.05280116945505,14.858199931681156,0.0241581910982309,0.10973181609333785,0.08557362499510694,False,False,nan,36.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-389.json,3,4,17.276699602603912,11.562198877334595,-5.714500725269318,0.0836721031807075,0.05369059064291376,-0.029981512537793742,False,False,nan,178.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-39.json,3,4,48.849997609853745,48.894698202610016,0.04470059275627136,0.3081626061169907,0.28550248200282,-0.022660124114170677,False,False,nan,5.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-392.json,3,4,82.54640175402164,46.67210079729557,-35.874300956726074,0.31936500893098146,0.18057038915363477,-0.1387946197773467,False,False,nan,35.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-393.json,3,4,2.7758984565734863,17.42099928855896,14.645100831985474,0.0175193911160157,0.09206572831658402,0.07454633720056833,False,False,nan,17.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-4.json,3,4,6.194000244140625,2.696798324584961,-3.497201919555664,0.030963793555408903,0.013117699778201906,-0.017846093777206997,False,False,nan,77.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-407.json,3,4,0.0,17.104098439216614,17.104098439216614,0.0,0.07947306906693029,0.07947306906693029,True,False,nan,14.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-411.json,3,4,0.0,22.258100317791104,22.258100317791104,0.0,0.08053006847804918,0.08053006847804918,True,False,nan,167.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-429.json,3,4,27.55510050058365,27.55510050058365,0.0,0.13794793647725623,0.13794793647725623,0.0,False,False,nan,23.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-43.json,3,4,17.30400013923645,6.349600315093994,-10.954399824142456,0.08940487199088003,0.02730332132319693,-0.062101550667683095,False,False,nan,29.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-432.json,3,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,nan,2.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-433.json,3,4,12.484599649906158,8.678099691867828,-3.80649995803833,0.09177119824560233,0.06379056033434674,-0.027980637911255588,False,False,nan,37.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-435.json,3,4,4.159600257873535,4.159600257873535,0.0,0.023743881072555876,0.023743881072555876,0.0,False,False,nan,6.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-437.json,3,4,26.62929892539978,0.0,-26.62929892539978,0.12002186528769147,0.0,-0.12002186528769147,False,True,nan,59.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-438.json,3,4,36.692398488521576,23.43669903278351,-13.255699455738068,0.14275076169325793,0.0910791962981452,-0.05167156539511272,False,False,nan,84.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-440.json,3,4,4.642999172210693,4.642999172210693,0.0,0.03228443699453842,0.03228443699453842,0.0,False,False,nan,6.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-445.json,3,4,7.3046005964279175,0.6879994422197342,-6.616601154208183,0.03645916328089513,0.003290424404886016,-0.033168738876009116,False,False,nan,54.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-447.json,3,4,7.68990021944046,2.0123998522758484,-5.677500367164612,0.03144223707108003,0.007866535706308745,-0.023575701364771284,False,False,nan,37.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-449.json,3,4,1.4770001620054245,12.587601587176323,11.110601425170898,0.012204252652216693,0.10400965010508881,0.09180539745287211,False,False,nan,6.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-451.json,3,4,4.736699879169464,4.736699879169464,0.0,0.028365731579941485,0.028365731579941485,0.0,False,False,nan,12.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-457.json,3,4,15.432799875736237,2.7524000257253647,-12.680399850010872,0.041585558256249634,0.006884778113049725,-0.03470078014319991,False,False,nan,152.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-460.json,3,4,6.63700008392334,22.84520125389099,16.20820116996765,0.03957747497842768,0.1334887696330318,0.09391129465460413,False,False,nan,37.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-466.json,3,4,31.12739945948124,35.362499952316284,4.235100492835045,0.1508635241705376,0.16506845567981,0.014204931509272378,False,False,nan,16.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-468.json,3,4,14.622499033808708,46.66189980506897,32.03940077126026,0.07438617285245755,0.2373739356384028,0.16298776278594526,False,False,nan,9.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-469.json,3,4,22.25000023841858,26.540200114250183,4.290199875831604,0.10164760510222831,0.11776545455988813,0.016117849457659816,False,False,nan,23.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-471.json,3,4,0.0,7.072500228881836,7.072500228881836,0.0,0.04299888862774438,0.04299888862774438,True,False,nan,38.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-476.json,3,4,8.690898418426514,10.958499476313591,2.2676010578870773,0.050245322863334184,0.05463958803895552,0.004394265175621338,False,False,nan,8.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-484.json,3,4,33.952300786972046,33.952300786972046,0.0,0.15538298250338178,0.15538298250338178,0.0,False,False,nan,40.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-487.json,3,4,40.7999963760376,25.510196089744568,-15.28980028629303,0.2690387611780255,0.1682164745834208,-0.10082228659460471,False,False,nan,56.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-490.json,3,4,4.1656989604234695,17.12569959461689,12.96000063419342,0.015519181256803826,0.06380125848830263,0.048282077231498806,False,False,nan,147.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-493.json,3,4,6.695699691772461,6.695699691772461,0.0,0.024076953731015573,0.023483317572900297,-0.0005936361581152759,False,False,nan,99.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-497.json,3,4,4.12889963388443,4.12889963388443,0.0,0.037047135438901056,0.037047135438901056,0.0,False,False,nan,1.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-501.json,3,4,0.09950000047683716,14.659399688243866,14.559899687767029,0.0005277624323344813,0.06814160941206643,0.06761384697973195,False,False,nan,14.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-505.json,3,4,12.241499602794647,15.06739991903305,2.8259003162384033,0.06186934506267975,0.07615163133896045,0.014282286276280705,False,False,nan,20.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-507.json,3,4,6.084700405597687,6.930801972746849,0.8461015671491623,0.04715831350471574,0.05371586281704415,0.006557549312328409,False,False,nan,24.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-509.json,3,4,9.001899540424347,5.6380002200603485,-3.3638993203639984,0.052814876084387896,0.026234165361307477,-0.02658071072308042,False,False,nan,9.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-51.json,3,4,0.6729000210762024,0.6729000210762024,0.0,0.007012925401062594,0.007012925401062594,0.0,False,False,nan,0.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-511.json,3,4,13.737300872802734,7.857400894165039,-5.879899978637695,0.050366441318451034,0.0286607147318527,-0.021705726586598334,False,False,nan,40.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-514.json,3,4,5.7050992250442505,0.0,-5.7050992250442505,0.03695046007509023,0.0,-0.03695046007509023,False,True,nan,21.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-538.json,3,4,3.064199924468994,0.0,-3.064199924468994,0.01783191090673172,0.0,-0.01783191090673172,False,True,nan,32.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-539.json,3,4,7.689599633216858,19.75619951635599,12.066599883139133,0.05048498029383965,0.12005052835037378,0.06956554805653412,False,False,nan,9.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-54.json,3,4,13.546699285507202,7.327499151229858,-6.219200134277344,0.07352111523851024,0.038019386490309184,-0.03550172874820105,False,False,nan,17.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-541.json,3,4,9.765400528907776,14.506198346614838,4.740797817707062,0.03736785184288309,0.0540661358347832,0.016698283991900112,False,False,nan,89.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-542.json,3,4,13.923199653625488,4.693000555038452,-9.230199098587036,0.06111767631976343,0.019693690392109046,-0.04142398592765438,False,False,nan,75.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-543.json,3,4,6.97960090637207,6.97960090637207,0.0,0.05346616022317437,0.05346616022317437,0.0,False,False,nan,7.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-546.json,3,4,20.613800048828125,20.613800048828125,0.0,0.10013737803955472,0.08983226124569489,-0.010305116793859828,False,False,nan,28.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-548.json,3,4,9.156199932098389,22.071302443742752,12.915102511644363,0.030044747350620096,0.0686861623657008,0.0386414150150807,False,False,nan,65.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-552.json,3,4,8.162300109863281,0.0,-8.162300109863281,0.07934392502439656,0.0,-0.07934392502439656,False,True,nan,8.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-563.json,3,4,7.888099551200867,7.888099551200867,0.0,0.07518806027142746,0.07518806027142746,0.0,False,False,nan,0.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-569.json,3,4,1.444099798798561,5.947700023651123,4.503600224852562,0.007675841294856273,0.03045252017058461,0.022776678875728335,False,False,nan,7.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-570.json,3,4,11.325399596244097,11.325399596244097,0.0,0.06506520730360396,0.06175352922651941,-0.0033116780770845525,False,False,nan,14.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-584.json,3,4,24.942102551460266,4.171599626541138,-20.77050292491913,0.09454437918674084,0.014827040252159019,-0.07971733893458183,False,False,nan,68.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-592.json,3,4,0.7448999881744385,0.7448999881744385,0.0,0.062021761607589904,0.062021761607589904,0.0,False,False,nan,0.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-6.json,3,4,14.596699565649033,14.596699565649033,0.0,0.10724303625928125,0.10724303625928125,0.0,False,False,nan,2.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-600.json,3,4,13.574395060539246,33.149895668029785,19.57550060749054,0.062339386620653366,0.15223839834241107,0.08989901172175771,False,False,nan,92.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-601.json,3,4,3.161800742149353,16.303300350904465,13.141499608755112,0.021104193682124236,0.10882026930939319,0.08771607562726895,False,False,nan,4.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-607.json,3,4,4.430300354957581,4.430300354957581,0.0,0.04035183282207549,0.04035183282207549,0.0,False,False,nan,3.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-61.json,3,4,0.0,0.0,0.0,0.0,0.0,0.0,True,True,nan,19.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-611.json,3,4,19.326500058174133,26.494201071560383,7.1677010133862495,0.10133877406171256,0.13892271483479843,0.03758394077308587,False,False,nan,12.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-629.json,3,4,6.421600580215454,6.421600580215454,0.0,0.03901889225781069,0.0364038375464225,-0.00261505471138819,False,False,nan,37.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-638.json,3,4,16.46239960193634,52.38309866189957,35.920699059963226,0.0723165172904796,0.21426481970504582,0.14194830241456624,False,False,nan,35.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-64.json,3,4,0.7372000217437744,9.248999834060669,8.511799812316895,0.0021792070283862793,0.026089163586773944,0.023909956558387666,False,False,nan,72.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-642.json,3,4,0.7969999313354492,0.7109999656677246,-0.08599996566772461,0.0044199516917411,0.003817843113041014,-0.0006021085787000862,False,False,nan,20.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-644.json,3,4,9.641399085521698,9.641399085521698,0.0,0.0560154350762423,0.0560154350762423,0.0,False,False,nan,23.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-646.json,3,4,29.004899978637695,29.004899978637695,0.0,0.16836962315393095,0.16836962315393095,0.0,False,False,nan,5.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-65.json,3,4,17.283599734306335,17.283599734306335,0.0,0.15042336613692134,0.15042336613692134,0.0,False,False,nan,1.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-663.json,3,4,21.285600930452347,6.3111996948719025,-14.974401235580444,0.06967135074362699,0.019526453531391524,-0.05014489721223546,False,False,nan,59.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-664.json,3,4,4.604300320148468,14.826400995254517,10.222100675106049,0.028667366916046426,0.09053439052123421,0.06186702360518779,False,False,nan,31.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-676.json,3,4,7.629999101161957,42.15700029209256,34.527001190930605,0.024840470879472984,0.11916920482115817,0.09432873394168519,False,False,nan,213.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-689.json,3,4,3.655297040939331,11.322100341320038,7.666803300380707,0.01934650186712864,0.056318462432059624,0.03697196056493099,False,False,nan,39.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-692.json,3,4,11.403300285339355,20.06460104882717,8.661300763487816,0.0471557411303349,0.08010351621201886,0.032947775081683964,False,False,nan,17.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-694.json,3,4,0.0,1.5490992069244385,1.5490992069244385,0.0,0.0071550603773263485,0.0071550603773263485,True,False,nan,72.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-696.json,3,4,2.236198902130127,3.2214998602867126,0.9853009581565857,0.010214456709745657,0.014628034529326392,0.004413577819580735,False,False,nan,15.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-704.json,3,4,15.955100774765015,9.186700224876404,-6.768400549888611,0.05884642144275321,0.03284699573232795,-0.02599942571042526,False,False,nan,105.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-725.json,3,4,1.9125006198883057,0.034900128841400146,-1.8776004910469055,0.00882795952375082,0.00015753762373709582,-0.008670421900013724,False,False,nan,32.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-727.json,3,4,2.7270984649658203,3.8625998497009277,1.1355013847351074,0.020812175654990894,0.023943713270970765,0.0031315376159798715,False,False,nan,9.0
step2b_poly_d8,2stage_val_mse,weak_borderline_improvement,21,G-735.json,3,4,10.999000251293182,28.48270097374916,17.48370072245598,0.06534542101666124,0.15554330125305316,0.09019788023639191,False,False,nan,43.0
