job_id,topology_id,data_seed,sample_size,training_size,validation_size,method,selected_epoch,selection_metric,selection_value,test_mean_decision_gap,test_mean_normalized_gap,best_epoch,stop_epoch,stopped_early,hit_max_epoch,best_value,max_epochs
G-398|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-398,101,500,400,100,2stage,936,validation_mse_loss,30.06550581417791,11.70437440109253,0.13367695058173176,936,956,True,False,30.06550581417791,3000
G-398|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-398,101,500,400,100,spoplus,484,validation_spoplus_loss,0.00872465778799807,0.0,0.0,479,499,True,False,0.008821364257937746,3000
G-398|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-398,102,50,40,10,2stage,1100,validation_mse_loss,29.983860941785473,11.70437440109253,0.13367695058173176,1100,1120,True,False,29.983860941785473,3000
G-398|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-398,102,50,40,10,spoplus,345,validation_spoplus_loss,0.03931880507290373,0.0,0.0,345,365,True,False,0.0393188050728952,3000
G-398|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-398,102,100,80,20,2stage,1078,validation_mse_loss,33.412718212084485,11.70437440109253,0.13367695058173176,1078,1098,True,False,33.412718212084485,3000
G-398|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-398,102,100,80,20,spoplus,592,validation_spoplus_loss,-9.947598300641402e-15,0.0,0.0,581,601,True,False,0.0,3000
G-398|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-398,102,500,400,100,2stage,743,validation_mse_loss,29.712007520696776,11.70437440109253,0.13367695058173176,743,763,True,False,29.712007520696776,3000
G-398|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-398,102,500,400,100,spoplus,696,validation_spoplus_loss,-3.126388037344441e-15,0.0,0.0,687,707,True,False,8.133441147634813e-05,3000
G-398|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-398,103,50,40,10,2stage,569,validation_mse_loss,28.28956368566647,11.70437440109253,0.13367695058173176,569,589,True,False,28.28956368566647,3000
G-398|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-398,103,50,40,10,spoplus,433,validation_spoplus_loss,-1.4210854715202004e-14,0.0,0.0,431,451,True,False,-9.947598300641402e-15,3000
G-398|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-398,103,100,80,20,2stage,348,validation_mse_loss,26.988239195098185,11.70437440109253,0.13367695058173176,348,368,True,False,26.988239195098185,3000
G-398|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-398,103,100,80,20,spoplus,439,validation_spoplus_loss,-3.552713678800501e-15,0.0,0.0,433,453,True,False,5.4390106823376526e-05,3000
G-398|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-398,103,500,400,100,2stage,861,validation_mse_loss,29.626722697764162,11.70437440109253,0.13367695058173176,861,881,True,False,29.626722697764162,3000
G-398|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-398,103,500,400,100,spoplus,621,validation_spoplus_loss,-2.5579538487363606e-15,0.0,0.0,612,632,True,False,2.1517531812520475e-05,3000
G-398|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-398,104,50,40,10,2stage,308,validation_mse_loss,26.5679748022451,11.70437440109253,0.13367695058173176,308,328,True,False,26.5679748022451,3000
G-398|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-398,104,50,40,10,spoplus,467,validation_spoplus_loss,0.4710656925741503,0.0,0.0,447,467,True,False,0.47112319557356985,3000
G-398|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-398,104,100,80,20,2stage,471,validation_mse_loss,26.893943193549365,11.70437440109253,0.13367695058173176,471,491,True,False,26.893943193549365,3000
G-398|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-398,104,100,80,20,spoplus,404,validation_spoplus_loss,0.25583485267814654,0.0,0.0,402,422,True,False,0.2558904336657058,3000
G-398|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-398,104,500,400,100,2stage,787,validation_mse_loss,29.734133947617234,11.70437440109253,0.13367695058173176,787,807,True,False,29.734133947617234,3000
G-398|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-398,104,500,400,100,spoplus,940,validation_spoplus_loss,0.009118933604406862,0.0,0.0,922,942,True,False,0.009048372076061356,3000
G-398|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-398,105,50,40,10,2stage,988,validation_mse_loss,32.85127361303374,11.70437440109253,0.13367695058173176,988,1008,True,False,32.85127361303374,3000
G-398|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-398,105,50,40,10,spoplus,485,validation_spoplus_loss,-8.526512829121202e-15,0.0,0.0,465,485,True,False,9.947598300641402e-15,3000
G-398|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-398,105,100,80,20,2stage,1085,validation_mse_loss,33.0506493598998,11.70437440109253,0.13367695058173176,1085,1105,True,False,33.0506493598998,3000
G-398|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-398,105,100,80,20,spoplus,540,validation_spoplus_loss,-4.973799150320701e-15,0.0,0.0,538,558,True,False,-2.842170943040401e-15,3000
G-398|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-398,105,500,400,100,2stage,679,validation_mse_loss,30.13078128041402,11.70437440109253,0.13367695058173176,679,699,True,False,30.13078128041402,3000
G-398|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-398,105,500,400,100,spoplus,755,validation_spoplus_loss,0.009466790680135801,0.0,0.0,747,767,True,False,0.009513403897551313,3000
G-658|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-658,101,50,40,10,2stage,808,validation_mse_loss,38.28088815667047,1.878852375984192,0.15135329585471177,808,828,True,False,38.28088815667047,3000
G-658|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-658,101,50,40,10,spoplus,56,validation_spoplus_loss,3.568073540931356,1.7272579927444458,0.13774364962204177,56,76,True,False,3.568073540931356,3000
G-658|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-658,101,100,80,20,2stage,828,validation_mse_loss,34.44324640904752,1.882594575881958,0.15158570397665266,828,848,True,False,34.44324640904752,3000
G-658|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-658,101,100,80,20,spoplus,62,validation_spoplus_loss,3.402939502912613,1.7562115955352784,0.13993482194588788,62,82,True,False,3.402939502912613,3000
G-658|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-658,101,500,400,100,2stage,717,validation_mse_loss,32.78478807744479,1.893201374053955,0.15237915158231283,717,737,True,False,32.78478807744479,3000
G-658|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-658,101,500,400,100,spoplus,874,validation_spoplus_loss,3.2466195451991045,1.7350975880622863,0.13856386551826627,854,874,True,False,3.2466855813064,3000
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-658,102,50,40,10,2stage,442,validation_mse_loss,32.84705867749807,1.8926316738128661,0.15232536872936903,442,462,True,False,32.84705867749807,3000
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-658,102,50,40,10,spoplus,55,validation_spoplus_loss,3.820832772809612,1.778291482925415,0.14327269238132748,55,75,True,False,3.820832772809612,3000
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-658,102,100,80,20,2stage,547,validation_mse_loss,32.36126654279692,1.893201374053955,0.15237915158231283,547,567,True,False,32.36126654279692,3000
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-658,102,100,80,20,spoplus,71,validation_spoplus_loss,3.4718912223840035,1.7391369848251343,0.1403141040910187,71,91,True,False,3.4718912223840035,3000
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-658,102,500,400,100,2stage,642,validation_mse_loss,31.45919098176572,1.893201374053955,0.15237915158231283,642,662,True,False,31.45919098176572,3000
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-658,102,500,400,100,spoplus,52,validation_spoplus_loss,3.7896580119797596,1.7437947850227355,0.1406910549810795,52,72,True,False,3.7896580119797596,3000
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-658,103,50,40,10,2stage,588,validation_mse_loss,30.01533711338219,1.893201374053955,0.15237915158231283,588,608,True,False,30.01533711338219,3000
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-658,103,50,40,10,spoplus,78,validation_spoplus_loss,2.6312675218937587,1.7271233930587768,0.13773307038049665,77,97,True,False,2.6313118380262304,3000
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-658,103,100,80,20,2stage,501,validation_mse_loss,29.969827436897155,1.893201374053955,0.15237915158231283,501,521,True,False,29.969827436897155,3000
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-658,103,100,80,20,spoplus,1650,validation_spoplus_loss,2.8195132996278183,1.7860829911231995,0.14166581355400948,1639,1659,True,False,2.8195843075046896,3000
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-658,103,500,400,100,2stage,638,validation_mse_loss,31.177052042746258,1.893201374053955,0.15237915158231283,638,658,True,False,31.177052042746258,3000
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-658,103,500,400,100,spoplus,802,validation_spoplus_loss,3.4600262919905926,1.7383128933906555,0.13849567702077306,793,813,True,False,3.460090270910099,3000
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-658,104,50,40,10,2stage,823,validation_mse_loss,31.100162872246962,1.893201374053955,0.15237915158231283,823,843,True,False,31.100162872246962,3000
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-658,104,50,40,10,spoplus,119,validation_spoplus_loss,2.8347280510018313,1.728580683708191,0.13950639709181298,118,138,True,False,2.834823386926767,3000
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-658,104,100,80,20,2stage,771,validation_mse_loss,29.948123185553925,1.893201374053955,0.15237915158231283,771,791,True,False,29.948123185553925,3000
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-658,104,100,80,20,spoplus,290,validation_spoplus_loss,3.5949302428264516,1.6839877905845642,0.13504134428199843,272,292,True,False,3.5949611534505914,3000
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-658,104,500,400,100,2stage,763,validation_mse_loss,31.383887183948694,1.893201374053955,0.15237915158231283,763,783,True,False,31.383887183948694,3000
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-658,104,500,400,100,spoplus,523,validation_spoplus_loss,3.42311111116503,1.7125593900680542,0.13708819947555634,503,523,True,False,3.4231948366763674,3000
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-658,105,50,40,10,2stage,722,validation_mse_loss,29.444660383422054,1.882594575881958,0.15158570397665266,722,742,True,False,29.444660383422054,3000
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-658,105,50,40,10,spoplus,434,validation_spoplus_loss,3.4059797634903433,1.7391369848251343,0.1403141040910187,431,451,True,False,3.406070742896928,3000
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-658,105,100,80,20,2stage,606,validation_mse_loss,30.87509590126104,1.893201374053955,0.15237915158231283,606,626,True,False,30.87509590126104,3000
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-658,105,100,80,20,spoplus,49,validation_spoplus_loss,4.162089533711339,1.7391369848251343,0.1403141040910187,49,69,True,False,4.162089533711339,3000
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-658,105,500,400,100,2stage,654,validation_mse_loss,31.421513556631325,1.893201374053955,0.15237915158231283,654,674,True,False,31.421513556631325,3000
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-658,105,500,400,100,spoplus,70,validation_spoplus_loss,3.4554125597386416,1.733090184211731,0.1396910918410725,69,89,True,False,3.4554416600718696,3000
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-670,101,50,40,10,2stage,1071,validation_mse_loss,21.10893793604168,0.0,0.0,1071,1091,True,False,21.10893793604168,3000
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-670,101,50,40,10,spoplus,3000,validation_spoplus_loss,4.601371838850969,0.0,0.0,3000,,False,True,4.60137183885098,3000
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-670,101,100,80,20,2stage,1039,validation_mse_loss,19.6129924726986,0.0,0.0,1039,1059,True,False,19.6129924726986,3000
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-670,101,100,80,20,spoplus,3000,validation_spoplus_loss,3.385018811854428,0.0,0.0,3000,,False,True,3.385018811854445,3000
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-670,101,500,400,100,2stage,828,validation_mse_loss,20.121550265168956,0.0,0.0,828,848,True,False,20.121550265168956,3000
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-670,101,500,400,100,spoplus,3000,validation_spoplus_loss,1.3694254053985775,0.0,0.0,3000,,False,True,1.3694254053985833,3000
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-670,102,50,40,10,2stage,583,validation_mse_loss,20.245541410607657,0.0,0.0,583,603,True,False,20.245541410607657,3000
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-670,102,50,40,10,spoplus,3000,validation_spoplus_loss,1.1699589680525833,0.0,0.0,3000,,False,True,1.1699589680526175,3000
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-670,102,100,80,20,2stage,881,validation_mse_loss,22.817764740664202,0.0,0.0,881,901,True,False,22.817764740664202,3000
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-670,102,100,80,20,spoplus,3000,validation_spoplus_loss,2.8999830796165496,0.0,0.0,3000,,False,True,2.8999830796165553,3000
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-670,102,500,400,100,2stage,899,validation_mse_loss,21.212948417292615,0.0,0.0,899,919,True,False,21.212948417292615,3000
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-670,102,500,400,100,spoplus,3000,validation_spoplus_loss,1.7447794848506044,0.0,0.0,3000,,False,True,1.7447794848506135,3000
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-670,103,50,40,10,2stage,997,validation_mse_loss,18.88245056046465,0.0,0.0,997,1017,True,False,18.88245056046465,3000
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-670,103,50,40,10,spoplus,2037,validation_spoplus_loss,-1.1368683772161604e-14,0.0,0.0,2046,2066,True,False,-0.00592459498457174,3000
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-670,103,100,80,20,2stage,912,validation_mse_loss,19.928426531838532,0.0,0.0,912,932,True,False,19.928426531838532,3000
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-670,103,100,80,20,spoplus,3000,validation_spoplus_loss,0.47596883194394196,0.0,0.0,3000,,False,True,0.47596883194391354,3000
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-670,103,500,400,100,2stage,825,validation_mse_loss,20.6087842515846,0.0,0.0,825,845,True,False,20.6087842515846,3000
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-670,103,500,400,100,spoplus,3000,validation_spoplus_loss,0.7719934248473634,0.0,0.0,3000,,False,True,0.7719934248473647,3000
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-670,104,50,40,10,2stage,724,validation_mse_loss,18.232073904828916,0.0,0.0,724,744,True,False,18.232073904828916,3000
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-670,104,50,40,10,spoplus,3000,validation_spoplus_loss,1.010580541324623,0.0,0.0,3000,,False,True,1.0105805413246116,3000
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-670,104,100,80,20,2stage,945,validation_mse_loss,19.060138078418632,0.0,0.0,945,965,True,False,19.060138078418632,3000
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-670,104,100,80,20,spoplus,3000,validation_spoplus_loss,0.7533679215329414,0.0,0.0,3000,,False,True,0.7533679215329414,3000
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-670,104,500,400,100,2stage,748,validation_mse_loss,20.810674644447047,0.0,0.0,748,768,True,False,20.810674644447047,3000
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-670,104,500,400,100,spoplus,3000,validation_spoplus_loss,1.220708021696663,0.0,0.0,3000,,False,True,1.2207080216966677,3000
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-670,105,50,40,10,2stage,797,validation_mse_loss,25.439649095948493,0.0,0.0,797,817,True,False,25.439649095948493,3000
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-670,105,50,40,10,spoplus,3000,validation_spoplus_loss,1.451743067593918,0.0,0.0,3000,,False,True,1.4517430675939296,3000
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-670,105,100,80,20,2stage,747,validation_mse_loss,22.53163293276969,0.0,0.0,747,767,True,False,22.53163293276969,3000
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-670,105,100,80,20,spoplus,3000,validation_spoplus_loss,0.7659443439520658,0.0,0.0,3000,,False,True,0.7659443439520374,3000
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-670,105,500,400,100,2stage,918,validation_mse_loss,20.81524943390411,0.0,0.0,918,938,True,False,20.81524943390411,3000
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-670,105,500,400,100,spoplus,3000,validation_spoplus_loss,0.5798295348648673,0.0,0.0,3000,,False,True,0.5798295348648651,3000
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-72,101,50,40,10,2stage,1114,validation_mse_loss,21.973322103312956,5.4303625869750975,0.08230487177713983,1114,1134,True,False,21.973322103312956,3000
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-72,101,50,40,10,spoplus,64,validation_spoplus_loss,21.67398127887862,7.704912208557129,0.11586675397918822,64,84,True,False,21.67398127887862,3000
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-72,101,100,80,20,2stage,1102,validation_mse_loss,22.513458036629213,5.416301593780518,0.08204426047818374,1102,1122,True,False,22.513458036629213,3000
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-72,101,100,80,20,spoplus,292,validation_spoplus_loss,25.33475509455129,5.754779739379883,0.08696431533882833,291,311,True,False,25.334815565750038,3000
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-72,101,500,400,100,2stage,912,validation_mse_loss,20.513541204146662,5.6474993057250975,0.08535325198644372,912,932,True,False,20.513541204146662,3000
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-72,101,500,400,100,spoplus,364,validation_spoplus_loss,26.358102436524742,6.046608177185059,0.09105083756678252,362,382,True,False,26.358183873945876,3000
G-72|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-72,102,50,40,10,2stage,1124,validation_mse_loss,17.462905276193364,5.754199619293213,0.08690089297606636,1124,1144,True,False,17.462905276193364,3000
G-72|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-72,102,50,40,10,spoplus,648,validation_spoplus_loss,21.54498884853072,5.912436496734619,0.08938942029941391,628,648,True,False,21.54501282456734,3000
G-72|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-72,102,100,80,20,2stage,1066,validation_mse_loss,17.099841770474427,5.664034702301025,0.08561566845912227,1066,1086,True,False,17.099841770474427,3000
G-72|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-72,102,100,80,20,spoplus,246,validation_spoplus_loss,26.719918335042216,5.4480745849609375,0.08258063163501782,245,265,True,False,26.719943652635,3000
G-72|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-72,102,500,400,100,2stage,1003,validation_mse_loss,20.654162976143216,5.532514270782471,0.0837426256882207,1003,1023,True,False,20.654162976143216,3000
G-72|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-72,102,500,400,100,spoplus,321,validation_spoplus_loss,27.79455161940333,5.763547626495361,0.08706273176110703,318,338,True,False,27.79457717038532,3000
G-72|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-72,103,50,40,10,2stage,435,validation_mse_loss,23.380057166037624,5.485412433624267,0.08294668288425747,435,455,True,False,23.380057166037624,3000
G-72|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-72,103,50,40,10,spoplus,65,validation_spoplus_loss,35.30870810119622,6.1854590148925785,0.09339264614564985,65,85,True,False,35.308708101196224,3000
G-72|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-72,103,100,80,20,2stage,519,validation_mse_loss,20.583365231599295,5.453278186798095,0.0826658439626005,519,539,True,False,20.583365231599295,3000
G-72|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-72,103,100,80,20,spoplus,85,validation_spoplus_loss,32.27522352851376,5.419716686248779,0.08206593761502826,85,105,True,False,32.27522352851376,3000
G-72|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-72,103,500,400,100,2stage,629,validation_mse_loss,21.04545262938464,5.409584987640381,0.08192208039817504,629,649,True,False,21.04545262938464,3000
G-72|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-72,103,500,400,100,spoplus,105,validation_spoplus_loss,28.797619103644873,5.724755420684814,0.08649647086539344,103,123,True,False,28.797644140230563,3000
G-72|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-72,104,50,40,10,2stage,1081,validation_mse_loss,23.652457262849502,5.812600994110108,0.08784488392138805,1081,1101,True,False,23.652457262849502,3000
G-72|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-72,104,50,40,10,spoplus,121,validation_spoplus_loss,25.82760569330341,5.564341831207275,0.0841349492459511,121,141,True,False,25.82760569330341,3000
G-72|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-72,104,100,80,20,2stage,1068,validation_mse_loss,22.80651085992443,5.42483826828003,0.08215056677927632,1068,1088,True,False,22.80651085992443,3000
G-72|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-72,104,100,80,20,spoplus,134,validation_spoplus_loss,24.484902943154527,5.510174484252929,0.08328807533898461,135,155,True,False,24.484773981181586,3000
G-72|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-72,104,500,400,100,2stage,1007,validation_mse_loss,21.930823025265145,5.521185260772705,0.08357320608867688,1007,1027,True,False,21.930823025265145,3000
G-72|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-72,104,500,400,100,spoplus,325,validation_spoplus_loss,26.551101526144915,5.7196074409484865,0.08647371885262062,321,341,True,False,26.551142435224527,3000
G-72|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-72,105,50,40,10,2stage,512,validation_mse_loss,20.104038067402428,5.598350418090821,0.08463374068362728,512,532,True,False,20.104038067402428,3000
G-72|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-72,105,50,40,10,spoplus,66,validation_spoplus_loss,31.44133203698339,6.162711406707763,0.09306653195309639,65,85,True,False,31.44139598072694,3000
G-72|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-72,105,100,80,20,2stage,575,validation_mse_loss,22.327443954878856,5.418648185729981,0.08208508932268871,575,595,True,False,22.327443954878856,3000
G-72|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-72,105,100,80,20,spoplus,146,validation_spoplus_loss,24.95578304916837,5.767103111267089,0.08710758642043015,146,166,True,False,24.95578304916837,3000
G-72|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-72,105,500,400,100,2stage,900,validation_mse_loss,20.878859851139293,5.5397075767517086,0.08376049820800176,900,920,True,False,20.878859851139293,3000
G-72|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-72,105,500,400,100,spoplus,158,validation_spoplus_loss,27.290464554070724,5.405516170501709,0.08187075414832626,157,177,True,False,27.290471258417732,3000
G-730|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-730,101,50,40,10,2stage,938,validation_mse_loss,11.836166226184421,4.225134090423584,0.06445860711965706,938,958,True,False,11.836166226184421,3000
G-730|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-730,101,50,40,10,spoplus,561,validation_spoplus_loss,8.465104512677131,2.344105529785156,0.03696225896443694,561,581,True,False,8.465104512677133,3000
G-730|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-730,101,100,80,20,2stage,910,validation_mse_loss,12.791737019364302,4.222637691497803,0.0644106439237073,910,930,True,False,12.791737019364302,3000
G-730|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-730,101,100,80,20,spoplus,944,validation_spoplus_loss,9.864998938209563,2.3507465286254883,0.037046548539378485,940,960,True,False,9.865081991831218,3000
G-730|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-730,101,500,400,100,2stage,639,validation_mse_loss,12.523563823165368,4.302789279937744,0.06554051999118261,639,659,True,False,12.523563823165368,3000
G-730|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-730,101,500,400,100,spoplus,1058,validation_spoplus_loss,14.144102095853048,2.3552188262939455,0.03711791347396479,1051,1071,True,False,14.144198361419766,3000
G-730|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-730,102,50,40,10,2stage,876,validation_mse_loss,12.050118515622044,5.012956893920898,0.07611739454915056,876,896,True,False,12.050118515622044,3000
G-730|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-730,102,50,40,10,spoplus,524,validation_spoplus_loss,12.594290560953334,2.33617493057251,0.036839603535147564,524,544,True,False,12.594290560953334,3000
G-730|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-730,102,100,80,20,2stage,752,validation_mse_loss,12.583856180479854,4.639996082305908,0.07063506432100206,752,772,True,False,12.583856180479854,3000
G-730|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-730,102,100,80,20,spoplus,1233,validation_spoplus_loss,10.118478825457531,2.370375026702881,0.03730940920435762,1224,1244,True,False,10.118540139901459,3000
G-730|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-730,102,500,400,100,2stage,724,validation_mse_loss,12.687738741140885,4.225134090423584,0.06445860711965706,724,744,True,False,12.687738741140885,3000
