job_id,topology_id,regime,protocol,data_seed,sample_size,training_size,validation_size,trainer_train_size_arg,max_epochs,early_stop_patience,early_stop_min_delta,status,two_stage_status,spoplus_status,evaluation_status,runtime_seconds,runtime_source,test_gap_2stage,test_gap_spoplus,test_gap_improvement,test_normalized_gap_2stage,test_normalized_gap_spoplus,fraction_improved_over_2stage,two_stage_selected_epoch,spoplus_selected_epoch,two_stage_best_epoch,two_stage_stop_epoch,two_stage_stopped_early,two_stage_hit_max_epoch,two_stage_best_value,spoplus_best_epoch,spoplus_stop_epoch,spoplus_stopped_early,spoplus_hit_max_epoch,spoplus_best_value,test_hash,train_prefix_hash,validation_hash,job_dir
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-658,step2c_poly_d8_mult_eps050,screen,102,50,40,10,40,3000,20,0.0001,success,success,success,success,34.053,formal_launcher_log,1.8926316738128661,1.778291482925415,0.11434019088745118,0.15232536872936903,0.14327269238132748,0.028,442,55,442,462,True,False,32.84705867749807,55,75,True,False,3.820832772809612,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,df079945bb14bb4e085e195e96bf08306908fc859d2c9f20ec16a4f8eb6737e7,01efa778c1d3952ae499c1ad62243c8fefc381f7c701f36ff7d87f965d5e6e96,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000102/sample_size=050
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-658,step2c_poly_d8_mult_eps050,screen,102,100,80,20,80,3000,20,0.0001,success,success,success,success,44.064,formal_launcher_log,1.893201374053955,1.7391369848251343,0.1540643892288208,0.15237915158231283,0.1403141040910187,0.04,547,71,547,567,True,False,32.36126654279692,71,91,True,False,3.4718912223840035,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,fcb8f773cc307bb04d9fad07b3f0d56e874d90aedc996842ea54e40e71f612c4,e28e71123080946d61ea93c4e923718bc8f8a353ade398b4a44d7890587bb7fc,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000102/sample_size=100
G-658|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-658,step2c_poly_d8_mult_eps050,screen,102,500,400,100,400,3000,20,0.0001,success,success,success,success,97.138,formal_launcher_log,1.893201374053955,1.7437947850227355,0.14940658903121948,0.15237915158231283,0.1406910549810795,0.042,642,52,642,662,True,False,31.45919098176572,52,72,True,False,3.7896580119797596,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,69c098d5724e7b42dfe9cfec5f0aa3830692ca7830c4b5ab8c762a1e20a734c9,5f349beb62dcbf175f87127f03946186570804a00d79d340936b29cc5b75a6d1,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000102/sample_size=500
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-658,step2c_poly_d8_mult_eps050,screen,103,50,40,10,40,3000,20,0.0001,success,success,success,success,36.052,formal_launcher_log,1.893201374053955,1.7271233930587768,0.16607798099517823,0.15237915158231283,0.13773307038049665,0.128,588,78,588,608,True,False,30.01533711338219,77,97,True,False,2.6313118380262304,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,a3b81bbf2244d71700cdcecf185ed15db4e734cb01b4746b04bce7bcd65c79ce,32753e844f034294a85442e3b8c0d7143102f90f565bbe8b35eddf6f04515ca4,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000103/sample_size=050
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-658,step2c_poly_d8_mult_eps050,screen,103,100,80,20,80,3000,20,0.0001,success,success,success,success,311.415,formal_launcher_log,1.893201374053955,1.7860829911231995,0.10711838293075561,0.15237915158231283,0.14166581355400948,0.21,501,1650,501,521,True,False,29.969827436897155,1639,1659,True,False,2.8195843075046896,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,93d7f90447095f78398a809443e9c28a490de8896a4116425a7a34f5c760d004,a8b7f5551d65f75d04f2b9fe63a40a40928c3cd4030d1b213259326b327e38ce,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000103/sample_size=100
G-658|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-658,step2c_poly_d8_mult_eps050,screen,103,500,400,100,400,3000,20,0.0001,success,success,success,success,762.226,formal_launcher_log,1.893201374053955,1.7383128933906555,0.15488848066329955,0.15237915158231283,0.13849567702077306,0.149,638,802,638,658,True,False,31.177052042746258,793,813,True,False,3.460090270910099,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,3f67ae2f2cdc119d277cac746f9ed71dae38a8528cafac0f5e85190beaa51af9,927121308481a6e51d0de292a2d9e3083528094e886cb2d39a9729044e326bbe,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000103/sample_size=500
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-658,step2c_poly_d8_mult_eps050,screen,104,50,40,10,40,3000,20,0.0001,success,success,success,success,39.057,formal_launcher_log,1.893201374053955,1.728580683708191,0.16462069034576415,0.15237915158231283,0.13950639709181298,0.046,823,119,823,843,True,False,31.100162872246962,118,138,True,False,2.834823386926767,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,33fd31d0c97b45e003688b907652911c40033a86e35f0020f8d725d32655c85a,82e9a5b590e4834f0ff8ee449d03ec5b18d27194d6cc8bcfe0b9b733ea4a3f2b,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000104/sample_size=050
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-658,step2c_poly_d8_mult_eps050,screen,104,100,80,20,80,3000,20,0.0001,success,success,success,success,79.099,formal_launcher_log,1.893201374053955,1.6839877905845642,0.20921358346939087,0.15237915158231283,0.13504134428199843,0.095,771,290,771,791,True,False,29.948123185553925,272,292,True,False,3.5949611534505914,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,0b91f4075734ef2f557eff1c622334c0595a62e942fac43c87153cdf23d5f2e9,e0274597270507c5e7a72e29ac3b2b945f33d963b34ab9bd29d50d0296136f15,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000104/sample_size=100
G-658|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-658,step2c_poly_d8_mult_eps050,screen,104,500,400,100,400,3000,20,0.0001,success,success,success,success,494.875,formal_launcher_log,1.893201374053955,1.7125593900680542,0.18064198398590087,0.15237915158231283,0.13708819947555634,0.107,763,523,763,783,True,False,31.383887183948694,503,523,True,False,3.4231948366763674,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,e7fd0a6ffae38b59f7ec4a484a85cfbd4a8cd28ac70156433aa38ffc0199fc2f,460d814b54581515d7fca814e787229e3d7ee70a761029bdf7b8ffc305eb6a52,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000104/sample_size=500
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-658,step2c_poly_d8_mult_eps050,screen,105,50,40,10,40,3000,20,0.0001,success,success,success,success,66.088,formal_launcher_log,1.882594575881958,1.7391369848251343,0.14345759105682374,0.15158570397665266,0.1403141040910187,0.038,722,434,722,742,True,False,29.444660383422054,431,451,True,False,3.406070742896928,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,56e30060008810ca5fd9e3b89716548b221ac0da3d6a897fcc1f10d7136db5b8,058d918d1a785e4bb1bdeadc7582401298d5e412e027891785377a3e720266a4,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000105/sample_size=050
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-658,step2c_poly_d8_mult_eps050,screen,105,100,80,20,80,3000,20,0.0001,success,success,success,success,40.059,formal_launcher_log,1.893201374053955,1.7391369848251343,0.1540643892288208,0.15237915158231283,0.1403141040910187,0.04,606,49,606,626,True,False,30.87509590126104,49,69,True,False,4.162089533711339,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,8ac2ec9bc7f72ba500694c7b48c8b1bae291eb64149fe2f1a16270c13c1deeda,6cd347e6eeaab0ae3e08eafd751da9fd041c0dd8ddbc8f1f01e84e1bdc9f9f00,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000105/sample_size=100
G-658|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-658,step2c_poly_d8_mult_eps050,screen,105,500,400,100,400,3000,20,0.0001,success,success,success,success,111.153,formal_launcher_log,1.893201374053955,1.733090184211731,0.1601111898422241,0.15237915158231283,0.1396910918410725,0.049,654,70,654,674,True,False,31.421513556631325,69,89,True,False,3.4554416600718696,6bea94b72d9eebe145cb2300de81371923927bf451b43efdd2b2abf457c039cf,a010f22592b227ac703bb4fbfa8f7dd510daaf30a9042efc415ea44ca209bb65,1be9e8408ea43a091287acdedacbbc153f0a98a98a33ed3593a09f59af3dcf36,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-658/data_seed=000105/sample_size=500
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-670,step2c_poly_d8_mult_eps050,screen,101,50,40,10,40,3000,20,0.0001,success,success,success,success,847.157,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,1071,3000,1071,1091,True,False,21.10893793604168,3000,,False,True,4.60137183885098,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,5e6011fc353a8afa5f48c4fc1d1301e70273c7ba830d8786120a27d0f4b409a8,82a0e298422499ebf0dba9bdee1674d2bc2e71f9d59db241bbc824fd8e385f50,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000101/sample_size=050
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-670,step2c_poly_d8_mult_eps050,screen,101,100,80,20,80,3000,20,0.0001,success,success,success,success,1591.192,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,1039,3000,1039,1059,True,False,19.6129924726986,3000,,False,True,3.385018811854445,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,1e98ebe57572599319bb9863ae628ee19cba75d6d9e264ef32b39a912098436b,cdcefa17c5c3bb3200e61891185496ed948a90bbe0901b7acfc0c218fd37076a,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000101/sample_size=100
G-670|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-670,step2c_poly_d8_mult_eps050,screen,101,500,400,100,400,3000,20,0.0001,success,success,success,success,,missing,0.0,0.0,0.0,0.0,0.0,0.0,828,3000,828,848,True,False,20.121550265168956,3000,,False,True,1.3694254053985833,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,cc7fb4bee98ef21545139790ad2a46428d4001a0bd86e246496368d24001df27,0c3dc9c3bc3d22594685c635ed139bdecf99d24b1f54ed7d7e5da21b133d03d3,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000101/sample_size=500
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-670,step2c_poly_d8_mult_eps050,screen,102,50,40,10,40,3000,20,0.0001,success,success,success,success,809.077,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,583,3000,583,603,True,False,20.245541410607657,3000,,False,True,1.1699589680526175,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,2bd496a933ff7fbe7b5c148f2faace19d387f757b0b1bd30a58db3b30ea1443e,1e180bb8e68367b6cb880d24d16660d90341b4fabd6e3b94614ab78e2e87fe67,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000102/sample_size=050
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-670,step2c_poly_d8_mult_eps050,screen,102,100,80,20,80,3000,20,0.0001,success,success,success,success,1628.215,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,881,3000,881,901,True,False,22.817764740664202,3000,,False,True,2.8999830796165553,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,000898809333a3f9e238e5bf830e32cc69f0bae54b1d88a7d42425e7a68dd02d,842e7f970d19eab82cecbde6f37c446b7c5b2de185e42b773b698408d3818d13,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000102/sample_size=100
G-670|step2c_poly_d8_mult_eps050|seed=000102|sample_size=500|train=400,G-670,step2c_poly_d8_mult_eps050,screen,102,500,400,100,400,3000,20,0.0001,success,success,success,success,,missing,0.0,0.0,0.0,0.0,0.0,0.0,899,3000,899,919,True,False,21.212948417292615,3000,,False,True,1.7447794848506135,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,87a904a9637eaa21e4dc3535fa36fc7441636cb3049db78ee59f3523d2f27c21,2ed841772c5541c356ccefe4b5cbd9339e3a89c09511eb2241609d873c1b6328,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000102/sample_size=500
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=050|train=040,G-670,step2c_poly_d8_mult_eps050,screen,103,50,40,10,40,3000,20,0.0001,success,success,success,success,598.804,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,997,2037,997,1017,True,False,18.88245056046465,2046,2066,True,False,-0.00592459498457174,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,83d83cc9432a05fb125ffa6bf0eceb2429e248a7443ee7a95bbb3716eb596049,4dd596aa2edb6a17e4a6d8119f8978fa252b62f28ed499335fff4af67672c14e,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000103/sample_size=050
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=100|train=080,G-670,step2c_poly_d8_mult_eps050,screen,103,100,80,20,80,3000,20,0.0001,success,success,success,success,,missing,0.0,0.0,0.0,0.0,0.0,0.0,912,3000,912,932,True,False,19.928426531838532,3000,,False,True,0.47596883194391354,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,a65598d3767400cf6c17c490d31232e2769451eaea841c345b793e05ed8fc061,f193e3bd668d970d97537ea0bb1e8d40063f73f4a4b5b806d9169736d03c3b23,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000103/sample_size=100
G-670|step2c_poly_d8_mult_eps050|seed=000103|sample_size=500|train=400,G-670,step2c_poly_d8_mult_eps050,screen,103,500,400,100,400,3000,20,0.0001,success,success,success,success,,missing,0.0,0.0,0.0,0.0,0.0,0.0,825,3000,825,845,True,False,20.6087842515846,3000,,False,True,0.7719934248473647,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,3026a34018ee8ada4808a4abb386681ae9042423d1cc5efc21c5e366403d77c5,bc14761989ab41f6b31472fe49757c97aa1a7dc0ff5c525aca462884fa510bf2,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000103/sample_size=500
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=050|train=040,G-670,step2c_poly_d8_mult_eps050,screen,104,50,40,10,40,3000,20,0.0001,success,success,success,success,883.24,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,724,3000,724,744,True,False,18.232073904828916,3000,,False,True,1.0105805413246116,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,c03773ad83f50c1bb80e1809715acdac1354a6db8ce96293f7eeef7d13aad336,9e777a9b19c690742e4110a1a878e06f0cd40d7f7f3b6c22122e58a596d4c023,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000104/sample_size=050
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=100|train=080,G-670,step2c_poly_d8_mult_eps050,screen,104,100,80,20,80,3000,20,0.0001,success,success,success,success,1755.455,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,945,3000,945,965,True,False,19.060138078418632,3000,,False,True,0.7533679215329414,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,f84207649c85463dec0faa9247231d7041883a438aeba2cc27e9b8ee8b3a6068,a560efe391aa4242b1f78b27d5b085dc0957f1950b32e153319446354361e9a6,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000104/sample_size=100
G-670|step2c_poly_d8_mult_eps050|seed=000104|sample_size=500|train=400,G-670,step2c_poly_d8_mult_eps050,screen,104,500,400,100,400,3000,20,0.0001,success,success,success,success,9172.628,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,748,3000,748,768,True,False,20.810674644447047,3000,,False,True,1.2207080216966677,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,50bdf7d53816f78b7a14ff33c9b28307de1a0ab81621a008a3291e787c1f9086,d18ca043553e103247527866b6b1f74657ff66057436614113814474801f0387,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000104/sample_size=500
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=050|train=040,G-670,step2c_poly_d8_mult_eps050,screen,105,50,40,10,40,3000,20,0.0001,success,success,success,success,873.226,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,797,3000,797,817,True,False,25.439649095948493,3000,,False,True,1.4517430675939296,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,9a9463050df854feca15738557a901970b0bc3213f0bba33a3b4ef447f87283c,962ecfcf6b10c4bf5cbd756a674fdc41a37891ad0c112a02166752e0949bfc5d,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000105/sample_size=050
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=100|train=080,G-670,step2c_poly_d8_mult_eps050,screen,105,100,80,20,80,3000,20,0.0001,success,success,success,success,1710.386,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,747,3000,747,767,True,False,22.53163293276969,3000,,False,True,0.7659443439520374,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,509a0420205dc95ad11fde3a54b8a6b066f10ade3fa71ed793599f87a31873c5,aa0c46289b651414763a003f1678588b0e2776ec1d72ccdc6f96970cb0b071cd,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000105/sample_size=100
G-670|step2c_poly_d8_mult_eps050|seed=000105|sample_size=500|train=400,G-670,step2c_poly_d8_mult_eps050,screen,105,500,400,100,400,3000,20,0.0001,success,success,success,success,9182.638,formal_launcher_log,0.0,0.0,0.0,0.0,0.0,0.0,918,3000,918,938,True,False,20.81524943390411,3000,,False,True,0.5798295348648651,5dd0fa1949a375a87c3ebb7cf96d60c6e8301582c0baa2f375bfecf423eb3cc4,3b7eab30a7313d822e6be9c2d3fe300fa7b0939fde18932cda54eeba1e69ecd9,9eb5456e37c9c9840d6e241b2d2d36e8fc05f6c4721a2131387c4f15d58248f0,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-670/data_seed=000105/sample_size=500
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=050|train=040,G-72,step2c_poly_d8_mult_eps050,screen,101,50,40,10,40,3000,20,0.0001,success,success,success,success,53.073,formal_launcher_log,5.4303625869750975,7.704912208557129,-2.274549621582031,0.08230487177713983,0.11586675397918822,0.217,1114,64,1114,1134,True,False,21.973322103312956,64,84,True,False,21.67398127887862,2bd2f10ab8d18edce48063e109706b88b12dc49b0393f31e12fe2174889bf1aa,7acbfb8c1abc2499ec84c2906bd1c5b39a4917ac0e445cb5405c570bc25569c0,0baf18de1c2fc38daf10d3e553af2564778d772c0e78bb506ecf3029b832e2f5,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-72/data_seed=000101/sample_size=050
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=100|train=080,G-72,step2c_poly_d8_mult_eps050,screen,101,100,80,20,80,3000,20,0.0001,success,success,success,success,179.242,formal_launcher_log,5.416301593780518,5.754779739379883,-0.33847814559936523,0.08204426047818374,0.08696431533882833,0.079,1102,292,1102,1122,True,False,22.513458036629213,291,311,True,False,25.334815565750038,2bd2f10ab8d18edce48063e109706b88b12dc49b0393f31e12fe2174889bf1aa,e34f4cc09ca09307cb3b99dfe33ab09ce51d7fc9b80dc9fcd62fc7b5da9e84a9,fbf3d9ae7a8a8d652a37eda9004339241d5fe61424ec7633616f4a7448fd814c,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-72/data_seed=000101/sample_size=100
G-72|step2c_poly_d8_mult_eps050|seed=000101|sample_size=500|train=400,G-72,step2c_poly_d8_mult_eps050,screen,101,500,400,100,400,3000,20,0.0001,success,success,success,success,907.237,formal_launcher_log,5.6474993057250975,6.046608177185059,-0.39910887145996093,0.08535325198644372,0.09105083756678252,0.174,912,364,912,932,True,False,20.513541204146662,362,382,True,False,26.358183873945876,2bd2f10ab8d18edce48063e109706b88b12dc49b0393f31e12fe2174889bf1aa,734c6859e33b55416758d9b9dcefbb9ff2e3454029d6923d62ad605ef83fb0d3,1bd41f07b90837db34290283d882b76fe807effddb18a9a01ccb1700a172551c,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-72/data_seed=000101/sample_size=500
G-72|step2c_poly_d8_mult_eps050|seed=000102|sample_size=050|train=040,G-72,step2c_poly_d8_mult_eps050,screen,102,50,40,10,40,3000,20,0.0001,success,success,success,success,183.247,formal_launcher_log,5.754199619293213,5.912436496734619,-0.15823687744140624,0.08690089297606636,0.08938942029941391,0.044,1124,648,1124,1144,True,False,17.462905276193364,628,648,True,False,21.54501282456734,2bd2f10ab8d18edce48063e109706b88b12dc49b0393f31e12fe2174889bf1aa,836b4aa5a7870e4d37bfa62bf0432e17166597aa34029389e54b2aa03e04c44e,098fb8cc94cc77a750da50822c784996bb16e990d5e6e6de60aaa369c7b2ed65,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-72/data_seed=000102/sample_size=050
G-72|step2c_poly_d8_mult_eps050|seed=000102|sample_size=100|train=080,G-72,step2c_poly_d8_mult_eps050,screen,102,100,80,20,80,3000,20,0.0001,success,success,success,success,157.219,formal_launcher_log,5.664034702301025,5.4480745849609375,0.21596011734008788,0.08561566845912227,0.08258063163501782,0.103,1066,246,1066,1086,True,False,17.099841770474427,245,265,True,False,26.719943652635,2bd2f10ab8d18edce48063e109706b88b12dc49b0393f31e12fe2174889bf1aa,80a33a8cfa35b643f6b6735533bbcb6c66c8f166c5d2c2c5154ce59eb32d58bd,0fc7ed98e696bf4063d0a6f82ad72e4956db01a3776294df018d74f62abf9585,/local1/fuweik/UdeM-Intern/surrogate_experiment_results/Step3/K18_analysis/experiment_01_budget4to1/results/formal_270_full_epoch_20260626/jobs/step2c_poly_d8_mult_eps050/G-72/data_seed=000102/sample_size=100
