epoch,theta_1,theta_2,train_fy_loss,validation_fy_loss,train_decision_gap,validation_decision_gap,test_mean_decision_gap,test_mean_normalized_gap,test_median_normalized_gap,test_mean_achieved_oracle_ratio
170,9.209371272677577,4.580216186136224,2.0439144285519917,1.940822291970253,0.7889276123046876,0.7476389408111572,0.7322784347534179,0.005346518717451172,0.0,0.9946534812825069
180,9.401877216131588,4.648404402917999,2.032735205888748,1.9308091056346894,0.7862749735514323,0.7555230045318604,0.7322337265014649,0.005344436810303492,0.0,0.9946555631896545
190,9.583282031309746,4.722621791463942,2.022945034901301,1.9215928679704666,0.7862749735514323,0.7545562648773193,0.7402053604125977,0.005388777357798175,0.0,0.9946112226421595
200,9.75378090185595,4.812008002469158,2.0142750573158263,1.9127227282524109,0.7862749735514323,0.7545562648773193,0.7402053604125977,0.005388777357798175,0.0,0.9946112226421595
210,9.915855907904344,4.888801486723977,2.0067950745423633,1.9053428810834885,0.7862749735514323,0.7545562648773193,0.7402053604125977,0.005388777357798175,0.0,0.9946112226421595
220,10.071564181901408,4.935510015210899,2.0001634021600085,1.8998253101110458,0.7793859608968099,0.7736914539337159,0.7408481674194336,0.005387816609047711,0.0,0.9946121833909101
230,10.218920642214467,4.989665626238463,1.9944966248671214,1.8946036744117736,0.7785534159342448,0.768208475112915,0.7399170608520508,0.005382663511026749,0.0,0.994617336488931
240,10.358591233345019,5.044672899999438,1.989483968814214,1.8898661983013154,0.7776847330729166,0.7660489749908447,0.7461790542602539,0.0054235848104347215,0.0,0.9945764151895229
250,10.487945707675989,5.112971115051829,1.9849921158949535,1.885171880722046,0.7776847330729166,0.7660489749908447,0.7461790542602539,0.0054235848104347215,0.0,0.9945764151895229
260,10.61272023446811,5.164604974520064,1.9810181125005086,1.8815257495641708,0.7776847330729166,0.7660489749908447,0.7461625595092773,0.005423424065135649,0.0,0.9945765759348218
270,10.731906799534828,5.207671164108103,1.977501123746236,1.8785412538051605,0.7849995803833008,0.7660489749908447,0.7470979385375977,0.005428350605429886,0.0,0.9945716493945277
280,10.844442288423961,5.242185452780126,1.9744331471125285,1.8761941719055175,0.7861180750528971,0.7746494770050049,0.7463399581909179,0.005424032672766538,0.0,0.994575967327191
290,10.950108389195643,5.299863218134289,1.9715484392642975,1.8732062262296676,0.7861180750528971,0.7746494770050049,0.7463399581909179,0.005424032672766538,0.0,0.994575967327191
300,11.051936541002922,5.34266349030526,1.9689947617053987,1.870942107439041,0.7861180750528971,0.7746494770050049,0.7463399581909179,0.005424032672766538,0.0,0.994575967327191
310,11.148221174177827,5.384119715762315,1.9667229568958282,1.8689157062768935,0.7861180750528971,0.7720969486236572,0.7463399581909179,0.005424032672766538,0.0,0.994575967327191
320,11.238202648465773,5.423740531235133,1.964713206688563,1.8671032178401947,0.7861180750528971,0.7839011859893799,0.7463399581909179,0.005424032672766538,0.0,0.994575967327191
330,11.324322916243045,5.460392951169909,1.9629141569137574,1.8655253463983537,0.7861180750528971,0.7839011859893799,0.7497526550292969,0.005450452542376594,0.0,0.9945495474575807
340,11.404710001654639,5.499358490116141,1.9613088874022166,1.8639849954843521,0.7861180750528971,0.7839011859893799,0.7497526550292969,0.005450452542376594,0.0,0.9945495474575807
350,11.48229588772049,5.5344819860636205,1.959888796011607,1.8626552921533586,0.7888434473673502,0.7839011859893799,0.7497526550292969,0.005450452542376594,0.0,0.9945495474575807
360,11.555283066335997,5.578772721361098,1.958604400952657,1.8611328691244124,0.7888434473673502,0.7839011859893799,0.7497526550292969,0.005450452542376594,0.0,0.9945495474575807
370,11.627421946026377,5.597600876030202,1.9575516585508983,1.8604839497804642,0.7888434473673502,0.7839011859893799,0.7503996429443359,0.005455058982746824,0.0,0.9945449410172105
380,11.693971352140862,5.620398456625048,1.9566515831152598,1.859797466993332,0.7883942921956381,0.7839011859893799,0.7516647491455078,0.005468263906406996,0.0,0.9945317360935502
390,11.757580368702582,5.662116517465318,1.9557400230566662,1.858562992811203,0.7888434473673502,0.7839011859893799,0.7516647491455078,0.005468263906406996,0.0,0.9945317360935502
400,11.818818582095044,5.678107325608552,1.9550185890992482,1.8581757700443269,0.7883942921956381,0.7839011859893799,0.7516647491455078,0.005468263906406996,0.0,0.9945317360935502
410,11.875113076532461,5.703380540113059,1.9543465212980906,1.8575280368328095,0.7883942921956381,0.7839011859893799,0.7516647491455078,0.005468263906406996,0.0,0.9945317360935502
420,11.92922069054495,5.709790961825124,1.9538390258948009,1.8575077086687088,0.7905369822184245,0.7839011859893799,0.7560867385864258,0.005521348843967035,0.0,0.9944786511559897
430,11.977739761756826,5.742862072026922,1.9532439414660137,1.856664263010025,0.7905369822184245,0.7839011859893799,0.7560867385864258,0.005521348843967035,0.0,0.9944786511559897
440,12.023700281308791,5.780230066222934,1.9527062610785166,1.8557607275247574,0.7905369822184245,0.7839011859893799,0.7527237396240234,0.005480050695781396,0.0,0.9945199493041758
450,12.070493070337767,5.793741879149576,1.9523093223571777,1.8555525082349777,0.7905369822184245,0.7839011859893799,0.7527237396240234,0.005480050695781396,0.0,0.9945199493041758
460,12.115790350376777,5.801697902754418,1.9519878395398458,1.8555274552106857,0.7905369822184245,0.7839011859893799,0.7560867385864258,0.005521348843967035,0.0,0.9944786511559897
470,12.15759917359857,5.818737395533522,1.9516565001010895,1.8552508515119552,0.7905369822184245,0.7839011859893799,0.7560867385864258,0.005521348843967035,0.0,0.9944786511559897
480,12.19714211040789,5.841121146937586,1.9513304233551025,1.8548143529891967,0.7905369822184245,0.7839011859893799,0.7560867385864258,0.005521348843967035,0.0,0.9944786511559897
490,12.23279594964859,5.8585880886386175,1.951079630057017,1.8545115137100219,0.7905369822184245,0.7839011859893799,0.7560867385864258,0.005521348843967035,0.0,0.9944786511559897
500,12.267143784818924,5.861710164782156,1.9509296091397603,1.8546364384889602,0.7845646413167318,0.7839011859893799,0.7595923233032227,0.005547269981842311,0.0,0.9944527300181141
